energy;Permutation_importance;Zone
6.42;0.011405893797886701;Fe ka
6.4;0.010615572575673315;Fe ka
6.38;0.009319470492855832;Fe ka
6.44;0.008040999440668939;Fe ka
6.36;0.006005960148974525;Fe ka
6.46;0.00582521058882567;Fe ka
3.32;0.005191458166997165;K
3.7;0.005124228405038405;Ca ka
3.34;0.005003705524301233;K
3.3;0.004682275178710279;K
3.72;0.004441414000318056;Ca ka
1.74;0.00430785123069813;Si
3.36;0.004034477491171087;K
3.68;0.00397196050983588;Ca ka
1.72;0.0038086038385482584;Si
1.76;0.0037316957304335215;Si
3.28;0.0034516199964591;K
6.48;0.003197807399455063;Fe ka
6.34;0.003045266852771475;Fe ka
3.38;0.0027554175532486735;K
3.74;0.0027022925256516344;Ca ka
3.66;0.0025358478394926372;Ca ka
1.7;0.0025047520040086396;Si
1.78;0.0023474425051571253;Si
3.26;0.0021373279973466146;K
3.4;0.001562293805841979;K
3.76;0.0015342345569200459;Ca ka
6.5;0.0015042809689028906;Fe ka
6.32;0.0014329006688085907;Fe ka
1.68;0.0012520123706452765;Si
1.8;0.0012480918135983972;Si
3.24;0.0010672827834173762;K
3.64;0.0010242119693943483;Ca ka
2.62;0.0008260650644069456;Rh L + Ar
3.42;0.0007806415920826094;K
2.6;0.000740423473133654;Rh L + Ar
3.78;0.0007340176315444832;Ca ka
2.58;0.000613504055612243;Rh L + Ar
6.52;0.0005958078374378548;Fe ka
2.64;0.0005869002525598517;Rh L + Ar
6.3;0.0005780368210232761;Fe ka
4.02;0.0005512117127313431;Ca kb
4;0.0005509160629757878;Ca kb
1.82;0.0005335034844699028;Si
3.22;0.0004985707810115121;K
1.66;0.000489387604667556;Si
4.04;0.0004580780923332379;Ca kb
3.98;0.00042013944102917925;Ca kb
4.52;0.00038584632172812794;Ti ka
4.5;0.00037948255210579;Ti ka
4.06;0.00034759025581790624;Ca kb
2.66;0.0003317553230641966;Rh L + Ar
3.44;0.0003279527238693444;K
2.56;0.00031785060079266855;Rh L + Ar
3.58;0.00031523787184237255;Ca ka
7.06;0.0003136301193004686;Fe kb
3.56;0.00031154331856879825;Ca ka
7.08;0.00030583513228076465;Fe kb
3.62;0.00030316747327135626;Ca ka
4.54;0.00030262073331601655;Ti ka
7.04;0.0002783258014268441;Fe kb
3.96;0.00026632466672855916;Ca kb
4.48;0.00026581699285086114;Ti ka
3.8;0.0002576919564914897;Ca ka
3.6;0.00025546557624278284;Ca ka
3.54;0.00023381168011034885;Ca ka
7.1;0.0002314442006474955;Fe kb
4.56;0.00023036147786328884;Ti ka
7.02;0.00022397652535766137;Fe kb
1.84;0.000201767734105739;Si
6.54;0.00019021900257651066;Fe ka
6.28;0.00018730531446624078;Fe ka
4.46;0.00018065638325040094;Ti ka
3.2;0.00017792109409871327;K
4.08;0.00017503232478340388;Ca kb
2;0.000173722951793202;P
2.02;0.0001655928860343696;P
7.12;0.00015185335227007978;Fe kb
3.52;0.00014741670875982068;Ca ka
3.94;0.00014453389514309758;Ca kb
1.64;0.00014406393616490704;Si
2.04;0.00014207403687427865;P
7;0.00013228661861186422;Fe kb
2.54;0.00013207785140377181;Rh L + Ar
4.58;0.00012812878584325752;Ti ka
1.98;0.00012214305615803443;P
2.68;0.00012003987230127413;Rh L + Ar
3.46;0.00011345464674384067;Ca ka
5.88;0.00011014313207002228;Mn
5.9;0.00010743461741527195;Mn
5.92;0.00010115390231875124;Mn
2.06;9.552973636808493e-05;P
7.14;9.281556607046196e-05;Fe kb
3.82;8.961815934031927e-05;Ca ka
3.5;8.5398635463965e-05;Ca ka
1.86;8.393858141795397e-05;P
2.3;8.320564010337253e-05;S
2.32;8.113147554917082e-05;S
5.86;7.990460245852415e-05;Mn
1.96;7.891886864950124e-05;P
4.44;7.833422975832139e-05;Ti ka
4.1;7.590802825410612e-05;Ca kb
2.28;7.587236973694776e-05;S
6.98;7.284487468818149e-05;Fe kb
3.92;7.096718197186595e-05;Ca kb
6.56;6.409004581362808e-05;Fe ka
3.48;6.340401031971415e-05;Ca ka
5.94;6.312217009373568e-05;Mn
4.6;6.042585036289776e-05;Ti ka
2.08;5.5179161375380474e-05;P
2.52;5.454169171235871e-05;Rh L + Ar
6.26;5.270854239717905e-05;Fe ka
2.26;5.257414471556753e-05;S
1.62;5.232031456113847e-05;Al
5.84;5.194192944802991e-05;Mn
2.34;4.921792019458629e-05;S
1.6;4.845904744735901e-05;Al
1.56;4.837366172713356e-05;Al
5.96;4.7207049724261754e-05;Mn
1.58;4.6047500662889586e-05;Al
2.7;4.474564404242918e-05;Rh L + Ar
3.18;4.419906778452041e-05;K
4.42;4.123273304595898e-05;Ti ka
6.96;4.002396792430907e-05;Fe kb
2.36;3.8605668429617755e-05;S
13.41;3.7978760010895785e-05;sum Fe
1.54;3.574672025183641e-05;Al
1.94;3.5550073061145875e-05;P
13.39;3.46623740034751e-05;sum Fe
5.98;3.0990537027892675e-05;Mn
7.16;3.0491968810452692e-05;Fe kb
6.94;3.007906169034791e-05;Fe kb
5.82;2.954467484998886e-05;Mn
13.37;2.914989216902394e-05;sum Fe
7.54;2.88164508424062e-05;Ni
13.43;2.6965212046277452e-05;sum Fe
3.84;2.6564782168637806e-05;Ca ka
13.45;2.6277891129301846e-05;sum Fe
2.1;2.6250329742616507e-05;P
13.35;2.6025570976490497e-05;sum Fe
4.94;2.5861518998883246e-05;Ti kb
7.52;2.5778199798329983e-05;Ni
7.5;2.562486970543539e-05;Ni
4.96;2.45035614777694e-05;Ti kb
4.62;2.444667759780511e-05;Ti ka
7.56;2.4299406962954545e-05;Ni
1.52;2.419520507423375e-05;Al
3.9;2.376707566343409e-05;Ca kb
2.24;2.333678034370199e-05;S
4.92;2.1821595094149756e-05;Ti kb
4.98;2.111477678373874e-05;Ti kb
11.95;2.0358974645244957e-05;background2
11.89;2.0231961203883384e-05;background2
2.96;1.9433386873426342e-05;Rh L + Ar
4.9;1.91011730550301e-05;Ti kb
4.12;1.8991454553971928e-05;Ca kb
1.88;1.8956310080983747e-05;P
7.46;1.8917349981715282e-05;Ni
6.24;1.8794917600821244e-05;Fe ka
2.94;1.8728808460239626e-05;Rh L + Ar
18.81;1.8627971863131255e-05;Compton scattering
7.58;1.8593414651977166e-05;Ni
13.47;1.8433622482415424e-05;sum Fe
19.09;1.8375863046214064e-05;Compton scattering
19.31;1.8268911995163445e-05;Compton scattering
19.17;1.8148508165020988e-05;Compton scattering
2.74;1.7834009745980613e-05;Rh L + Ar
7.48;1.7543633482684018e-05;Ni
11.99;1.7301225233577526e-05;background2
19.07;1.716998317186079e-05;Compton scattering
19.23;1.7100764438768737e-05;Compton scattering
19.21;1.6939710615724882e-05;Compton scattering
6.58;1.6850247124051497e-05;Fe ka
19.29;1.6742369950888862e-05;Compton scattering
1.5;1.6739776237780918e-05;Al
5.8;1.6436315850209248e-05;Mn
19.25;1.6303251244941436e-05;Compton scattering
3.88;1.629541943663326e-05;Ca kb
11.97;1.625891926692843e-05;background2
2.78;1.623777840318176e-05;Rh L + Ar
13.33;1.6236030696257675e-05;sum Fe
13.31;1.601928486975134e-05;sum Fe
19.13;1.597774385915791e-05;Compton scattering
13.49;1.5930935337103937e-05;sum Fe
8.69;1.5702557535405806e-05;Zn
19.27;1.5678998804509106e-05;Compton scattering
19.15;1.557330059876736e-05;Compton scattering
6;1.556120591626579e-05;Mn
7.6;1.5493879857965452e-05;Ni
4.84;1.4950852164585107e-05;Ti kb
1.92;1.4941274786407998e-05;P
7.28;1.49012130938772e-05;Ni
7.42;1.4878086929544128e-05;Ni
19.35;1.4875604303586271e-05;Compton scattering
13.51;1.4846629991034627e-05;sum Fe
19.49;1.481543366164117e-05;Compton scattering
4.86;1.4714963665389875e-05;Ti kb
19.39;1.4690263073514941e-05;Compton scattering
19.11;1.4688684009326836e-05;Compton scattering
18.91;1.4650969922435886e-05;Compton scattering
13.53;1.4647434365790981e-05;sum Fe
18.87;1.4596181590387098e-05;Compton scattering
11.93;1.4371392106491502e-05;background2
4.4;1.4291839061817434e-05;Ti ka
7.44;1.4290835605884396e-05;Ni
19.01;1.424907782078713e-05;Compton scattering
14.13;1.4150885212056322e-05;background3
