energy;Permutation_importance;Zone
6.43;0.029754314665438923;Fe ka
6.4;0.0276045471594935;Fe ka
6.46;0.025768343844214885;Fe ka
6.38;0.023831924980965584;Fe ka
6.48;0.019943389974202887;Fe ka
6.35;0.01661101035131351;Fe ka
6.51;0.011100432988639563;Fe ka
4.52;0.00878123909542736;Ti ka
4.54;0.008246133714322442;Ti ka
4.57;0.0075111942820598465;Ti ka
6.33;0.007118916754641;Fe ka
4.49;0.0066836940600913984;Ti ka
4.47;0.00441994285131951;Ti ka
3.73;0.004150408581561681;Ca ka
4.6;0.004075093934161773;Ti ka
3.7;0.0040091237152253805;Ca ka
3.75;0.0033269924693789922;Ca ka
6.53;0.0033189682188434766;Fe ka
6.3;0.0027177624922308024;Fe ka
3.68;0.002652253126047856;Ca ka
4.44;0.0024282384861802203;Ti ka
3.78;0.002275772131124748;Ca ka
4.62;0.002093054312109679;Ti ka
3.65;0.0016632438901545098;Ca ka
8.06;0.0013317963442004237;Cu ka
8.09;0.001286485133384792;Cu ka
8.03;0.0012439956311164361;Cu ka
3.81;0.001153369523604334;Ca ka
4.93;0.001138736044399117;Ti kb
3.63;0.001108256990691531;Ca ka
8.01;0.001104799157858081;Cu ka
4.42;0.00108523317688975;Ti ka
8.11;0.0010788546631187704;Cu ka
4.65;0.0010498440895227485;Ti ka
4.95;0.0010395756021658244;Ti kb
6.56;0.000991130339174418;Fe ka
7.04;0.000981472164288657;Fe kb
7.09;0.0009813449427778012;Fe kb
7.07;0.0009710406177914079;Fe kb
4.9;0.0008970922367504049;Ti kb
21.92;0.0008624170412229914;Ag ka scattering
4.98;0.0008108190820880993;Ti kb
5;0.000760571547630667;Ti kb
7.12;0.0007572219124969547;Fe kb
7.98;0.000690645449316306;Cu ka
8.14;0.0006658179317182957;Cu ka
7.14;0.0006517683630922229;Fe kb
6.28;0.0006489998814483146;Fe ka
22.02;0.0005936840501775853;Ag ka scattering
21.97;0.0005899057043814082;Ag ka scattering
21.95;0.0005712607457210523;Ag ka scattering
4.88;0.0005397168169691618;Ti kb
3.83;0.0005320895058064587;Ca ka
21.9;0.0005244543485224142;Ag ka scattering
4.85;0.0005217703724314797;Ti kb
7.02;0.0005060601253724423;Fe kb
21.87;0.0005048954719155104;Ag ka scattering
22;0.0004828281920517985;Ag ka scattering
4.01;0.0004472084242612388;Ca kb
21.85;0.00043569049227997695;Ag ka scattering
22.35;0.0004316077415786121;Ag ka scattering
7.96;0.0004302271443423886;Cu ka
6.99;0.00042861263530703477;Fe kb
8.16;0.0004275407931650712;Cu ka
22.33;0.00042565171452777867;Ag ka scattering
4.82;0.0004065085445705448;Ti kb
4.03;0.0004029745039246219;Ca kb
22.28;0.00039381142409171285;Ag ka scattering
4.39;0.0003870359154486614;Ti ka
22.3;0.00038174564412864047;Ag ka scattering
4.67;0.0003735824183443669;Ti ka
6.58;0.0003652591492945536;Fe ka
3.6;0.00036320384860698615;Ca ka
21.79;0.00036235221515983914;Ag ka scattering
22.05;0.00035197807063925776;Ag ka scattering
4.11;0.00031001450636645924;Ca kb
21.82;0.0002976878818744924;Ag ka scattering
5.05;0.0002958539423148812;Ti kb
5.03;0.0002823058957382111;Ti kb
7.93;0.0002801584389237375;Cu ka
22.25;0.0002558855885025367;Ag ka scattering
7.17;0.00023469882852501268;Fe kb
4.09;0.0002320375602740253;Ca kb
21.77;0.00023111972670031636;Ag ka scattering
22.1;0.00022727022330492594;Ag ka scattering
4.06;0.00022364165961004655;Ca kb
4.37;0.00022272676504842651;Ti ka
4.7;0.00021933150558557467;Ti ka
22.13;0.00021638064681071722;Ag ka scattering
4.8;0.00021553002153389982;Ti kb
22.07;0.00021121618102026875;Ag ka scattering
17.23;0.00019930655126135997;background3
21.74;0.0001940203644729697;Ag ka scattering
8.93;0.00018926341772345002;Cu kb
6.96;0.00018313155676718482;Fe kb
3.86;0.00018229813889239298;Ca ka
22.41;0.0001631496651274922;Ag ka scattering
7.19;0.00015446403528618212;Fe kb
5.08;0.00014872735643514697;Ti kb
22.38;0.00014449952307236702;Ag ka scattering
18.02;0.00014163389076848925;background3
6.25;0.00013657305861141934;Fe ka
22.46;0.00013323587211458025;Ag ka scattering
15.98;0.00013198807428919175;background3
16.47;0.00013152153462373382;background3
8.85;0.0001295798140918222;Cu kb
22.23;0.00012732276549680182;Ag ka scattering
8.9;0.00012295634213325876;Cu kb
8.98;0.00012243265928584115;Cu kb
6.94;0.00012217760278230482;Fe kb
3.98;0.00012044157520428845;Ca kb
4.75;0.00011904165057897084;Ti kb
19.78;0.00011785947790069486;background3
5.79;0.0001171370773006683;background1
18.05;0.00011683667186717967;background3
18.35;0.00011676341116601892;background3
14.81;0.00011504166039887243;background3
22.43;0.00011456132273105762;Ag ka scattering
6.89;0.00011152013367335274;Fe kb
15.12;0.00011146651956138352;background3
20.04;0.0001088828544603609;background3
8.19;0.00010708959132368741;Cu ka
5.36;0.0001055843407317851;background1
21.62;0.00010523857994310248;Ag ka scattering
8.95;0.00010456362681425322;Cu kb
18.79;0.00010280585476832044;background3
16.55;0.00010074327410725674;background3
21.03;0.00010021585289435894;background3
10.23;9.99737585838624e-05;background3
8.88;9.93088013488796e-05;Cu kb
16.72;9.900527418159387e-05;background3
20.7;9.726630724582104e-05;background3
17.08;9.672491158013133e-05;background3
15.78;9.656413528844651e-05;background3
18.1;9.574740210587563e-05;background3
21.56;9.514945509165599e-05;Ag ka scattering
17.97;9.502963023309519e-05;background3
5.95;9.493881187390173e-05;background1
14.15;9.345647907860126e-05;background3
16.65;9.323427070660586e-05;background3
13.21;9.323148585575549e-05;background3
13.95;9.305607002731345e-05;background3
6.61;9.25744915181635e-05;Fe ka
16.04;9.183961882741799e-05;background3
14.76;9.04144629681581e-05;background3
19.35;9.039496979293025e-05;background3
5.97;9.015744402674723e-05;background1
17.26;8.99624506408607e-05;background3
2.91;8.970701182035446e-05;Ar ka + Ag L
16.19;8.97034929069124e-05;background3
19.83;8.956072031051064e-05;background3
6.23;8.936896995274876e-05;Fe ka
19.93;8.915085099444238e-05;background3
12.01;8.786688455443781e-05;background3
15.81;8.767030618389746e-05;background3
12.67;8.704852472661887e-05;background3
4.72;8.650337089359334e-05;Ti ka
11.47;8.57866409546488e-05;background3
3.58;8.53671450542808e-05;Ca ka
5.46;8.519580179225278e-05;background1
8.52;8.489409640423672e-05;Zn ka
14.35;8.393699687078375e-05;background3
12.44;8.342772137588685e-05;background3
13.46;8.263381125229725e-05;background3
16.42;8.217290625897457e-05;background3
5.31;8.150725232738246e-05;background1
8.77;8.059696114367765e-05;Zn ka
20.55;7.984709247568939e-05;background3
18.56;7.964610657067555e-05;background3
21.28;7.928196521061714e-05;background3
17.54;7.853426115657731e-05;background3
8.82;7.83775952162712e-05;Cu kb
9.97;7.816826451424204e-05;Zn kb
19.68;7.81500074203103e-05;background3
10.79;7.809251976334743e-05;background3
6.15;7.78827896527654e-05;Fe ka
20.98;7.786613924762026e-05;background3
17.21;7.724535746723021e-05;background3
17.77;7.722531676823719e-05;background3
