model;method;k;mask_mode;f1_original;f1_masked;f1_drop;acc_original;acc_masked;acc_drop;probability_shift;zones_removed
svm;SHAP;3;zero;1.0;0.862771;0.137229;1.0;0.869919;0.130081;0.177735;"Ti ka; Ca ka; Fe ka"
svm;SHAP;4;zero;1.0;0.73052;0.26948;1.0;0.764228;0.235772;0.231597;"Ti ka; Ca ka; Fe ka; Cu ka"
svm;SHAP;5;zero;1.0;0.507938;0.492062;1.0;0.634146;0.365854;0.310547;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb"
svm;SHAP;6;zero;1.0;0.507938;0.492062;1.0;0.634146;0.365854;0.366027;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering"
svm;SHAP;7;zero;1.0;0.490258;0.509742;1.0;0.626016;0.373984;0.370243;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3"
svm;SHAP;8;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.379853;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb"
svm;SHAP;9;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.379428;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb"
svm;SHAP;10;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.379866;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka"
svm;SHAP;11;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.379395;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka; Ar ka + Ag L"
svm;SHAP;12;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.380316;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka; Ar ka + Ag L; background1"
svm;SHAP;13;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.380222;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka; Ar ka + Ag L; background1; background2"
svm;SHAP;14;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.401985;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka; Ar ka + Ag L; background1; background2; Ca kb"
svm;SHAP;15;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407307;"Ti ka; Ca ka; Fe ka; Cu ka; Ti kb; Ag ka scattering; background3; Fe kb; Zn kb; Zn ka; Ar ka + Ag L; background1; background2; Ca kb; Cu kb"
svm;Permutation;1;zero;1.0;1.0;0.0;1.0;1.0;0.0;0.006846;Fe ka
svm;Permutation;2;zero;1.0;0.889991;0.110009;1.0;0.894309;0.105691;0.096921;"Fe ka; Ti ka"
svm;Permutation;3;zero;1.0;0.862771;0.137229;1.0;0.869919;0.130081;0.177735;"Fe ka; Ti ka; Ca ka"
svm;Permutation;4;zero;1.0;0.73052;0.26948;1.0;0.764228;0.235772;0.231597;"Fe ka; Ti ka; Ca ka; Cu ka"
svm;Permutation;5;zero;1.0;0.507938;0.492062;1.0;0.634146;0.365854;0.310547;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb"
svm;Permutation;6;zero;1.0;0.490258;0.509742;1.0;0.626016;0.373984;0.31786;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb"
svm;Permutation;7;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.375506;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering"
svm;Permutation;8;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.39906;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb"
svm;Permutation;9;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.40237;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3"
svm;Permutation;10;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407721;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb"
svm;Permutation;11;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.408265;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb; background1"
svm;Permutation;12;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407656;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb; background1; Ar ka + Ag L"
svm;Permutation;13;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407945;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb; background1; Ar ka + Ag L; Zn ka"
svm;Permutation;14;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407443;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb; background1; Ar ka + Ag L; Zn ka; Zn kb"
svm;Permutation;15;zero;1.0;0.471953;0.528047;1.0;0.617886;0.382114;0.407307;"Fe ka; Ti ka; Ca ka; Cu ka; Ti kb; Fe kb; Ag ka scattering; Ca kb; background3; Cu kb; background1; Ar ka + Ag L; Zn ka; Zn kb; background2"
