Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka > -23.71;16.15119309999822;Fe ka;-23.71;>;-228.33668648850633;46.0;0.003067794371457211;Fe ka > -228.336686
Fe ka > -24.15;11.362844919476101;Fe ka;-24.15;>;-232.83390877454198;112.0;0.002150237939737565;Fe ka > -232.833909
Fe ka > -24.62;7.772025187564308;Fe ka;-24.62;>;-240.22743722985902;43.0;0.003827232094458566;Fe ka > -240.227437
Ca ka > -21.19;5.959616073397027;Ca ka;-21.19;>;-238.4391368655739;152.0;0.14959513573050032;Ca ka > -238.439137
Ca ka > -26.11;5.851006975183519;Ca ka;-26.11;>;-287.2399346089766;110.0;0.0009940497472946674;Ca ka > -287.239935
Fe kb > -7.02;4.900168108796302;Fe kb;-7.02;>;-31.34581436785017;85.0;0.0024623125206639784;Fe kb > -31.345814
Ca ka > -6.65;4.607140958938167;Ca ka;-6.65;>;-72.18051074027585;102.0;0.0005107832835733461;Ca ka > -72.180511
Ti ka > -28.53;3.736493381991141;Ti ka;-28.53;>;-308.11787087731557;246.0;0.0075041448801407284;Ti ka > -308.117871
Ti ka <= 19.85;3.53982712222877;Ti ka;19.85;<=;207.52192897970218;41.0;0.06629938013663761;Ti ka <= 207.521929
Ti ka <= 9.34;3.1304828384911105;Ti ka;9.34;<=;101.58030448709047;11.0;0.037350308362215756;Ti ka <= 101.580304
Fe kb > -7.41;3.1154393133612723;Fe kb;-7.41;>;-32.28914393806889;4.0;0.0013349364419168452;Fe kb > -32.289144
Fe kb > -7.79;2.755414767248872;Fe kb;-7.79;>;-34.449506865310696;82.0;0.00029239586232066017;Fe kb > -34.449507
Ca kb > -6.07;2.1666935117160784;Ca kb;-6.07;>;-31.420959441614116;82.0;0.00892859917465394;Ca kb > -31.420959
Ca kb > -8.59;2.024527008599291;Ca kb;-8.59;>;-41.99228156827265;20.0;0.00058474089467353;Ca kb > -41.992282
Cu ka > -10.68;1.626768716610297;Cu ka;-10.68;>;-63.343845259174884;100.0;0.000256507186646715;Cu ka > -63.343845
Cu ka > -9.68;1.1204761638817369;Cu ka;-9.68;>;-56.53705861716499;89.0;0.01063324064931237;Cu ka > -56.537059
