Class;5.7;5.72;5.74;5.76;5.78;5.8;5.82;5.84;5.86;5.88;5.9;5.92;5.94;5.96;5.98;6;6.02;6.04
A;0.0323;0.0275;0.0348;0.0352;0.035;0.0372;0.0357;0.0413;0.041;0.0447;0.0413;0.0488;0.0362;0.0408;0.041;0.039;0.045;0.039
A;0.0314;0.0322;0.0308;0.0367;0.0433;0.0417;0.045;0.0475;0.0481;0.0492;0.0556;0.05;0.0489;0.0447;0.0417;0.0403;0.0433;0.0486
A;0.034;0.0309;0.0349;0.026;0.0314;0.0309;0.0406;0.0469;0.0403;0.0497;0.0449;0.0411;0.0403;0.0409;0.0386;0.0371;0.0406;0.044
A;0.0313;0.0333;0.0352;0.0323;0.0283;0.0355;0.0393;0.0418;0.0428;0.042;0.047;0.0503;0.0355;0.042;0.038;0.035;0.0398;0.0435
A;0.0278;0.0317;0.0375;0.0353;0.0328;0.0369;0.0389;0.0428;0.0397;0.0419;0.0425;0.0447;0.0458;0.0458;0.0411;0.0397;0.0322;0.0392
A;0.033;0.0302;0.0315;0.0275;0.0372;0.042;0.0408;0.036;0.0382;0.0437;0.0432;0.0377;0.0352;0.0403;0.0367;0.0328;0.039;0.036
A;0.0314;0.036;0.0366;0.0331;0.0329;0.0394;0.0449;0.0437;0.0457;0.0471;0.0494;0.0526;0.0411;0.0417;0.038;0.0397;0.0394;0.0414
A;0.0303;0.0294;0.0361;0.0375;0.0333;0.0397;0.0364;0.0383;0.0414;0.0439;0.0397;0.0431;0.0403;0.0444;0.0397;0.0414;0.0339;0.0425
A;0.0317;0.0317;0.0322;0.0339;0.0344;0.0388;0.039;0.042;0.0444;0.0405;0.0515;0.0441;0.048;0.0432;0.0466;0.0456;0.0483;0.0441
A;0.0365;0.0371;0.0374;0.0435;0.0382;0.0406;0.0391;0.0444;0.0391;0.0485;0.0497;0.0441;0.0465;0.0456;0.0415;0.0421;0.0485;0.0403
A;0.0229;0.0249;0.0273;0.031;0.0307;0.0295;0.0312;0.0363;0.0302;0.0373;0.031;0.0361;0.0332;0.0337;0.0346;0.0322;0.0317;0.029
B;0.0311;0.0368;0.0354;0.04;0.043;0.0435;0.0432;0.0459;0.0435;0.04;0.0411;0.0441;0.0376;0.0378;0.0378;0.0378;0.0389;0.0432
B;0.0392;0.0319;0.0356;0.0353;0.0392;0.0361;0.0425;0.0369;0.0347;0.0433;0.045;0.0456;0.0419;0.0419;0.0436;0.0361;0.0408;0.0381
B;0.032;0.0366;0.0331;0.0314;0.04;0.0391;0.04;0.0437;0.052;0.0503;0.0451;0.0494;0.0414;0.0371;0.0389;0.042;0.0437;0.0357
B;0.0284;0.0326;0.034;0.0377;0.0337;0.0393;0.0398;0.0423;0.034;0.0442;0.0423;0.0374;0.0388;0.043;0.043;0.0381;0.0388;0.0384
B;0.0253;0.0323;0.0302;0.029;0.0377;0.0382;0.036;0.0405;0.0445;0.0423;0.043;0.039;0.0408;0.036;0.0382;0.0343;0.0428;0.0362
B;0.0339;0.0369;0.0311;0.0325;0.0336;0.04;0.0331;0.0408;0.0475;0.0475;0.0464;0.0394;0.0414;0.04;0.0408;0.0375;0.0403;0.0419
B;0.0281;0.0311;0.03;0.0319;0.0276;0.0362;0.0341;0.0416;0.0446;0.0435;0.04;0.0392;0.0386;0.037;0.0368;0.0311;0.0314;0.0441
B;0.0265;0.0385;0.033;0.0313;0.0385;0.035;0.036;0.0365;0.04;0.0403;0.0413;0.0428;0.0365;0.041;0.0325;0.0375;0.0405;0.0435
B;0.0357;0.0331;0.0323;0.0349;0.0417;0.0274;0.0411;0.0386;0.0394;0.0429;0.0443;0.0463;0.0386;0.042;0.0403;0.0366;0.036;0.042
B;0.0305;0.0305;0.0367;0.0369;0.0369;0.0397;0.039;0.041;0.0433;0.0518;0.0441;0.0436;0.0462;0.0367;0.0441;0.0462;0.04;0.0426
Multivariate_threshold|Mn <= -0.006619;0.029819878300171222;0.03158459279148791;0.03277758372941177;0.03284588765729829;0.03444182555133333;0.03617557643945901;0.03739377806124439;0.04007268607763997;0.03977829363963716;0.0430666293079902;0.04150009274224397;0.04193595038904436;0.03858268186873696;0.03967259139514622;0.03852499502747183;0.03645287241462085;0.03781389809471436;0.03905796450706757
