energy;Permutation_importance;Zone
2.633;0.023432343956026728;Cl
2.643;0.021331053802435856;Cl
2.608;0.019801221373181986;Cl
2.603;0.01893775049371867;Cl
2.588;0.01715615942543041;Cl
2.623;0.017148124366335497;Cl
2.593;0.016448028735596247;Cl
2.653;0.01642987495076328;Cl
2.648;0.016104181639074774;Cl
2.663;0.015631066299251175;Cl
2.568;0.014956506405208025;Cl
2.673;0.014743492557726617;Cl
2.538;0.014199569374750401;Cl
2.583;0.014194854482181893;Cl
2.613;0.014174321326813321;Cl
2.543;0.014147572688212335;Cl
2.618;0.014089369888841435;Cl
2.598;0.013773764046998918;Cl
17.005;0.013373079606349708;Mo compton scattering
2.628;0.013067499435069593;Cl
2.678;0.013044876542823523;Cl
2.708;0.012597656142857322;Cl
2.683;0.01234252826718105;Cl
2.563;0.012081684294661957;Cl
2.573;0.011031584528781292;Cl
2.798;0.011024339903920205;Cl
17.375;0.010986298943137891;Mo rayleigh scattering
17.435;0.010941083719709506;Mo rayleigh scattering
2.668;0.01089902946305758;Cl
17.335;0.010845083663636412;Mo rayleigh scattering
17.395;0.010816197084573858;Mo rayleigh scattering
8.068;0.010795817920706465;Cu
16.519;0.010786105750446284;Mo compton scattering
1.708;0.010668569481420812;Si
2.638;0.010665103972207506;Cl
16.855;0.010608668541456963;Mo compton scattering
17.26;0.010552656742267807;Mo rayleigh scattering
2.578;0.010476925008086727;Cl
2.518;0.010443904363996151;Cl
17.38;0.010362218137022686;Mo rayleigh scattering
16.78;0.010283444185260086;Mo compton scattering
17.185;0.010207911726633961;Mo compton scattering
17.48;0.01017251885530492;Mo rayleigh scattering
17.025;0.010062480006875683;Mo compton scattering
16.714;0.009969059998526078;Mo compton scattering
17.31;0.009963205595436963;Mo rayleigh scattering
2.693;0.009905299595058521;Cl
17.425;0.009901967242314975;Mo rayleigh scattering
17.46;0.009882397160359036;Mo rayleigh scattering
2.743;0.009824956029623652;Cl
1.728;0.009754677640069834;Si
16.484;0.009736932230231858;Mo compton scattering
2.833;0.009708187445061852;Cl
17.29;0.00964874812135697;Mo rayleigh scattering
8.103;0.009621392450150021;Cu
17.285;0.009471544901706557;Mo rayleigh scattering
16.955;0.009393759416602221;Mo compton scattering
2.823;0.009340451013823865;Cl
17.02;0.009307320973504608;Mo compton scattering
17.495;0.009300778863136818;Mo rayleigh scattering
17.265;0.009294171209803399;Mo rayleigh scattering
17.065;0.009248904249041675;Mo compton scattering
17.34;0.009216000114849663;Mo rayleigh scattering
16.334;0.00912934148511559;Mo compton scattering
2.658;0.009051830558442546;Cl
17.215;0.00904649222759967;Mo rayleigh scattering
17.155;0.009003340709436624;Mo compton scattering
2.763;0.008985655260495471;Cl
