Sample;Protein;Level;Class;0.00;0.02;0.04;0.06;0.08;0.10;0.12;0.14;0.16;0.18;0.20;0.22;0.24;0.26;0.28;0.30;0.32;0.34;0.36;0.38;0.40;0.42;0.44;0.46;0.48;0.50;0.52;0.54;0.56;0.58;0.60;0.62;0.64;0.66;0.68;0.70;0.72;0.74;0.76;0.78;0.80;0.82;0.84;0.86;0.88;0.90;0.92;0.94;0.96;0.98;1.00;1.02;1.04;1.06;1.08;1.10;1.12;1.14;1.16;1.18;1.20;1.22;1.24;1.26;1.28;1.30;1.32;1.34;1.36;1.38;1.40;1.42;1.44;1.46;1.48;1.50;1.52;1.54;1.56;1.58;1.60;1.62;1.64;1.66;1.68;1.70;1.72;1.74;1.76;1.78;1.80;1.82;1.84;1.86;1.88;1.90;1.92;1.94;1.96;1.98;2.00;2.02;2.04;2.06;2.08;2.10;2.12;2.14;2.16;2.18;2.20;2.22;2.24;2.26;2.28;2.30;2.32;2.34;2.36;2.38;2.40;2.42;2.44;2.46;2.48;2.50;2.52;2.54;2.56;2.58;2.60;2.62;2.64;2.66;2.68;2.70;2.72;2.74;2.76;2.78;2.80;2.82;2.84;2.86;2.88;2.90;2.92;2.94;2.96;2.98;3.00;3.02;3.04;3.06;3.08;3.10;3.12;3.14;3.16;3.18;3.20;3.22;3.24;3.26;3.28;3.30;3.32;3.34;3.36;3.38;3.40;3.42;3.44;3.46;3.48;3.50;3.52;3.54;3.56;3.58;3.60;3.62;3.64;3.66;3.68;3.70;3.72;3.74;3.76;3.78;3.80;3.82;3.84;3.86;3.88;3.90;3.92;3.94;3.96;3.98;4.00;4.02;4.04;4.06;4.08;4.10;4.12;4.14;4.16;4.18;4.20;4.22;4.24;4.26;4.28;4.30;4.32;4.34;4.36;4.38;4.40;4.42;4.44;4.46;4.48;4.50;4.52;4.54;4.56;4.58;4.60;4.62;4.64;4.66;4.68;4.70;4.72;4.74;4.76;4.78;4.80;4.82;4.84;4.86;4.88;4.90;4.92;4.94;4.96;4.98;5.00;5.03;5.05;5.07;5.09;5.11;5.13;5.15;5.17;5.19;5.21;5.23;5.25;5.27;5.29;5.31;5.33;5.35;5.37;5.39;5.41;5.43;5.45;5.47;5.49;5.51;5.53;5.55;5.57;5.59;5.61;5.63;5.65;5.67;5.69;5.71;5.73;5.75;5.77;5.79;5.81;5.83;5.85;5.87;5.89;5.91;5.93;5.95;5.97;5.99;6.01;6.03;6.05;6.07;6.09;6.11;6.13;6.15;6.17;6.19;6.21;6.23;6.25;6.27;6.29;6.31;6.33;6.35;6.37;6.39;6.41;6.43;6.45;6.47;6.49;6.51;6.53;6.55;6.57;6.59;6.61;6.63;6.65;6.67;6.69;6.71;6.73;6.75;6.77;6.79;6.81;6.83;6.85;6.87;6.89;6.91;6.93;6.95;6.97;6.99;7.01;7.03;7.05;7.07;7.09;7.11;7.13;7.15;7.17;7.19;7.21;7.23;7.25;7.27;7.29;7.31;7.33;7.35;7.37;7.39;7.41;7.43;7.45;7.47;7.49;7.51;7.53;7.55;7.57;7.59;7.61;7.63;7.65;7.67;7.69;7.71;7.73;7.75;7.77;7.79;7.81;7.83;7.85;7.87;7.89;7.91;7.93;7.95;7.97;7.99;8.01;8.03;8.05;8.07;8.09;8.11;8.13;8.15;8.17;8.19;8.21;8.23;8.25;8.27;8.29;8.31;8.33;8.35;8.37;8.39;8.41;8.43;8.45;8.47;8.49;8.51;8.53;8.55;8.57;8.59;8.61;8.63;8.65;8.67;8.69;8.71;8.73;8.75;8.77;8.79;8.81;8.83;8.85;8.87;8.89;8.91;8.93;8.95;8.97;8.99;9.01;9.03;9.05;9.07;9.09;9.11;9.13;9.15;9.17;9.19;9.21;9.23;9.25;9.27;9.29;9.31;9.33;9.35;9.37;9.39;9.41;9.43;9.45;9.47;9.49;9.51;9.53;9.55;9.57;9.59;9.61;9.63;9.65;9.67;9.69;9.71;9.73;9.75;9.77;9.79;9.81;9.83;9.85;9.87;9.89;9.91;9.93;9.95;9.97;9.99;10.01;10.03;10.05;10.07;10.09;10.11;10.13;10.15;10.17;10.19;10.21;10.23;10.25;10.27;10.29;10.31;10.33;10.35;10.37;10.39;10.41;10.43;10.45;10.47;10.49;10.51;10.53;10.55;10.57;10.59;10.61;10.63;10.65;10.67;10.69;10.71;10.73;10.75;10.77;10.79;10.81;10.83;10.85;10.87;10.89;10.91;10.93;10.95;10.97;10.99;11.01;11.03;11.05;11.07;11.09;11.11;11.13;11.15;11.17;11.19;11.21;11.23;11.25;11.27;11.29;11.31;11.33;11.35;11.37;11.39;11.41;11.43;11.45;11.47;11.49;11.51;11.53;11.55;11.57;11.59;11.61;11.63;11.65;11.67;11.69;11.71;11.73;11.75;11.77;11.79;11.81;11.83;11.85;11.87;11.89;11.91;11.93;11.95;11.97;11.99;12.01;12.03;12.05;12.07;12.09;12.11;12.13;12.15;12.17;12.19;12.21;12.23;12.25;12.27;12.29;12.31;12.33;12.35;12.37;12.39;12.41;12.43;12.45;12.47;12.49;12.51;12.53;12.55;12.57;12.59;12.61;12.63;12.65;12.67;12.69;12.71;12.73;12.75;12.77;12.79;12.81;12.83;12.85;12.87;12.89;12.91;12.93;12.95;12.97;12.99;13.01;13.03;13.05;13.07;13.09;13.11;13.13;13.15;13.17;13.19;13.21;13.23;13.25;13.27;13.29;13.31;13.33;13.35;13.37;13.39;13.41;13.43;13.45;13.47;13.49;13.51;13.53;13.55;13.57;13.59;13.61;13.63;13.65;13.67;13.69;13.71;13.73;13.75;13.77;13.79;13.81;13.83;13.85;13.87;13.89;13.91;13.93;13.95;13.97;13.99;14.01;14.03;14.05;14.07;14.09;14.11;14.13;14.15;14.17;14.19;14.21;14.23;14.25;14.27;14.29;14.31;14.33;14.35;14.37;14.39;14.41;14.43;14.45;14.47;14.49;14.51;14.53;14.55;14.57;14.59;14.61;14.63;14.65;14.67;14.69;14.71;14.73;14.75;14.77;14.79;14.81;14.83;14.85;14.87;14.89;14.91;14.93;14.95;14.97;14.99;15.01;15.03;15.05;15.07;15.09;15.11;15.13;15.15;15.17;15.19;15.21;15.23;15.25;15.27;15.29;15.31;15.33;15.35;15.37;15.39;15.41;15.43;15.45;15.47;15.49;15.51;15.53;15.55;15.57;15.60;15.62;15.64;15.66;15.68;15.70;15.72;15.74;15.76;15.78;15.80;15.82;15.84;15.86;15.88;15.90;15.92;15.94;15.96;15.98;16.00;16.02;16.04;16.06;16.08;16.10;16.12;16.14;16.16;16.18;16.20;16.22;16.24;16.26;16.28;16.30;16.32;16.34;16.36;16.38;16.40;16.42;16.44;16.46;16.48;16.50;16.52;16.54;16.56;16.58;16.60;16.62;16.64;16.66;16.68;16.70;16.72;16.74;16.76;16.78;16.80;16.82;16.84;16.86;16.88;16.90;16.92;16.94;16.96;16.98;17.00;17.02;17.04;17.06;17.08;17.10;17.12;17.14;17.16;17.18;17.20;17.22;17.24;17.26;17.28;17.30;17.32;17.34;17.36;17.38;17.40;17.42;17.44;17.46;17.48;17.50;17.52;17.54;17.56;17.58;17.60;17.62;17.64;17.66;17.68;17.70;17.72;17.74;17.76;17.78;17.80;17.82;17.84;17.86;17.88;17.90;17.92;17.94;17.96;17.98;18.00;18.02;18.04;18.06;18.08;18.10;18.12;18.14;18.16;18.18;18.20;18.22;18.24;18.26;18.28;18.30;18.32;18.34;18.36;18.38;18.40;18.42;18.44;18.46;18.48;18.50;18.52;18.54;18.56;18.58;18.60;18.62;18.64;18.66;18.68;18.70;18.72;18.74;18.76;18.78;18.80;18.82;18.84;18.86;18.88;18.90;18.92;18.94;18.96;18.98;19.00;19.02;19.04;19.06;19.08;19.10;19.12;19.14;19.16;19.18;19.20;19.22;19.24;19.26;19.28;19.30;19.32;19.34;19.36;19.38;19.40;19.42;19.44;19.46;19.48;19.50;19.52;19.54;19.56;19.58;19.60;19.62;19.64;19.66;19.68;19.70;19.72;19.74;19.76;19.78;19.80;19.82;19.84;19.86;19.88;19.90;19.92;19.94;19.96;19.98;20.00;20.02;20.04;20.06;20.08;20.10;20.12;20.14;20.16;20.18;20.20;20.22;20.24;20.26;20.28;20.30;20.32;20.34;20.36;20.38;20.40;20.42;20.44;20.46;20.48;20.50;20.52;20.54;20.56;20.58;20.60;20.62;20.64;20.66;20.68;20.70;20.72;20.74;20.76;20.78;20.80;20.82;20.84;20.86;20.88;20.90;20.92;20.94;20.96;20.98;21.00;21.02;21.04;21.06;21.08;21.10;21.12;21.14;21.16;21.18;21.20;21.22;21.24;21.26;21.28;21.30;21.32;21.34;21.36;21.38;21.40;21.42;21.44;21.46;21.48;21.50;21.52;21.54;21.56;21.58;21.60;21.62;21.64;21.66;21.68;21.70;21.72;21.74;21.76;21.78;21.80;21.82;21.84;21.86;21.88;21.90;21.92;21.94;21.96;21.98;22.00;22.02;22.04;22.06;22.08;22.10;22.12;22.14;22.16;22.18;22.20;22.22;22.24;22.26;22.28;22.30;22.32;22.34;22.36;22.38;22.40;22.42;22.44;22.46;22.48;22.50;22.52;22.54;22.56;22.58;22.60;22.62;22.64;22.66;22.68;22.70;22.72;22.74;22.76;22.78;22.80;22.82;22.84;22.86;22.88;22.90;22.92;22.94;22.96;22.98;23.00;23.02;23.04;23.06;23.08;23.10;23.12;23.14;23.16;23.18;23.20;23.22;23.24;23.26;23.28;23.30;23.32;23.34;23.36;23.38;23.40;23.42;23.44;23.46;23.48;23.50;23.52;23.54;23.56;23.58;23.60;23.62;23.64;23.66;23.68;23.70;23.72;23.74;23.76;23.78;23.80;23.82;23.84;23.86;23.88;23.90;23.92;23.94;23.96;23.98;24.00;24.02;24.04;24.06;24.08;24.10;24.12;24.14;24.16;24.18;24.20;24.22;24.24;24.26;24.28;24.30;24.32;24.34;24.36;24.38;24.40;24.42;24.44;24.46;24.48;24.50;24.52;24.54;24.56;24.58;24.60;24.62;24.64;24.66;24.68;24.70;24.72;24.74;24.76;24.78;24.80;24.82;24.84;24.86;24.88;24.90;24.92;24.94;24.96;24.98;25.00;25.02;25.04;25.06;25.08;25.10;25.12;25.14;25.16;25.18;25.20;25.22;25.24;25.26;25.28;25.30;25.32;25.34;25.36;25.38;25.40;25.42;25.44;25.46;25.48;25.50;25.52;25.54;25.56;25.58;25.60;25.62;25.64;25.66;25.68;25.70;25.72;25.74;25.76;25.78;25.80;25.82;25.84;25.86;25.88;25.90;25.92;25.94;25.96;25.98;26.00;26.02;26.04;26.06;26.08;26.10;26.12;26.14;26.17;26.19;26.21;26.23;26.25;26.27;26.29;26.31;26.33;26.35;26.37;26.39;26.41;26.43;26.45;26.47;26.49;26.51;26.53;26.55;26.57;26.59;26.61;26.63;26.65;26.67;26.69;26.71;26.73;26.75;26.77;26.79;26.81;26.83;26.85;26.87;26.89;26.91;26.93;26.95;26.97;26.99;27.01;27.03;27.05;27.07;27.09;27.11;27.13;27.15;27.17;27.19;27.21;27.23;27.25;27.27;27.29;27.31;27.33;27.35;27.37;27.39;27.41;27.43;27.45;27.47;27.49;27.51;27.53;27.55;27.57;27.59;27.61;27.63;27.65;27.67;27.69;27.71;27.73;27.75;27.77;27.79;27.81;27.83;27.85;27.87;27.89;27.91;27.93;27.95;27.97;27.99;28.01;28.03;28.05;28.07;28.09;28.11;28.13;28.15;28.17;28.19;28.21;28.23;28.25;28.27;28.29;28.31;28.33;28.35;28.37;28.39;28.41;28.43;28.45;28.47;28.49;28.51;28.53;28.55;28.57;28.59;28.61;28.63;28.65;28.67;28.69;28.71;28.73;28.75;28.77;28.79;28.81;28.83;28.85;28.87;28.89;28.91;28.93;28.95;28.97;28.99;29.01;29.03;29.05;29.07;29.09;29.11;29.13;29.15;29.17;29.19;29.21;29.23;29.25;29.27;29.29;29.31;29.33;29.35;29.37;29.39;29.41;29.43;29.45;29.47;29.49;29.51;29.53;29.55;29.57;29.59;29.61;29.63;29.65;29.67;29.69;29.71;29.73;29.75;29.77;29.79;29.81;29.83;29.85;29.87;29.89;29.91;29.93;29.95;29.97;29.99;30.01;30.03;30.05;30.07;30.09;30.11;30.13;30.15;30.17;30.19;30.21;30.23;30.25;30.27;30.29;30.31;30.33;30.35;30.37;30.39;30.41;30.43;30.45;30.47;30.49;30.51;30.53;30.55;30.57;30.59;30.61;30.63;30.65;30.67;30.69;30.71;30.73;30.75;30.77;30.79;30.81;30.83;30.85;30.87;30.89;30.91;30.93;30.95;30.97;30.99;31.01;31.03;31.05;31.07;31.09;31.11;31.13;31.15;31.17;31.19;31.21;31.23;31.25;31.27;31.29;31.31;31.33;31.35;31.37;31.39;31.41;31.43;31.45;31.47;31.49;31.51;31.53;31.55;31.57;31.59;31.61;31.63;31.65;31.67;31.69;31.71;31.73;31.75;31.77;31.79;31.81;31.83;31.85;31.87;31.89;31.91;31.93;31.95;31.97;31.99;32.01;32.03;32.05;32.07;32.09;32.11;32.13;32.15;32.17;32.19;32.21;32.23;32.25;32.27;32.29;32.31;32.33;32.35;32.37;32.39;32.41;32.43;32.45;32.47;32.49;32.51;32.53;32.55;32.57;32.59;32.61;32.63;32.65;32.67;32.69;32.71;32.73;32.75;32.77;32.79;32.81;32.83;32.85;32.87;32.89;32.91;32.93;32.95;32.97;32.99;33.01;33.03;33.05;33.07;33.09;33.11;33.13;33.15;33.17;33.19;33.21;33.23;33.25;33.27;33.29;33.31;33.33;33.35;33.37;33.39;33.41;33.43;33.45;33.47;33.49;33.51;33.53;33.55;33.57;33.59;33.61;33.63;33.65;33.67;33.69;33.71;33.73;33.75;33.77;33.79;33.81;33.83;33.85;33.87;33.89;33.91;33.93;33.95;33.97;33.99;34.01;34.03;34.05;34.07;34.09;34.11;34.13;34.15;34.17;34.19;34.21;34.23;34.25;34.27;34.29;34.31;34.33;34.35;34.37;34.39;34.41;34.43;34.45;34.47;34.49;34.51;34.53;34.55;34.57;34.59;34.61;34.63;34.65;34.67;34.69;34.71;34.73;34.75;34.77;34.79;34.81;34.83;34.85;34.87;34.89;34.91;34.93;34.95;34.97;34.99;35.01;35.03;35.05;35.07;35.09;35.11;35.13;35.15;35.17;35.19;35.21;35.23;35.25;35.27;35.29;35.31;35.33;35.35;35.37;35.39;35.41;35.43;35.45;35.47;35.49;35.51;35.53;35.55;35.57;35.59;35.61;35.63;35.65;35.67;35.69;35.71;35.73;35.75;35.77;35.79;35.81;35.83;35.85;35.87;35.89;35.91;35.93;35.95;35.97;35.99;36.01;36.03;36.05;36.07;36.09;36.11;36.13;36.15;36.17;36.19;36.21;36.23;36.25;36.27;36.29;36.31;36.33;36.35;36.37;36.39;36.41;36.43;36.45;36.47;36.49;36.51;36.53;36.55;36.57;36.59;36.61;36.63;36.65;36.67;36.69;36.71;36.73;36.76;36.78;36.80;36.82;36.84;36.86;36.88;36.90;36.92;36.94;36.96;36.98;37.00;37.02;37.04;37.06;37.08;37.10;37.12;37.14;37.16;37.18;37.20;37.22;37.24;37.26;37.28;37.30;37.32;37.34;37.36;37.38;37.40;37.42;37.44;37.46;37.48;37.50;37.52;37.54;37.56;37.58;37.60;37.62;37.64;37.66;37.68;37.70;37.72;37.74;37.76;37.78;37.80;37.82;37.84;37.86;37.88;37.90;37.92;37.94;37.96;37.98;38.00;38.02;38.04;38.06;38.08;38.10;38.12;38.14;38.16;38.18;38.20;38.22;38.24;38.26;38.28;38.30;38.32;38.34;38.36;38.38;38.40;38.42;38.44;38.46;38.48;38.50;38.52;38.54;38.56;38.58;38.60;38.62;38.64;38.66;38.68;38.70;38.72;38.74;38.76;38.78;38.80;38.82;38.84;38.86;38.88;38.90;38.92;38.94;38.96;38.98;39.00;39.02;39.04;39.06;39.08;39.10;39.12;39.14;39.16;39.18;39.20;39.22;39.24;39.26;39.28;39.30;39.32;39.34;39.36;39.38;39.40;39.42;39.44;39.46;39.48;39.50;39.52;39.54;39.56;39.58;39.60;39.62;39.64;39.66;39.68;39.70;39.72;39.74;39.76;39.78;39.80;39.82;39.84;39.86;39.88;39.90;39.92;39.94;39.96;39.98;40.00;40.02;40.04;40.06;40.08;40.10;40.12;40.14;40.16;40.18;40.20;40.22;40.24;40.26;40.28;40.30;40.32;40.34;40.36;40.38;40.40;40.42;40.44;40.46;40.48;40.50;40.52;40.54;40.56;40.58;40.60;40.62;40.64;40.66;40.68;40.70;40.72;40.74;40.76;40.78;40.80;40.82;40.84;40.86;40.88;40.90;40.92;40.94;40.96;40.98
