Class;3.10;3.12;3.15;3.17;3.20;3.22;3.25;3.28;3.30;3.33;3.35;3.38;3.40;3.43;3.46
A;140.0;115.0;154.0;189.0;177.0;163.0;152.0;105.0;93.0;75.0;60.0;44.0;62.0;39.2632;21.0
A;147.0;137.0;144.0;194.0;179.0;195.0;183.0;108.0;112.0;84.0;71.0;66.0;50.0;46.7895;24.8947
A;152.842;161.474;172.789;193.316;191.789;163.579;148.526;126.105;91.3684;78.9474;67.2632;41.3684;43.0;34.4737;26.8421
A;136.0;128.0;141.0;189.0;165.0;156.0;143.0;121.0;100.0;73.0;51.0;65.0;55.0;34.3684;22.7895
A;150.0;156.0;167.0;196.0;223.0;176.0;176.0;124.0;110.0;105.0;84.0;66.0;46.0;40.0;29.0
A;138.368;146.632;182.737;202.632;201.684;184.842;146.947;136.263;124.158;76.6316;77.2632;54.1053;56.0;38.3684;25.3158
A;142.0;142.0;132.0;168.0;172.0;166.0;129.0;109.0;87.0;70.0;60.0;65.0;32.0;30.1053;33.5789
A;125.684;124.632;146.158;154.053;166.842;147.263;125.632;104.368;80.4211;65.8947;52.3684;38.6842;31.0;18.2105;22.1053
A;120.842;152.0;161.263;171.211;183.947;149.789;120.105;111.526;95.4211;78.6842;60.5789;56.6842;51.0;25.6842;19.1579
A;144.316;140.895;148.895;156.474;172.474;181.474;172.316;142.0;122.105;95.1053;69.1053;69.2105;55.0;30.0;29.0526
A;137.789;131.263;155.842;171.105;176.474;151.842;111.368;91.8947;78.7368;68.4211;66.1053;50.8421;47.0;21.4211;18.2105
A;112.0;105.0;163.0;164.0;152.0;166.0;138.0;126.0;102.0;96.0;56.0;64.0;42.0;38.4211;26.8421
A;155.316;154.684;192.263;193.842;183.158;153.053;134.316;112.632;81.3158;71.6316;65.6316;47.0;47.0;27.1053;24.2105
A;140.789;161.632;195.579;192.421;181.684;169.684;148.053;111.316;90.5263;87.1579;54.7895;40.5789;36.0;31.2632;18.4737
A;115.0;121.316;151.526;171.895;167.263;149.526;129.632;113.526;95.9474;77.0;74.8947;55.9474;37.0;31.3158;21.1579
A;170.0;160.0;167.0;177.0;210.0;175.0;132.0;138.0;104.0;101.0;72.0;65.0;57.0;33.6842;26.5263
A;136.158;145.421;174.684;178.947;164.947;146.211;120.316;107.211;98.6842;74.2105;68.5263;55.4211;45.0;33.0;21.0
A;144.947;155.947;188.368;206.368;194.368;174.368;146.895;129.053;98.1053;74.1053;63.8947;62.5789;55.0;44.6842;21.7368
A;129.0;116.0;165.0;182.0;175.0;173.0;152.0;103.0;79.0;78.0;63.0;62.0;49.0;29.0;28.0526
A;132.0;116.0;137.0;179.0;200.0;173.0;126.0;117.0;98.0;79.0;65.0;59.0;50.0;24.0;28.0
A;169.737;185.789;184.842;183.421;186.158;171.789;156.0;126.842;112.316;89.5789;79.0526;53.5789;46.0;35.0;21.0
A;115.0;138.0;150.0;167.0;180.0;183.0;136.0;96.0;91.0;73.0;60.0;62.0;47.0;26.1579;26.7895
A;154.0;154.0;176.0;176.0;195.0;173.0;149.0;125.0;113.0;92.0;88.0;58.0;54.0;31.2632;27.3158
A;144.842;128.474;133.0;152.895;165.421;165.632;161.211;138.526;97.1579;92.1053;81.4737;75.5789;50.0;47.6316;23.3158
A;137.474;139.368;162.579;195.211;181.105;148.053;133.737;106.895;89.5263;83.6316;49.0;41.2105;45.0;21.8947;19.8947
A;139.0;141.0;147.0;170.0;159.0;169.0;133.0;110.0;76.0;61.0;62.0;45.0;41.0;42.8947;31.3684
A;161.684;159.579;190.947;194.632;189.158;188.737;159.263;109.158;86.5263;68.0;55.1579;44.5263;51.0;36.7895;25.2632
A;167.368;163.579;177.789;189.895;184.842;179.789;145.053;98.5263;93.5263;79.0;62.5789;50.5789;36.0;25.5789;19.6316
A;145.0;114.0;174.0;167.0;160.0;183.0;119.0;107.0;95.0;84.0;71.0;63.0;48.0;34.0;30.0
A;177.526;146.368;149.842;170.211;197.368;201.211;181.632;168.526;125.474;113.0;95.1053;78.0526;61.0;31.9474;30.6842
A;158.0;158.0;156.0;189.0;194.0;199.0;159.0;132.0;102.0;80.0;79.0;61.0;36.0;33.0526;32.8421
A;126.579;129.526;156.316;164.211;159.0;153.316;121.263;92.5263;83.8421;61.1053;47.1579;52.6316;32.0;21.5789;16.5263
A;164.0;140.0;174.0;196.0;198.0;182.0;150.0;127.0;104.0;96.0;73.0;50.0;53.0;29.3158;26.2105
A;165.105;155.842;163.421;185.211;196.789;189.895;170.632;137.737;142.579;111.0;107.842;80.4737;71.0;49.1579;32.9474
A;119.0;121.0;154.0;196.0;159.0;163.0;121.0;125.0;92.0;74.0;67.0;51.0;58.0;44.0;20.0
A;166.0;151.0;162.0;194.0;212.0;177.0;150.0;131.0;110.0;67.0;82.0;61.0;37.0;35.7895;30.9474
A;140.0;149.0;158.0;187.0;170.0;138.0;140.0;110.0;94.0;80.0;72.0;45.0;46.0;43.2105;28.4737
A;151.0;141.0;147.0;169.0;165.0;147.0;150.0;104.0;88.0;82.0;61.0;46.0;44.0;27.4737;17.7895
A;173.0;143.0;155.0;208.0;197.0;199.0;157.0;132.0;102.0;94.0;73.0;70.0;45.0;36.0;26.0
A;125.0;122.0;150.0;196.0;170.0;178.0;145.0;117.0;107.0;78.0;77.0;55.0;47.0;30.3684;18.8947
A;163.684;162.632;191.263;214.421;207.211;163.842;136.895;104.789;86.1053;71.3684;52.0;46.2105;45.0;29.8421;27.2105
A;137.0;154.0;167.0;194.0;190.0;188.0;172.0;119.0;80.0;91.0;84.0;78.0;44.0;35.7895;31.1579
A;150.0;126.0;188.0;166.0;183.0;161.0;144.0;95.0;81.0;65.0;79.0;47.0;36.0;28.5789;20.8947
A;146.263;120.158;133.105;163.421;173.211;158.842;160.737;144.842;109.895;111.632;80.1579;56.0526;57.0;44.2632;30.4737
A;128.0;122.0;139.0;182.0;155.0;167.0;132.0;126.0;85.0;77.0;54.0;57.0;39.0;35.4211;23.6316
A;191.579;161.684;164.632;195.421;205.211;190.842;184.842;158.421;131.579;97.1579;80.2105;64.4211;54.0;32.2105;35.2632
A;137.0;130.0;160.0;155.0;179.0;174.0;128.0;118.0;88.0;65.0;66.0;56.0;43.0;22.0;31.0
A;129.0;115.0;154.0;173.0;171.0;191.0;130.0;100.0;88.0;88.0;74.0;68.0;43.0;34.2105;19.4737
A;148.211;127.947;140.263;157.316;169.421;170.684;145.421;122.684;101.421;84.5263;65.2632;58.4737;49.0;41.4211;32.0526
A;148.947;150.211;185.105;197.211;194.053;182.684;149.579;122.737;106.158;73.5263;63.5263;53.5263;43.0;31.6316;22.9474
A;139.0;163.0;148.0;148.0;173.0;133.0;134.0;77.0;102.0;68.0;50.0;26.0;37.0;18.0526;17.0
A;127.0;110.0;131.0;159.0;180.0;157.0;126.0;97.0;95.0;82.0;69.0;53.0;53.0;35.0;26.0
A;146.263;130.105;132.737;150.263;167.105;171.842;165.526;140.789;125.0;104.0;71.2632;64.2632;51.0;42.7895;37.9474
A;166.632;167.579;198.526;210.368;180.789;161.789;148.526;127.474;116.947;82.5263;77.6842;57.6842;52.0;37.0;33.0
A;162.0;161.368;191.211;185.947;180.316;167.263;128.684;108.158;79.7368;73.8421;58.7895;48.4737;39.0;31.4211;28.3158
A;159.053;135.789;144.632;153.632;163.211;176.316;156.105;122.842;110.421;95.5789;84.9474;58.5789;51.0;37.6316;30.1579
A;145.0;135.0;172.0;178.0;202.0;184.0;159.0;124.0;107.0;83.0;71.0;70.0;51.0;36.6316;29.5789
A;147.895;147.263;157.053;172.316;168.158;138.895;117.789;90.4211;78.8421;58.6316;50.5263;46.2105;45.0;31.7368;19.3684
A;131.0;132.0;159.0;163.0;167.0;155.0;145.0;119.0;86.0;70.0;71.0;51.0;43.0;35.4211;22.4737
A;141.0;122.0;115.0;163.0;173.0;141.0;127.0;137.0;80.0;70.0;61.0;65.0;54.0;36.3158;23.4737
A;164.526;168.316;186.0;190.211;189.632;186.053;156.684;117.0;87.2632;54.2105;60.6316;41.1579;44.0;32.6316;15.8947
A;176.0;147.0;170.0;186.0;184.0;205.0;147.0;132.0;95.0;93.0;66.0;53.0;56.0;45.0;24.0
A;156.0;148.0;171.0;201.0;195.0;178.0;144.0;119.0;106.0;86.0;64.0;61.0;43.0;27.9474;26.4737
A;164.0;147.0;166.0;206.0;203.0;178.0;156.0;140.0;112.0;80.0;63.0;64.0;62.0;29.0;20.0
A;148.0;125.0;157.0;157.0;181.0;164.0;148.0;95.0;101.0;72.0;65.0;50.0;35.0;26.1579;28.8947
A;163.0;146.0;172.0;181.0;204.0;212.0;157.0;134.0;109.0;75.0;98.0;65.0;41.0;33.6316;26.5789
A;154.789;136.579;165.421;193.842;202.053;202.0;185.263;161.053;120.526;111.842;92.0526;66.6316;60.0;47.1579;31.6842
A;155.0;130.0;169.0;194.0;200.0;198.0;147.0;134.0;118.0;78.0;91.0;75.0;52.0;31.9474;29.3158
A;169.0;135.0;159.0;191.0;218.0;176.0;153.0;126.0;115.0;78.0;73.0;58.0;49.0;34.9474;33.4737
A;147.0;143.0;176.0;206.0;198.0;200.0;179.0;118.0;97.0;90.0;69.0;67.0;49.0;29.1053;24.4211
A;155.0;150.0;170.0;195.0;186.0;161.0;170.0;149.0;108.0;83.0;76.0;58.0;47.0;25.9474;25.4211
A;136.0;128.0;152.0;170.0;147.0;157.0;154.0;114.0;79.0;83.0;63.0;51.0;38.0;24.7368;21.3158
A;135.0;117.0;148.0;162.0;182.0;165.0;135.0;119.0;91.0;81.0;75.0;61.0;34.0;32.6316;25.2632
A;186.0;136.0;178.0;211.0;179.0;180.0;135.0;123.0;117.0;84.0;64.0;72.0;35.0;28.3684;34.4737
A;114.0;179.0;165.0;173.0;218.0;174.0;146.0;123.0;109.0;77.0;89.0;65.0;53.0;35.0;33.0
A;152.421;170.105;192.053;210.474;202.789;180.263;143.211;103.947;87.8947;86.0;61.8421;49.5263;46.0;25.0526;25.4737
A;172.0;153.0;160.0;193.0;187.0;185.0;162.0;130.0;112.0;83.0;68.0;67.0;45.0;42.6842;19.0
A;157.0;146.0;160.0;206.0;188.0;212.0;153.0;130.0;101.0;73.0;72.0;80.0;48.0;35.3158;23.2105
A;160.632;156.421;188.368;211.526;194.053;163.316;149.579;131.789;102.316;74.1053;63.7368;41.2105;44.0;30.7368;18.3684
A;155.0;157.0;182.0;191.0;195.0;184.0;149.0;145.0;129.0;100.0;74.0;58.0;50.0;28.0;27.0
A;142.789;145.947;184.789;192.158;184.842;153.053;133.632;116.789;90.4737;79.1053;49.3684;53.5789;39.0;27.6316;28.7895
A;128.632;133.474;147.158;157.158;161.737;154.789;124.0;92.1053;70.0;62.6316;60.2105;38.2105;40.0;31.4737;16.6842
A;130.0;119.0;159.0;152.0;182.0;146.0;162.0;105.0;87.0;84.0;60.0;51.0;46.0;36.5263;25.2632
A;149.0;125.0;156.0;176.0;152.0;154.0;134.0;97.0;96.0;87.0;87.0;51.0;37.0;53.1579;19.7895
A;128.0;129.0;153.0;154.0;172.0;168.0;133.0;108.0;106.0;76.0;67.0;59.0;42.0;30.0;19.0
A;125.211;129.368;152.421;172.789;171.105;149.737;112.158;76.8421;73.4737;90.0526;67.0;50.0526;51.0;29.2105;25.3158
A;141.737;127.053;139.895;166.895;175.211;165.947;153.316;131.263;103.158;94.7895;65.9474;57.2632;62.0;43.0526;33.9474
A;180.0;152.0;147.0;182.0;199.0;188.0;164.0;124.0;97.0;90.0;69.0;76.0;47.0;35.4211;25.0
A;163.0;154.0;201.0;181.0;195.0;160.0;130.0;104.0;83.0;76.0;68.0;35.0;37.0;31.3158;22.9474
A;170.684;161.789;188.0;212.632;200.737;177.316;158.053;138.632;85.3684;68.0;67.7895;65.0;47.0;32.0;20.0
A;160.211;140.474;164.053;195.789;208.737;208.105;192.632;148.158;124.579;103.263;78.1053;78.7895;75.0;49.8421;27.8421
A;149.0;165.0;174.0;206.0;190.0;167.0;123.0;107.0;76.0;79.0;45.0;43.0;36.0;27.4737;16.2632
A;157.0;155.0;142.0;181.0;196.0;182.0;168.0;132.0;99.0;83.0;79.0;57.0;55.0;32.3684;21.1053
A;139.0;110.0;165.0;180.0;182.0;156.0;155.0;120.0;90.0;83.0;64.0;61.0;39.0;27.4737;19.0526
A;128.316;140.737;163.263;176.421;166.895;145.842;112.368;89.2105;84.2105;57.0526;54.6842;43.6316;41.0;33.4211;26.7368
A;125.0;118.0;177.0;179.0;174.0;172.0;134.0;121.0;98.0;69.0;67.0;54.0;43.0;35.0;26.0
A;117.0;123.0;161.0;153.0;158.0;141.0;163.0;112.0;97.0;86.0;75.0;55.0;48.0;39.4211;28.5789
A;156.684;127.895;140.526;159.474;169.579;165.684;153.684;133.947;114.895;102.737;76.9474;51.3158;57.0;50.1053;32.7368
A;147.0;164.0;176.0;185.0;190.0;184.0;146.0;124.0;106.0;94.0;72.0;61.0;42.0;31.0;16.0
A;185.0;155.0;177.0;191.0;184.0;203.0;172.0;122.0;118.0;86.0;73.0;65.0;49.0;38.5789;31.7368
