Class;540;541;542;543;544;545;546;547;548;549;550;551;552;553;554;555;556;557;558;559;560;561;562;563;564;565;566;567;568;569;570;571;572;573;574;575;576;577;578;579;580;581;582;583;584;585;586;587;588;589;590;591;592;593;594;595;596;597;598;599;600;601;602;603;604;605;606;607;608;609;610
B;26.0;30.0;18.0;19.0;18.0;18.0;15.0;26.0;27.0;22.0;24.0;22.0;21.0;22.0;19.0;17.0;23.0;14.0;14.0;15.0;24.0;20.0;13.0;31.0;17.0;21.0;24.0;28.0;26.0;25.0;20.0;19.0;18.0;22.0;30.0;27.0;25.0;23.0;22.0;30.0;38.0;35.0;23.0;24.0;30.0;22.0;22.0;21.0;22.0;29.0;23.0;28.0;27.0;25.0;29.0;19.0;29.0;12.0;23.0;19.0;25.0;24.0;17.0;24.0;21.0;23.0;19.0;12.0;22.0;13.0;12.0
B;18.0;29.0;16.0;28.0;21.0;28.0;25.0;21.0;22.0;20.0;35.0;20.0;22.0;21.0;20.0;22.0;22.0;20.0;11.0;27.0;27.0;21.0;20.0;19.0;26.0;23.0;26.0;28.0;21.0;13.0;25.0;22.0;18.0;20.0;20.0;22.0;22.0;31.0;30.0;27.0;21.0;33.0;39.0;23.0;25.0;26.0;30.0;37.0;25.0;29.0;21.0;26.0;22.0;23.0;23.0;21.0;20.0;24.0;24.0;24.0;20.0;27.0;17.0;23.0;21.0;19.0;20.0;11.0;21.0;22.0;23.0
B;26.0;18.0;26.0;19.0;24.0;28.0;15.0;20.0;23.0;21.0;22.0;31.0;17.0;26.0;23.0;32.0;23.0;28.0;26.0;31.0;23.0;26.0;22.0;34.0;27.0;32.0;23.0;22.0;26.0;28.0;26.0;20.0;24.0;21.0;22.0;19.0;34.0;29.0;33.0;30.0;35.0;34.0;25.0;14.0;25.0;28.0;30.0;25.0;24.0;26.0;26.0;25.0;26.0;28.0;20.0;22.0;29.0;23.0;23.0;23.0;20.0;18.0;25.0;28.0;9.0;24.0;22.0;19.0;10.0;23.0;17.0
B;20.0;25.0;22.0;19.0;19.0;19.0;18.0;28.0;23.0;28.0;16.0;19.0;19.0;26.0;29.0;21.0;20.0;22.0;17.0;28.0;30.0;13.0;29.0;20.0;22.0;25.0;18.0;29.0;23.0;28.0;24.0;18.0;20.0;27.0;23.0;26.0;35.0;28.0;25.0;27.0;16.0;23.0;30.0;19.0;26.0;18.0;28.0;35.0;27.0;22.0;28.0;31.0;22.0;30.0;25.0;20.0;22.0;15.0;17.0;33.0;23.0;14.0;12.0;19.0;17.0;20.0;14.0;13.0;18.0;17.0;14.0
B;18.0;19.0;21.0;18.0;13.0;18.0;31.0;22.0;31.0;14.0;20.0;16.0;15.0;22.0;30.0;31.0;18.0;17.0;26.0;27.0;17.0;20.0;30.0;27.0;21.0;15.0;19.0;26.0;20.0;25.0;25.0;19.0;22.0;25.0;25.0;30.0;28.0;25.0;29.0;32.0;28.0;23.0;28.0;28.0;24.0;25.0;32.0;23.0;36.0;24.0;16.0;27.0;32.0;30.0;24.0;29.0;32.0;23.0;18.0;22.0;21.0;22.0;23.0;26.0;28.0;19.0;22.0;31.0;9.0;21.0;17.0
B;14.0;33.0;17.0;16.0;23.0;25.0;37.0;20.0;11.0;25.0;31.0;26.0;32.0;20.0;21.0;26.0;34.0;28.0;21.0;21.0;16.0;33.0;21.0;22.0;25.0;23.0;16.0;28.0;27.0;18.0;17.0;25.0;22.0;18.0;19.0;20.0;28.0;25.0;27.0;20.0;29.0;27.0;27.0;25.0;28.0;24.0;24.0;31.0;20.0;23.0;33.0;18.0;25.0;23.0;21.0;20.0;20.0;21.0;31.0;15.0;22.0;19.0;18.0;20.0;20.0;28.0;14.0;26.0;20.0;18.0;14.0
B;17.0;26.0;14.0;16.0;20.0;23.0;23.0;20.0;19.0;20.0;19.0;24.0;30.0;23.0;20.0;16.0;17.0;16.0;14.0;24.0;13.0;22.0;21.0;23.0;22.0;16.0;13.0;21.0;28.0;27.0;26.0;27.0;26.0;30.0;20.0;27.0;31.0;19.0;26.0;42.0;22.0;31.0;36.0;26.0;32.0;33.0;29.0;21.0;25.0;26.0;29.0;35.0;25.0;34.0;24.0;26.0;26.0;21.0;26.0;15.0;16.0;15.0;23.0;23.0;13.0;14.0;21.0;19.0;10.0;24.0;25.0
B;28.0;24.0;24.0;9.0;21.0;21.0;19.0;22.0;27.0;17.0;12.0;27.0;19.0;18.0;19.0;23.0;26.0;18.0;24.0;13.0;17.0;26.0;20.0;23.0;24.0;23.0;12.0;20.0;19.0;19.0;26.0;15.0;20.0;29.0;21.0;22.0;21.0;21.0;26.0;16.0;21.0;28.0;22.0;23.0;32.0;32.0;23.0;18.0;27.0;25.0;28.0;30.0;28.0;26.0;33.0;18.0;28.0;24.0;26.0;24.0;13.0;23.0;16.0;28.0;14.0;13.0;19.0;19.0;20.0;16.0;17.0
B;22.0;24.0;22.0;29.0;19.0;20.0;15.0;21.0;21.0;20.0;18.0;13.0;16.0;19.0;20.0;28.0;23.0;21.0;21.0;32.0;22.0;19.0;22.0;22.0;29.0;29.0;25.0;34.0;20.0;23.0;32.0;34.0;22.0;25.0;24.0;22.0;25.0;29.0;32.0;19.0;22.0;26.0;29.0;27.0;30.0;24.0;36.0;38.0;21.0;36.0;20.0;25.0;20.0;24.0;27.0;25.0;27.0;26.0;28.0;28.0;29.0;30.0;27.0;16.0;19.0;21.0;26.0;18.0;38.0;14.0;26.0
B;17.0;25.0;29.0;15.0;24.0;16.0;23.0;15.0;18.0;22.0;18.0;18.0;20.0;22.0;28.0;20.0;29.0;18.0;23.0;17.0;32.0;30.0;22.0;38.0;24.0;14.0;20.0;14.0;29.0;29.0;18.0;26.0;25.0;30.0;24.0;29.0;25.0;27.0;26.0;39.0;27.0;24.0;26.0;25.0;30.0;27.0;24.0;23.0;30.0;28.0;30.0;17.0;24.0;29.0;16.0;13.0;29.0;21.0;15.0;24.0;20.0;25.0;28.0;17.0;20.0;25.0;17.0;16.0;24.0;16.0;18.0
B;8.0;16.0;26.0;22.0;15.0;25.0;17.0;16.0;12.0;20.0;24.0;21.0;15.0;23.0;32.0;20.0;16.0;23.0;24.0;16.0;22.0;15.0;21.0;15.0;18.0;22.0;23.0;25.0;23.0;33.0;20.0;22.0;22.0;37.0;30.0;21.0;22.0;21.0;15.0;22.0;24.0;29.0;20.0;25.0;27.0;25.0;29.0;34.0;23.0;24.0;16.0;27.0;25.0;22.0;20.0;19.0;22.0;16.0;30.0;17.0;17.0;24.0;20.0;14.0;12.0;19.0;16.0;20.0;17.0;27.0;19.0
B;19.0;15.0;18.0;19.0;18.0;21.0;21.0;16.0;21.0;22.0;24.0;22.0;28.0;20.0;26.0;20.0;21.0;27.0;23.0;24.0;20.0;38.0;34.0;21.0;20.0;19.0;33.0;23.0;24.0;21.0;30.0;38.0;25.0;21.0;28.0;32.0;39.0;25.0;24.0;28.0;34.0;34.0;35.0;29.0;40.0;29.0;28.0;27.0;18.0;33.0;37.0;34.0;25.0;23.0;29.0;32.0;37.0;33.0;22.0;21.0;25.0;23.0;26.0;20.0;25.0;27.0;22.0;19.0;22.0;17.0;23.0
B;27.0;16.0;29.0;23.0;26.0;27.0;22.0;28.0;34.0;29.0;26.0;21.0;22.0;23.0;23.0;27.0;25.0;20.0;17.0;19.0;18.0;18.0;28.0;22.0;32.0;23.0;24.0;21.0;36.0;26.0;19.0;31.0;30.0;22.0;36.0;22.0;23.0;31.0;19.0;27.0;28.0;33.0;31.0;22.0;29.0;23.0;28.0;24.0;27.0;29.0;21.0;14.0;24.0;20.0;27.0;20.0;27.0;33.0;22.0;28.0;15.0;18.0;21.0;20.0;9.0;20.0;18.0;15.0;14.0;20.0;13.0
B;22.0;20.0;13.0;23.0;19.0;25.0;20.0;25.0;23.0;25.0;24.0;19.0;18.0;31.0;26.0;18.0;23.0;27.0;20.0;27.0;21.0;25.0;12.0;27.0;26.0;21.0;17.0;15.0;14.0;28.0;12.0;18.0;27.0;28.0;21.0;29.0;21.0;26.0;26.0;31.0;28.0;17.0;32.0;24.0;30.0;20.0;35.0;26.0;23.0;28.0;36.0;21.0;33.0;31.0;23.0;24.0;23.0;19.0;22.0;26.0;25.0;25.0;25.0;20.0;33.0;21.0;14.0;21.0;21.0;15.0;16.0
B;28.0;22.0;21.0;19.0;18.0;23.0;20.0;25.0;17.0;23.0;29.0;27.0;19.0;18.0;22.0;30.0;13.0;29.0;21.0;26.0;30.0;27.0;28.0;22.0;32.0;33.0;26.0;18.0;39.0;27.0;20.0;25.0;36.0;20.0;25.0;19.0;30.0;31.0;29.0;25.0;33.0;27.0;21.0;33.0;32.0;18.0;26.0;30.0;29.0;28.0;30.0;28.0;29.0;18.0;22.0;22.0;21.0;21.0;26.0;29.0;28.0;23.0;27.0;19.0;19.0;21.0;17.0;19.0;12.0;20.0;22.0
B;15.0;22.0;14.0;13.0;20.0;17.0;20.0;14.0;13.0;23.0;22.0;18.0;15.0;16.0;25.0;21.0;27.0;25.0;15.0;25.0;24.0;17.0;28.0;15.0;10.0;16.0;23.0;20.0;13.0;25.0;28.0;26.0;22.0;18.0;30.0;15.0;26.0;38.0;34.0;22.0;35.0;29.0;19.0;21.0;28.0;27.0;29.0;22.0;25.0;30.0;16.0;16.0;13.0;20.0;23.0;17.0;13.0;13.0;17.0;11.0;11.0;17.0;9.0;19.0;18.0;18.0;19.0;16.0;19.0;14.0;19.0
Multivariate_threshold|K-40 <= -9.943034;18.871378236630484;21.64368750532478;20.181583654754316;20.042387147416843;21.83314599759137;20.661014834304666;21.635732627447297;21.174053534300405;22.96938270968369;21.993544766019532;23.032975472677343;21.44048255258643;22.38308121334431;22.642966402555114;23.6245071834242;22.129684745827834;23.232075251707286;22.491566188896762;21.56598097931185;23.15803867964814;23.33200827622598;21.172750121570562;24.69015610417081;24.062927376682342;21.476859391218124;22.0228457958214;22.291310302765652;22.883494799450997;23.5728795374161;23.20716008754167;22.308923311770847;23.93553779110293;22.84462829551911;25.03034948471899;24.282338407413057;23.05131863943024;24.121626303555786;25.72195735948874;25.191224195350824;24.609178482759695;26.12313941423579;26.692983477209104;23.766725622749263;24.04720509322727;26.724274153564544;26.21096611863427;26.316318518271345;26.470346409926748;24.92322443574205;25.197582551504688;23.499090753406733;23.574554141056545;22.74011772948864;22.383568214672994;23.65863377783059;21.16104257799443;21.99573360664375;20.16352178731087;21.91432234838025;20.376972279259164;19.179402330335904;20.37620920083478;18.569648391357426;20.616303325183633;18.823863207041285;18.692365321822024;17.343010565274668;18.119570396569664;18.96806697796076;19.268546269447317;18.339067438474714
Multivariate_threshold|K-40 <= -0.529911;20.507873555924473;21.946584773041547;20.285082620426437;20.742410398529778;21.250956173036865;21.567169854500868;21.257647902130866;21.663363409407186;22.82624003008814;22.326699605940444;22.57143684556738;21.178390808758074;22.72614195364149;22.722779643780495;24.048839500476728;22.83312701589219;22.668111930859897;22.318815881329737;22.510466581259294;23.473168849534567;23.53407898244712;22.902617196367462;23.382694416900033;24.519738386390248;22.350801463066727;22.48317660314852;23.099933151778966;22.95936523996576;23.856746966217376;23.6307021686012;23.100871832480266;23.755584982240084;23.817935007042003;25.001617467838212;24.10111126618828;24.77565577672398;25.17695400221114;25.606499685527876;26.61098377723477;26.459474042834856;27.022119236548445;26.914786343061404;25.77770128939204;25.741010900467717;27.53611559746149;26.42435113469793;27.376671125184753;27.35045435543484;25.391803194136138;26.594109821216005;25.677373644413713;25.405990278780102;25.24102944819062;24.981047713972487;24.945725061497658;23.728208747232824;23.97924726229521;21.712784322321472;22.632308280944322;21.689734464488737;21.23001536003562;21.638055327590653;20.45736729696827;20.738571465000682;19.593061638813055;19.792607368798844;18.464157785560197;18.60882127602005;19.187639190344036;19.117589040752623;18.413965438038918
Multivariate_threshold|K-40 <= 2.096840;20.964541021541272;22.031108893556684;20.313964224785583;20.937753361133844;21.08849487629335;21.820034321420007;21.15214256321357;21.799906360634623;22.78629576386152;22.419667165707306;22.44264351958494;21.105253555628124;22.821873775772048;22.745051696846176;24.167250327274132;23.029424062935753;22.510736778364308;22.270609544158425;22.77402727774755;23.561106587164954;23.59046723861715;23.385340247015876;23.0178444793062;24.64721246077939;22.59467683890292;22.611632884476663;23.325581060908373;22.980537046188864;23.93596077010272;23.74889247838037;23.32186673517719;23.70536877191235;24.089538294859985;24.993599738012584;24.050539450730966;25.25683568666505;25.4714454192401;25.574280978433457;27.007170678840957;26.975802915945273;27.272981449385856;26.97668089993616;26.338868284662762;26.213670978452676;27.762661662272137;26.483896672859583;27.67256475344653;27.596050331302212;25.52256108358125;26.983813697178785;26.28522807302384;25.917056390361807;25.9389141306862;25.705879839033763;25.304890595061963;24.44458187369496;24.53275092555863;22.145109295755294;22.832663767640124;22.05606351720182;21.802243244951143;21.990176146947828;20.984139233471044;20.772690646936393;19.807708081275948;20.099632229325003;18.777016278728386;18.74534776438531;19.248911278670082;19.07546410814097;18.434865882566623
Multivariate_threshold|K-40 > -0.529911;20.507873555924473;21.946584773041547;20.285082620426437;20.742410398529778;21.250956173036865;21.567169854500868;21.257647902130866;21.663363409407186;22.82624003008814;22.326699605940444;22.57143684556738;21.178390808758074;22.72614195364149;22.722779643780495;24.048839500476728;22.83312701589219;22.668111930859897;22.318815881329737;22.510466581259294;23.473168849534567;23.53407898244712;22.902617196367462;23.382694416900033;24.519738386390248;22.350801463066727;22.48317660314852;23.099933151778966;22.95936523996576;23.856746966217376;23.6307021686012;23.100871832480266;23.755584982240084;23.817935007042003;25.001617467838212;24.10111126618828;24.77565577672398;25.17695400221114;25.606499685527876;26.61098377723477;26.459474042834856;27.022119236548445;26.914786343061404;25.77770128939204;25.741010900467717;27.53611559746149;26.42435113469793;27.376671125184753;27.35045435543484;25.391803194136138;26.594109821216005;25.677373644413713;25.405990278780102;25.24102944819062;24.981047713972487;24.945725061497658;23.728208747232824;23.97924726229521;21.712784322321472;22.632308280944322;21.689734464488737;21.23001536003562;21.638055327590653;20.45736729696827;20.738571465000682;19.593061638813055;19.792607368798844;18.464157785560197;18.60882127602005;19.187639190344036;19.117589040752623;18.413965438038918
Multivariate_threshold|K-40 > 2.096840;20.964541021541272;22.031108893556684;20.313964224785583;20.937753361133844;21.08849487629335;21.820034321420007;21.15214256321357;21.799906360634623;22.78629576386152;22.419667165707306;22.44264351958494;21.105253555628124;22.821873775772048;22.745051696846176;24.167250327274132;23.029424062935753;22.510736778364308;22.270609544158425;22.77402727774755;23.561106587164954;23.59046723861715;23.385340247015876;23.0178444793062;24.64721246077939;22.59467683890292;22.611632884476663;23.325581060908373;22.980537046188864;23.93596077010272;23.74889247838037;23.32186673517719;23.70536877191235;24.089538294859985;24.993599738012584;24.050539450730966;25.25683568666505;25.4714454192401;25.574280978433457;27.007170678840957;26.975802915945273;27.272981449385856;26.97668089993616;26.338868284662762;26.213670978452676;27.762661662272137;26.483896672859583;27.67256475344653;27.596050331302212;25.52256108358125;26.983813697178785;26.28522807302384;25.917056390361807;25.9389141306862;25.705879839033763;25.304890595061963;24.44458187369496;24.53275092555863;22.145109295755294;22.832663767640124;22.05606351720182;21.802243244951143;21.990176146947828;20.984139233471044;20.772690646936393;19.807708081275948;20.099632229325003;18.777016278728386;18.74534776438531;19.248911278670082;19.07546410814097;18.434865882566623
Multivariate_threshold|K-40 > -9.943034;18.871378236630484;21.64368750532478;20.181583654754316;20.042387147416843;21.83314599759137;20.661014834304666;21.635732627447297;21.174053534300405;22.96938270968369;21.993544766019532;23.032975472677343;21.44048255258643;22.38308121334431;22.642966402555114;23.6245071834242;22.129684745827834;23.232075251707286;22.491566188896762;21.56598097931185;23.15803867964814;23.33200827622598;21.172750121570562;24.69015610417081;24.062927376682342;21.476859391218124;22.0228457958214;22.291310302765652;22.883494799450997;23.5728795374161;23.20716008754167;22.308923311770847;23.93553779110293;22.84462829551911;25.03034948471899;24.282338407413057;23.05131863943024;24.121626303555786;25.72195735948874;25.191224195350824;24.609178482759695;26.12313941423579;26.692983477209104;23.766725622749263;24.04720509322727;26.724274153564544;26.21096611863427;26.316318518271345;26.470346409926748;24.92322443574205;25.197582551504688;23.499090753406733;23.574554141056545;22.74011772948864;22.383568214672994;23.65863377783059;21.16104257799443;21.99573360664375;20.16352178731087;21.91432234838025;20.376972279259164;19.179402330335904;20.37620920083478;18.569648391357426;20.616303325183633;18.823863207041285;18.692365321822024;17.343010565274668;18.119570396569664;18.96806697796076;19.268546269447317;18.339067438474714
Multivariate_threshold|K-40 > 6.743407;21.772358485758886;22.180627013065248;20.365054057437515;21.28330339170245;20.80111054819896;22.267336456643196;20.96550992182215;22.041442683937966;22.71563674327717;22.58412122481995;22.214815820357973;20.97587812424398;22.991217649862104;22.784449628131117;24.376712005719288;23.376661811878428;22.232349535585495;22.185335413669733;23.24025040405896;23.71666319141234;23.69021469500624;24.23924848452849;22.372446736752053;24.87270648275321;23.026077809031207;22.838864371846068;23.724738731386875;23.017988706540788;24.076085256744793;23.95796407539451;23.712793515258888;23.616539295884802;24.569988284749115;24.979416852950315;23.96108093047393;26.108014200457458;25.99238314230928;25.51728801040971;27.70800163858421;27.889157845697145;27.71674171675815;27.086168673311708;27.33153917377446;27.04977841851083;28.163408116492686;26.589229172467917;28.195982904414944;28.03049494009269;25.753863978205757;27.673176571871053;27.360486242488705;26.82110180937994;27.173430440641503;26.988064564980053;25.940232966488406;25.71180313648114;25.511865838176064;22.909866345582692;23.187080653866264;22.704077726035877;22.814480187039234;22.613056839810735;21.91596731846922;20.833045441415255;20.18740481447657;20.642740865161404;19.330444262192714;18.986854965869;19.3572979423708;19.000947618999973;18.471837520291214
Multivariate_threshold|K-40 <= 6.743407;21.772358485758886;22.180627013065248;20.365054057437515;21.28330339170245;20.80111054819896;22.267336456643196;20.96550992182215;22.041442683937966;22.71563674327717;22.58412122481995;22.214815820357973;20.97587812424398;22.991217649862104;22.784449628131117;24.376712005719288;23.376661811878428;22.232349535585495;22.185335413669733;23.24025040405896;23.71666319141234;23.69021469500624;24.23924848452849;22.372446736752053;24.87270648275321;23.026077809031207;22.838864371846068;23.724738731386875;23.017988706540788;24.076085256744793;23.95796407539451;23.712793515258888;23.616539295884802;24.569988284749115;24.979416852950315;23.96108093047393;26.108014200457458;25.99238314230928;25.51728801040971;27.70800163858421;27.889157845697145;27.71674171675815;27.086168673311708;27.33153917377446;27.04977841851083;28.163408116492686;26.589229172467917;28.195982904414944;28.03049494009269;25.753863978205757;27.673176571871053;27.360486242488705;26.82110180937994;27.173430440641503;26.988064564980053;25.940232966488406;25.71180313648114;25.511865838176064;22.909866345582692;23.187080653866264;22.704077726035877;22.814480187039234;22.613056839810735;21.91596731846922;20.833045441415255;20.18740481447657;20.642740865161404;19.330444262192714;18.986854965869;19.3572979423708;19.000947618999973;18.471837520291214
