B;27.0;31.0;22.0;21.0;35.0;34.0;24.0;26.0;30.0;26.0;30.0;17.0;27.0;22.0;30.0;24.0;22.0;26.0;28.0;26.0;25.0;22.0;24.0;24.0;23.0;28.0;21.0;28.0;33.0;33.0;28.0;22.0;15.0;21.0;16.0;19.0;28.0;24.0;20.0;19.0;26.0;31.0;27.0;31.0;16.0;25.0;19.0;23.0;25.0;21.0;24.0;23.0;24.0;27.0;25.0;24.0;15.0;23.0;20.0;26.0;26.0
B;20.0;22.0;23.0;17.0;28.0;28.0;25.0;17.0;27.0;26.0;26.0;22.0;16.0;24.0;23.0;27.0;21.0;24.0;25.0;16.0;21.0;27.0;19.0;21.0;23.0;25.0;39.0;27.0;16.0;31.0;27.0;22.0;19.0;21.0;16.0;20.0;24.0;29.0;18.0;24.0;15.0;20.0;20.0;22.0;26.0;18.0;22.0;9.0;26.0;23.0;31.0;16.0;11.0;23.0;11.0;20.0;14.0;17.0;15.0;20.0;20.0
B;32.0;32.0;15.0;27.0;33.0;36.0;31.0;21.0;31.0;31.0;27.0;25.0;27.0;20.0;32.0;19.0;29.0;28.0;36.0;31.0;17.0;28.0;25.0;26.0;24.0;29.0;23.0;27.0;21.0;17.0;25.0;30.0;16.0;21.0;24.0;23.0;18.0;24.0;22.0;24.0;25.0;30.0;18.0;25.0;31.0;23.0;28.0;29.0;31.0;24.0;18.0;20.0;20.0;19.0;24.0;23.0;31.0;22.0;25.0;24.0;18.0
B;21.0;21.0;29.0;32.0;20.0;26.0;34.0;25.0;33.0;31.0;34.0;28.0;8.0;23.0;36.0;28.0;27.0;24.0;20.0;18.0;25.0;26.0;22.0;18.0;26.0;37.0;25.0;34.0;30.0;29.0;27.0;25.0;14.0;28.0;24.0;24.0;22.0;32.0;33.0;23.0;25.0;24.0;25.0;19.0;23.0;12.0;19.0;17.0;20.0;20.0;22.0;14.0;26.0;20.0;27.0;22.0;19.0;25.0;18.0;16.0;14.0
B;21.0;25.0;17.0;21.0;25.0;20.0;25.0;27.0;15.0;24.0;14.0;27.0;22.0;18.0;42.0;22.0;26.0;16.0;20.0;31.0;15.0;33.0;24.0;27.0;21.0;28.0;26.0;19.0;28.0;25.0;26.0;28.0;17.0;19.0;17.0;20.0;31.0;21.0;31.0;30.0;26.0;21.0;11.0;17.0;19.0;23.0;19.0;20.0;23.0;20.0;22.0;12.0;23.0;16.0;17.0;29.0;26.0;22.0;23.0;20.0;17.0
B;28.0;21.0;27.0;31.0;19.0;17.0;30.0;27.0;26.0;16.0;27.0;21.0;27.0;23.0;21.0;27.0;17.0;27.0;38.0;28.0;35.0;22.0;30.0;22.0;24.0;28.0;23.0;23.0;19.0;27.0;23.0;18.0;26.0;23.0;20.0;18.0;22.0;22.0;20.0;18.0;22.0;20.0;28.0;12.0;16.0;26.0;21.0;19.0;28.0;27.0;20.0;16.0;16.0;19.0;28.0;11.0;19.0;23.0;22.0;15.0;28.0
B;33.0;20.0;26.0;18.0;33.0;26.0;19.0;32.0;25.0;35.0;22.0;35.0;28.0;28.0;30.0;28.0;25.0;21.0;26.0;24.0;19.0;29.0;37.0;30.0;26.0;27.0;35.0;40.0;27.0;28.0;18.0;32.0;26.0;29.0;30.0;26.0;28.0;31.0;23.0;17.0;24.0;21.0;22.0;29.0;13.0;22.0;23.0;28.0;23.0;13.0;22.0;20.0;14.0;17.0;22.0;18.0;23.0;27.0;30.0;19.0;22.0
B;23.0;31.0;26.0;21.0;29.0;24.0;17.0;22.0;21.0;29.0;21.0;24.0;34.0;30.0;26.0;26.0;28.0;37.0;26.0;29.0;37.0;26.0;28.0;21.0;26.0;29.0;24.0;18.0;34.0;29.0;32.0;26.0;29.0;24.0;28.0;31.0;24.0;22.0;29.0;13.0;26.0;24.0;16.0;31.0;25.0;21.0;28.0;30.0;31.0;21.0;19.0;26.0;19.0;21.0;18.0;9.0;18.0;22.0;19.0;18.0;17.0
B;27.0;27.0;31.0;27.0;19.0;23.0;20.0;25.0;33.0;22.0;25.0;21.0;27.0;24.0;24.0;20.0;29.0;23.0;23.0;35.0;40.0;24.0;21.0;21.0;23.0;28.0;17.0;22.0;16.0;30.0;21.0;26.0;20.0;28.0;16.0;27.0;36.0;33.0;14.0;25.0;24.0;25.0;22.0;20.0;20.0;21.0;31.0;26.0;16.0;19.0;19.0;20.0;17.0;21.0;15.0;23.0;23.0;20.0;17.0;20.0;8.0
B;19.0;41.0;28.0;28.0;23.0;28.0;26.0;28.0;29.0;31.0;35.0;32.0;30.0;20.0;33.0;28.0;32.0;29.0;31.0;30.0;24.0;31.0;23.0;27.0;26.0;28.0;23.0;28.0;29.0;30.0;22.0;30.0;24.0;24.0;29.0;22.0;25.0;23.0;24.0;29.0;29.0;20.0;32.0;27.0;21.0;28.0;25.0;32.0;30.0;29.0;20.0;16.0;23.0;31.0;9.0;20.0;28.0;27.0;19.0;24.0;19.0
