energy;Permutation_importance;Zone
3.7;0.04314603020800516;Ca ka
3.72;0.03936187788299057;Ca ka
3.68;0.03844153423883611;Ca ka
3.66;0.031130396185132976;Ca ka
3.74;0.025029163421005814;Ca ka
3.64;0.021555213225636312;Ca ka
6.48;0.017086903601141335;Fe ka
6.5;0.016302999101756845;Fe ka
6.46;0.01589472337756189;Fe ka
6.44;0.015309093060421506;Fe ka
6.34;0.015201685237599136;Fe ka
3.76;0.01474808169193705;Ca ka
6.36;0.014247461636676112;Fe ka
6.4;0.013854594347356705;Fe ka
6.42;0.012924885760032406;Fe ka
6.52;0.012148219601298745;Fe ka
6.32;0.011911208753180328;Fe ka
6.38;0.011837404021597914;Fe ka
4.52;0.010421434844613386;Ti ka
3.62;0.01001301588267764;Ca ka
6.3;0.009659941764632637;Fe ka
4.54;0.009128123263384528;Ti ka
4.5;0.008659997227545325;Ti ka
6.54;0.008167430992616553;Fe ka
4.56;0.007840630668846247;Ti ka
4.48;0.007743830486381222;Ti ka
3.78;0.006091939543558845;Ca ka
4.58;0.005840586385642946;Ti ka
4.46;0.005165793437572444;Ti ka
1.74;0.005097227158727066;Si
6.28;0.005041280055268096;Fe ka
6.56;0.004920514328836063;Fe ka
1.72;0.003965611298378358;Si
4.44;0.0038934332867815676;Ti ka
5.9;0.00360114048695064;Mn
4.6;0.0035476270277649846;Ti ka
1.7;0.0033207996017727928;Si
6.26;0.0032270616198922276;Fe ka
5.92;0.0031776097944227534;Mn
3.6;0.003073634091159045;Ca ka
1.76;0.003011342394655573;Si
7.14;0.002978982515108691;Fe kb
5.86;0.0029619126178179367;Mn
5.94;0.002957075310887339;Mn
7.12;0.002936485898621025;Fe kb
4.42;0.002854825141904289;Ti ka
7.02;0.0028208759509947864;Fe kb
6.58;0.002668201484902812;Fe ka
5.88;0.0026645711195627192;Mn
1.78;0.002601171939738988;Si
4.02;0.0025296434470670473;Ca kb
3.8;0.0025234487125709287;Ca ka
7.04;0.002396078265531673;Fe kb
4;0.0022726556501305676;Ca kb
7.16;0.0021644430146538127;Fe kb
7;0.0020937766223217305;Fe kb
4.62;0.0018733115456700256;Ti ka
7.1;0.0018531690407186882;Fe kb
7.08;0.0018217334362462478;Fe kb
4.04;0.001818867533359832;Ca kb
1.82;0.001776208124961757;Si
6.98;0.0017366726883152126;Fe kb
4.06;0.0016623990239931388;Ca kb
1.8;0.001622505495703097;Si
3.98;0.0015884240604655212;Ca kb
5.98;0.0015864522533091479;Mn
7.18;0.0015729072358747504;Fe kb
1.68;0.001565896273584021;Si
6.6;0.0015454957937408934;Fe ka
5.84;0.001462949039812661;Mn
6.24;0.001449030583872872;Fe ka
7.06;0.0014021754540596634;Fe kb
7.2;0.0014006616085391868;Fe kb
6.96;0.0012545127897290672;Fe kb
4.96;0.0012466547208032507;Ti kb
5.96;0.0012246588602878583;Mn
4.92;0.0012005408326048992;Ti kb
2.02;0.0011673665261058065;P
1.54;0.001118972046711184;Al
4.94;0.0011037894765113109;Ti kb
4.9;0.0010526983974976979;Ti kb
4.64;0.0009714087702123205;Ti ka
