Class;7.35;7.37;7.4;7.42;7.45;7.47;7.5;7.53;7.55;7.58;7.6;7.63;7.65;7.68;7.7;7.73;7.75;7.78
A;11.0;4.0;6.0;11.0;8.0;8.0;8.0;9.0;5.0;4.0;6.0;10.0;5.0;10.0;11.0;8.0;8.0;4.0
A;5.0;8.0;14.0;14.0;8.0;5.0;6.0;8.0;4.0;15.0;5.0;5.0;9.0;8.0;8.0;6.0;4.0;10.0
A;7.0;8.0;7.0;6.0;5.0;9.0;8.0;6.0;14.0;10.0;9.0;11.0;11.0;3.0;8.0;6.0;10.0;7.0
A;6.0;5.0;4.0;12.0;7.0;9.0;7.0;11.0;7.0;5.0;10.0;9.0;7.0;8.0;4.0;5.0;8.0;5.0
A;15.0;10.0;5.0;3.0;3.0;8.0;11.0;8.0;6.0;8.0;5.0;6.0;7.0;5.0;6.0;5.0;11.0;6.0
A;8.0;4.0;5.0;10.0;9.0;6.0;12.0;5.0;12.0;3.0;8.0;9.0;6.0;9.0;3.0;6.0;7.0;4.0
A;7.0;4.0;7.0;10.0;7.0;4.0;13.0;2.0;2.0;3.0;8.0;2.0;6.0;8.0;5.0;9.0;8.0;12.0
A;4.0;8.0;5.0;8.0;9.0;7.0;8.0;8.0;7.0;7.0;5.0;10.0;8.0;7.0;5.0;4.0;6.0;8.0
A;1.0;7.0;7.0;8.0;5.0;9.0;4.0;11.0;14.0;8.0;5.0;7.0;7.0;8.0;7.0;5.0;9.0;6.0
A;9.0;6.0;8.0;5.0;20.0;6.0;13.0;10.0;7.0;6.0;7.0;9.0;6.0;8.0;6.0;13.0;7.0;9.0
A;6.0;4.0;4.0;9.0;6.0;3.0;5.0;12.0;3.0;8.0;3.0;11.0;6.0;8.0;5.0;6.0;6.0;4.0
A;9.0;5.0;9.0;3.0;12.0;3.0;9.0;7.0;10.0;12.0;8.0;9.0;12.0;7.0;10.0;6.0;10.0;11.0
A;6.0;7.0;5.0;9.0;6.0;7.0;9.0;5.0;9.0;6.0;6.0;7.0;6.0;11.0;7.0;4.0;7.0;6.0
A;7.0;5.0;8.0;3.0;8.0;5.0;6.0;11.0;8.0;10.0;7.0;8.0;5.0;6.0;4.0;5.0;6.0;5.0
A;9.0;6.0;4.0;7.0;16.0;8.0;7.0;6.0;5.0;7.0;11.0;8.0;6.0;11.0;7.0;6.0;6.0;5.0
A;10.0;8.0;10.0;5.0;5.0;9.0;4.0;9.0;3.0;7.0;7.0;6.0;9.0;5.0;4.0;7.0;9.0;6.0
A;4.0;6.0;10.0;7.0;10.0;9.0;9.0;5.0;12.0;7.0;8.0;6.0;10.0;7.0;5.0;11.0;7.0;8.0
A;12.0;6.0;5.0;7.0;8.0;7.0;6.0;12.0;6.0;8.0;8.0;8.0;2.0;7.0;9.0;7.0;6.0;8.0
A;7.0;9.0;10.0;7.0;10.0;11.0;5.0;11.0;6.0;9.0;14.0;7.0;5.0;7.0;11.0;7.0;7.0;10.0
A;4.0;10.0;7.0;11.0;8.0;8.0;14.0;7.0;6.0;7.0;5.0;5.0;4.0;9.0;6.0;6.0;5.0;5.0
A;7.0;4.0;6.0;7.0;7.0;5.0;7.0;7.0;8.0;3.0;8.0;11.0;5.0;9.0;6.0;7.0;9.0;6.0
A;10.0;9.0;10.0;9.0;5.0;6.0;8.0;8.0;16.0;8.0;4.0;10.0;10.0;9.0;8.0;11.0;11.0;6.0
A;7.0;5.0;12.0;6.0;7.0;4.0;6.0;8.0;7.0;3.0;5.0;8.0;8.0;9.0;6.0;3.0;5.0;8.0
A;11.0;6.0;4.0;8.0;10.0;15.0;13.0;10.0;8.0;5.0;12.0;6.0;7.0;4.0;9.0;12.0;10.0;9.0
A;10.0;11.0;6.0;7.0;9.0;9.0;8.0;3.0;10.0;3.0;3.0;6.0;7.0;14.0;11.0;8.0;10.0;7.0
A;5.0;7.0;10.0;7.0;9.0;12.0;9.0;4.0;8.0;6.0;11.0;8.0;12.0;6.0;4.0;10.0;6.0;13.0
