Class;8.8;8.82;8.85;8.88;8.9;8.93;8.95;8.98;9;9.03;9.05;9.08;9.11;9.13;9.16;9.18;9.21;9.23;9.26
A;2.0;13.0;11.0;12.0;10.0;10.0;14.0;12.0;10.0;9.0;8.0;3.0;8.0;16.0;11.0;10.0;12.0;8.0;7.0
A;10.0;9.0;12.0;7.0;8.0;12.0;15.0;8.0;5.0;12.0;8.0;6.0;5.0;14.0;8.0;4.0;14.0;12.0;4.0
A;10.0;9.0;5.0;10.0;14.0;10.0;11.0;16.0;6.0;12.0;14.0;11.0;8.0;7.0;13.0;5.0;7.0;12.0;9.0
A;12.0;14.0;23.0;12.0;16.0;11.0;17.0;13.0;12.0;11.0;5.0;6.0;9.0;12.0;6.0;4.0;19.0;10.0;12.0
A;12.0;6.0;5.0;8.0;12.0;16.0;12.0;3.0;15.0;7.0;9.0;6.0;8.0;12.0;12.0;5.0;5.0;9.0;14.0
A;9.0;19.0;8.0;11.0;24.0;9.0;17.0;19.0;11.0;10.0;13.0;5.0;10.0;7.0;7.0;12.0;10.0;10.0;12.0
A;11.0;5.0;5.0;5.0;7.0;13.0;9.0;9.0;10.0;12.0;16.0;9.0;12.0;16.0;6.0;9.0;4.0;9.0;2.0
A;20.0;16.0;20.0;10.0;21.0;24.0;31.0;18.0;13.0;11.0;9.0;7.0;11.0;10.0;8.0;10.0;5.0;9.0;5.0
A;21.0;16.0;16.0;16.0;10.0;15.0;24.0;10.0;15.0;12.0;16.0;6.0;12.0;14.0;13.0;11.0;7.0;10.0;3.0
A;17.0;11.0;19.0;11.0;7.0;14.0;11.0;8.0;10.0;12.0;5.0;9.0;7.0;7.0;5.0;6.0;9.0;10.0;7.0
A;12.0;14.0;15.0;7.0;9.0;8.0;10.0;12.0;13.0;11.0;13.0;8.0;11.0;10.0;7.0;5.0;5.0;15.0;7.0
A;9.0;6.0;8.0;4.0;12.0;8.0;7.0;12.0;13.0;11.0;13.0;7.0;9.0;8.0;8.0;13.0;13.0;8.0;14.0
