A;7.0;11.0;4.0;8.0;11.0;18.0;8.0;11.0;25.0;22.0;20.0;21.0;22.0;16.0;19.0;7.0;13.0;8.0;7.0;6.0
A;7.0;10.0;14.0;7.0;8.0;8.0;13.0;10.0;15.0;16.0;11.0;23.0;14.0;12.0;11.0;14.0;4.0;6.0;7.0;4.0
A;6.0;8.0;13.0;10.0;7.0;13.0;19.0;10.0;18.0;26.0;25.0;24.0;25.0;22.0;17.0;13.0;8.0;8.0;8.0;13.0
A;7.0;3.0;2.0;4.0;12.0;11.0;10.0;17.0;14.0;19.0;14.0;17.0;12.0;17.0;11.0;10.0;6.0;12.0;12.0;9.0
A;3.0;2.0;7.0;8.0;9.0;8.0;7.0;14.0;18.0;14.0;16.0;25.0;16.0;9.0;5.0;7.0;6.0;9.0;8.0;15.0
A;8.0;13.0;9.0;5.0;3.0;6.0;9.0;13.0;13.0;21.0;20.0;9.0;16.0;17.0;13.0;13.0;11.0;4.0;12.0;8.0
A;5.0;7.0;9.0;9.0;18.0;20.0;16.0;28.0;42.0;45.0;44.0;47.0;40.0;31.0;23.0;22.0;7.0;5.0;7.0;7.0
A;10.0;9.0;13.0;9.0;12.0;23.0;28.0;25.0;53.0;55.0;55.0;60.0;47.0;33.0;31.0;22.0;12.0;9.0;4.0;3.0
A;6.0;9.0;4.0;7.0;16.0;16.0;23.0;38.0;43.0;39.0;50.0;35.0;41.0;32.0;19.0;22.0;13.0;6.0;7.0;8.0
A;5.0;10.0;4.0;4.0;7.0;9.0;8.0;14.0;17.0;13.0;13.0;17.0;13.0;11.0;12.0;9.0;5.0;3.0;9.0;4.0
A;6.0;4.0;8.0;4.0;5.0;5.0;11.0;12.0;10.0;17.0;15.0;13.0;17.0;11.0;14.0;8.0;6.0;10.0;8.0;9.0
A;9.0;8.0;13.0;8.0;21.0;21.0;38.0;59.0;79.0;81.0;79.0;83.0;64.0;56.0;42.0;22.0;19.0;11.0;6.0;8.0
A;8.0;6.0;12.0;8.0;11.0;9.0;14.0;21.0;33.0;34.0;30.0;30.0;30.0;17.0;15.0;20.0;12.0;10.0;11.0;9.0
A;6.0;6.0;12.0;16.0;28.0;29.0;59.0;83.0;134.0;136.0;146.0;135.0;132.0;91.0;62.0;44.0;18.0;16.0;5.0;13.0
A;3.0;4.0;12.0;6.0;9.0;12.0;9.0;10.0;16.0;14.0;14.0;15.0;11.0;14.0;14.0;13.0;10.0;9.0;10.0;5.0
A;7.0;11.0;20.0;19.0;45.0;75.0;96.0;173.0;245.0;254.0;281.0;267.0;206.0;177.0;121.0;70.0;37.0;26.0;13.0;6.0
A;7.0;8.0;8.0;7.0;9.0;11.0;7.0;19.0;20.0;20.0;21.0;13.0;22.0;16.0;14.0;12.0;9.0;7.0;10.0;10.0
A;4.0;5.0;5.0;6.0;7.0;11.0;12.0;16.0;20.0;18.0;18.0;27.0;13.0;13.0;17.0;7.0;8.0;10.0;3.0;3.0
A;9.0;5.0;10.0;7.0;5.0;7.0;14.0;9.0;12.0;20.0;12.0;12.0;15.0;18.0;9.0;10.0;8.0;6.0;6.0;9.0
A;9.0;6.0;7.0;12.0;11.0;21.0;36.0;24.0;45.0;71.0;73.0;65.0;56.0;43.0;25.0;17.0;20.0;13.0;4.0;16.0
A;6.0;9.0;9.0;11.0;17.0;17.0;37.0;40.0;66.0;71.0;79.0;72.0;65.0;39.0;26.0;23.0;19.0;12.0;6.0;9.0
A;12.0;4.0;11.0;4.0;17.0;23.0;34.0;47.0;68.0;78.0;90.0;72.0;63.0;50.0;37.0;22.0;22.0;15.0;3.0;12.0
A;3.0;7.0;11.0;6.0;11.0;7.0;3.0;16.0;12.0;13.0;13.0;16.0;15.0;8.0;11.0;17.0;6.0;10.0;11.0;9.0
A;9.0;12.0;20.0;19.0;36.0;53.0;76.0;139.0;163.0;198.0;219.0;224.0;181.0;130.0;95.0;63.0;38.0;25.0;20.0;9.0
A;7.0;5.0;14.0;9.0;8.0;8.0;8.0;13.0;11.0;14.0;14.0;13.0;18.0;10.0;5.0;10.0;10.0;6.0;11.0;8.0
A;8.0;8.0;6.0;12.0;16.0;26.0;43.0;73.0;84.0;112.0;120.0;95.0;101.0;71.0;37.0;30.0;20.0;7.0;6.0;13.0
A;9.0;3.0;4.0;9.0;9.0;12.0;14.0;20.0;23.0;22.0;25.0;26.0;19.0;11.0;13.0;13.0;11.0;10.0;7.0;4.0
A;6.0;5.0;7.0;10.0;10.0;9.0;12.0;16.0;10.0;21.0;23.0;15.0;14.0;13.0;9.0;12.0;16.0;9.0;3.0;9.0
A;8.0;11.0;7.0;19.0;25.0;50.0;79.0;121.0;176.0;205.0;193.0;188.0;172.0;128.0;83.0;47.0;20.0;14.0;12.0;8.0
A;7.0;8.0;7.0;5.0;5.0;6.0;10.0;8.0;5.0;14.0;13.0;13.0;12.0;17.0;7.0;4.0;12.0;7.0;7.0;5.0
A;6.0;9.0;13.0;8.0;12.0;12.0;17.0;20.0;20.0;34.0;28.0;24.0;28.0;16.0;13.0;11.0;8.0;9.0;8.0;7.0
A;4.0;7.0;6.0;4.0;9.0;13.0;7.0;10.0;13.0;12.0;11.0;8.0;17.0;6.0;12.0;11.0;10.0;8.0;9.0;5.0
A;4.0;4.0;6.0;10.0;4.0;8.0;15.0;18.0;20.0;20.0;18.0;15.0;16.0;16.0;8.0;11.0;4.0;7.0;7.0;12.0
A;6.0;16.0;11.0;7.0;9.0;12.0;8.0;13.0;13.0;20.0;21.0;18.0;22.0;13.0;8.0;13.0;10.0;7.0;10.0;2.0
A;12.0;12.0;11.0;8.0;2.0;8.0;13.0;18.0;19.0;27.0;20.0;24.0;18.0;16.0;19.0;9.0;9.0;7.0;9.0;4.0
A;14.0;14.0;10.0;15.0;22.0;20.0;48.0;47.0;58.0;77.0;74.0;74.0;50.0;53.0;36.0;25.0;15.0;7.0;8.0;9.0
A;14.0;9.0;5.0;10.0;17.0;22.0;25.0;49.0;69.0;60.0;82.0;66.0;65.0;49.0;35.0;28.0;17.0;10.0;10.0;13.0
A;7.0;8.0;5.0;6.0;5.0;8.0;12.0;9.0;15.0;12.0;17.0;16.0;16.0;10.0;11.0;11.0;17.0;10.0;6.0;7.0
A;6.0;5.0;7.0;11.0;15.0;29.0;37.0;54.0;65.0;111.0;113.0;94.0;74.0;60.0;40.0;34.0;22.0;4.0;14.0;7.0
A;5.0;8.0;13.0;8.0;22.0;34.0;68.0;86.0;138.0;159.0;176.0;152.0;129.0;93.0;70.0;41.0;27.0;13.0;14.0;9.0
A;14.0;7.0;7.0;9.0;12.0;6.0;12.0;7.0;17.0;11.0;18.0;16.0;19.0;11.0;14.0;7.0;13.0;6.0;4.0;7.0
A;6.0;10.0;7.0;9.0;19.0;16.0;41.0;43.0;55.0;75.0;83.0;75.0;57.0;48.0;35.0;13.0;12.0;7.0;8.0;10.0
A;4.0;9.0;7.0;7.0;6.0;11.0;12.0;15.0;19.0;20.0;15.0;13.0;16.0;20.0;12.0;8.0;8.0;4.0;11.0;2.0
A;10.0;3.0;10.0;10.0;12.0;6.0;10.0;15.0;19.0;25.0;20.0;13.0;26.0;9.0;16.0;15.0;7.0;9.0;9.0;6.0
A;7.0;4.0;12.0;18.0;35.0;67.0;101.0;170.0;243.0;271.0;276.0;240.0;195.0;164.0;123.0;72.0;35.0;21.0;7.0;9.0
A;8.0;6.0;5.0;9.0;11.0;4.0;13.0;20.0;17.0;17.0;17.0;15.0;11.0;9.0;11.0;12.0;7.0;6.0;7.0;8.0
A;9.0;10.0;10.0;6.0;9.0;7.0;12.0;11.0;19.0;22.0;20.0;22.0;25.0;11.0;19.0;10.0;10.0;11.0;11.0;6.0
A;8.0;10.0;5.0;4.0;7.0;9.0;4.0;12.0;16.0;19.0;19.0;14.0;10.0;9.0;5.0;9.0;10.0;10.0;7.0;4.0
A;6.0;6.0;11.0;6.0;22.0;17.0;30.0;51.0;68.0;63.0;84.0;79.0;65.0;46.0;43.0;29.0;11.0;11.0;9.0;9.0
A;7.0;6.0;13.0;5.0;10.0;16.0;9.0;10.0;13.0;10.0;12.0;19.0;17.0;21.0;6.0;7.0;10.0;5.0;6.0;9.0
A;13.0;10.0;10.0;18.0;24.0;46.0;85.0;106.0;129.0;175.0;233.0;175.0;138.0;98.0;72.0;43.0;34.0;19.0;9.0;11.0
A;7.0;15.0;12.0;7.0;12.0;14.0;13.0;14.0;23.0;20.0;20.0;23.0;13.0;18.0;5.0;8.0;6.0;5.0;5.0;10.0
A;12.0;7.0;4.0;6.0;5.0;7.0;10.0;9.0;13.0;23.0;25.0;25.0;14.0;19.0;10.0;12.0;11.0;13.0;13.0;12.0
A;6.0;10.0;6.0;12.0;6.0;12.0;12.0;12.0;17.0;15.0;24.0;21.0;20.0;18.0;11.0;10.0;6.0;12.0;10.0;10.0
A;8.0;9.0;7.0;10.0;7.0;12.0;11.0;10.0;7.0;21.0;18.0;15.0;11.0;12.0;8.0;10.0;11.0;8.0;6.0;10.0
A;4.0;7.0;10.0;7.0;12.0;10.0;12.0;8.0;13.0;13.0;21.0;21.0;18.0;9.0;13.0;15.0;9.0;9.0;8.0;7.0
A;6.0;6.0;9.0;5.0;7.0;13.0;8.0;16.0;24.0;15.0;16.0;15.0;14.0;9.0;10.0;11.0;10.0;8.0;12.0;4.0
A;11.0;6.0;9.0;7.0;7.0;7.0;11.0;16.0;18.0;19.0;16.0;15.0;14.0;16.0;14.0;7.0;4.0;7.0;6.0;5.0
A;4.0;8.0;7.0;10.0;12.0;10.0;8.0;8.0;7.0;18.0;12.0;9.0;8.0;10.0;7.0;5.0;10.0;7.0;14.0;14.0
A;6.0;6.0;9.0;9.0;7.0;8.0;8.0;9.0;15.0;11.0;10.0;12.0;14.0;14.0;10.0;13.0;11.0;10.0;11.0;5.0
A;11.0;7.0;5.0;8.0;6.0;10.0;14.0;10.0;21.0;19.0;24.0;19.0;15.0;11.0;8.0;10.0;6.0;9.0;8.0;5.0
A;8.0;4.0;6.0;6.0;6.0;9.0;10.0;14.0;15.0;21.0;16.0;19.0;16.0;17.0;13.0;15.0;12.0;6.0;5.0;11.0
A;4.0;4.0;10.0;10.0;14.0;10.0;10.0;20.0;15.0;28.0;33.0;23.0;22.0;23.0;22.0;9.0;10.0;5.0;10.0;10.0
A;8.0;10.0;13.0;18.0;32.0;35.0;72.0;105.0;149.0;157.0;148.0;168.0;146.0;125.0;72.0;36.0;20.0;19.0;11.0;15.0
A;8.0;10.0;20.0;21.0;41.0;72.0;86.0;140.0;142.0;188.0;240.0;178.0;171.0;142.0;80.0;61.0;35.0;15.0;12.0;2.0
A;9.0;7.0;7.0;12.0;10.0;6.0;8.0;7.0;17.0;8.0;15.0;17.0;14.0;8.0;7.0;8.0;8.0;8.0;5.0;7.0
A;6.0;7.0;4.0;11.0;7.0;5.0;6.0;16.0;9.0;18.0;16.0;15.0;10.0;16.0;6.0;6.0;6.0;8.0;7.0;6.0
A;8.0;5.0;5.0;14.0;9.0;12.0;11.0;7.0;16.0;13.0;8.0;16.0;16.0;12.0;13.0;9.0;7.0;9.0;8.0;5.0
A;4.0;6.0;7.0;30.0;42.0;64.0;108.0;133.0;182.0;239.0;229.0;222.0;189.0;143.0;117.0;59.0;48.0;23.0;17.0;8.0
A;9.0;10.0;7.0;8.0;7.0;10.0;10.0;19.0;15.0;21.0;24.0;20.0;14.0;24.0;20.0;12.0;8.0;10.0;3.0;6.0
A;7.0;9.0;6.0;8.0;10.0;7.0;9.0;15.0;18.0;15.0;14.0;18.0;14.0;12.0;8.0;7.0;11.0;8.0;11.0;8.0
A;7.0;9.0;10.0;17.0;23.0;36.0;42.0;53.0;90.0;106.0;80.0;93.0;92.0;57.0;41.0;31.0;16.0;11.0;8.0;8.0
A;9.0;3.0;4.0;8.0;9.0;8.0;16.0;12.0;12.0;18.0;18.0;20.0;18.0;20.0;16.0;11.0;11.0;10.0;2.0;14.0
A;8.0;3.0;7.0;5.0;7.0;14.0;10.0;15.0;12.0;19.0;13.0;15.0;11.0;15.0;15.0;9.0;8.0;7.0;9.0;8.0
A;4.0;6.0;2.0;6.0;9.0;10.0;12.0;14.0;17.0;18.0;23.0;17.0;19.0;18.0;12.0;7.0;9.0;10.0;10.0;9.0
A;6.0;9.0;6.0;12.0;13.0;32.0;41.0;51.0;61.0;87.0;80.0;81.0;57.0;62.0;37.0;29.0;20.0;8.0;12.0;7.0
