A;151.0;180.0;187.0;235.0;272.0;293.0;286.0;317.0;261.0;206.0;151.0;131.0;120.0;141.0
A;166.0;160.0;194.0;198.0;237.0;258.0;271.0;315.0;240.0;225.0;185.0;142.0;119.0;129.0
A;148.0;141.0;131.0;161.0;167.0;232.0;243.0;227.0;230.0;162.0;140.0;138.0;125.0;112.0
A;123.0;135.0;134.0;140.0;206.0;205.0;224.0;238.0;233.0;187.0;143.0;138.0;112.0;114.0
A;124.0;110.0;148.0;167.0;224.0;233.0;254.0;249.0;231.0;192.0;161.0;130.0;117.0;102.0
A;99.0;116.0;109.0;155.0;167.0;143.0;177.0;164.0;153.0;133.0;108.0;113.0;106.0;91.0
A;145.0;157.0;177.0;187.0;234.0;281.0;266.0;264.0;209.0;211.0;151.0;135.0;133.0;113.0
A;162.0;137.0;146.0;169.0;225.0;217.0;255.0;261.0;260.0;196.0;164.0;140.0;124.0;118.0
A;161.0;151.0;108.0;176.0;201.0;231.0;286.0;277.0;283.0;229.0;168.0;150.0;116.0;141.0
A;160.0;158.0;145.0;187.0;230.0;251.0;263.0;290.0;259.0;212.0;165.0;157.0;131.0;118.0
A;148.0;153.0;150.0;155.0;204.0;248.0;249.0;263.0;227.0;201.0;179.0;145.0;119.0;117.0
A;164.0;148.0;173.0;187.0;241.0;275.0;308.0;280.0;258.0;235.0;206.0;140.0;101.0;120.0
A;119.0;132.0;138.0;163.0;210.0;217.0;239.0;197.0;190.0;172.0;128.0;118.0;99.0;96.0
A;133.0;139.0;126.0;130.0;154.0;204.0;176.0;167.0;160.0;149.0;135.0;113.0;99.0;86.0
A;159.0;155.0;150.0;185.0;213.0;246.0;260.0;235.0;237.0;215.0;145.0;139.0;109.0;106.0
A;151.0;136.0;158.0;167.0;201.0;240.0;266.0;290.0;242.0;190.0;184.0;146.0;117.0;115.0
A;124.0;119.0;133.0;138.0;155.0;219.0;221.0;220.0;186.0;193.0;145.0;118.0;105.0;104.0
A;145.0;159.0;178.0;197.0;196.0;272.0;255.0;243.0;204.0;148.0;140.0;117.0;94.0;118.0
A;138.0;157.0;152.0;180.0;214.0;241.0;271.0;272.0;246.0;226.0;181.0;149.0;122.0;120.0
A;168.0;163.0;200.0;203.0;281.0;301.0;293.0;279.0;229.0;150.0;171.0;121.0;112.0;120.0
A;140.0;130.0;130.0;127.0;155.0;185.0;208.0;212.0;168.0;183.0;128.0;105.0;85.0;103.0
A;130.0;134.0;135.0;159.0;196.0;263.0;255.0;227.0;229.0;209.0;166.0;135.0;110.0;91.0
A;140.0;159.0;146.0;178.0;177.0;239.0;222.0;233.0;211.0;187.0;155.0;164.0;121.0;88.0
A;163.0;147.0;169.0;205.0;240.0;272.0;279.0;249.0;217.0;181.0;147.0;115.0;128.0;110.0
A;184.0;138.0;169.0;186.0;237.0;277.0;263.0;285.0;270.0;241.0;189.0;163.0;139.0;115.0
A;133.0;141.0;189.0;209.0;282.0;297.0;306.0;266.0;243.0;190.0;156.0;121.0;114.0;120.0
A;140.0;154.0;159.0;170.0;225.0;236.0;277.0;286.0;254.0;231.0;161.0;151.0;126.0;128.0
A;140.0;165.0;169.0;170.0;225.0;302.0;272.0;298.0;263.0;230.0;196.0;147.0;126.0;120.0
A;116.0;144.0;150.0;144.0;193.0;208.0;226.0;244.0;185.0;178.0;167.0;115.0;120.0;118.0
A;174.0;153.0;166.0;182.0;246.0;293.0;289.0;331.0;299.0;249.0;190.0;158.0;118.0;135.0
A;171.0;181.0;204.0;231.0;303.0;301.0;323.0;275.0;242.0;190.0;169.0;136.0;104.0;131.0
A;156.0;122.0;139.0;153.0;168.0;191.0;217.0;200.0;238.0;161.0;155.0;128.0;85.0;113.0
A;180.0;193.0;222.0;241.0;309.0;309.0;333.0;319.0;260.0;205.0;160.0;137.0;127.0;132.0
A;149.0;176.0;188.0;222.0;246.0;266.0;275.0;265.0;207.0;162.0;137.0;143.0;85.0;126.0
A;100.0;105.0;110.0;109.0;105.0;107.0;117.0;115.0;132.0;146.0;120.0;101.0;91.0;85.0
A;137.0;166.0;172.0;190.0;230.0;261.0;311.0;265.0;245.0;278.0;199.0;159.0;144.0;122.0
B;442.0;430.0;514.0;584.0;835.0;923.0;997.0;987.0;832.0;637.0;491.0;424.0;337.0;359.0
B;607.0;742.0;832.0;832.0;1130.0;1369.0;1605.0;1486.0;1411.0;1097.0;813.0;657.0;493.0;477.0
B;541.0;531.0;616.0;718.0;955.0;1231.0;1411.0;1406.0;1176.0;1071.0;698.0;612.0;504.0;420.0
B;631.0;614.0;674.0;865.0;1162.0;1356.0;1481.0;1307.0;1100.0;885.0;633.0;541.0;422.0;406.0
B;523.0;599.0;623.0;792.0;962.0;1191.0;1289.0;1302.0;1138.0;911.0;677.0;523.0;487.0;389.0
B;730.0;662.0;792.0;949.0;1332.0;1509.0;1749.0;1691.0;1325.0;1109.0;791.0;630.0;567.0;513.0
B;589.0;543.0;562.0;653.0;830.0;1080.0;1287.0;1414.0;1296.0;1135.0;832.0;614.0;473.0;454.0
B;676.0;702.0;829.0;1067.0;1389.0;1604.0;1719.0;1553.0;1297.0;1025.0;739.0;594.0;515.0;515.0
B;596.0;589.0;611.0;752.0;917.0;1208.0;1402.0;1463.0;1386.0;1118.0;835.0;657.0;518.0;432.0
B;581.0;632.0;631.0;858.0;1122.0;1292.0;1442.0;1416.0;1172.0;883.0;706.0;537.0;506.0;442.0
B;693.0;719.0;750.0;976.0;1253.0;1478.0;1563.0;1520.0;1274.0;1003.0;762.0;633.0;537.0;507.0
B;585.0;625.0;704.0;918.0;1177.0;1352.0;1432.0;1323.0;1079.0;858.0;632.0;519.0;495.0;458.0
B;565.0;564.0;692.0;899.0;1058.0;1273.0;1486.0;1405.0;1125.0;931.0;713.0;536.0;472.0;467.0
B;661.0;615.0;635.0;736.0;928.0;1262.0;1481.0;1529.0;1510.0;1221.0;973.0;767.0;558.0;511.0
B;662.0;733.0;785.0;1013.0;1351.0;1511.0;1687.0;1617.0;1356.0;1075.0;790.0;605.0;576.0;507.0
B;610.0;533.0;638.0;721.0;948.0;1057.0;1330.0;1461.0;1386.0;1134.0;885.0;650.0;530.0;476.0
B;706.0;729.0;762.0;904.0;1189.0;1530.0;1691.0;1611.0;1392.0;1107.0;874.0;646.0;532.0;492.0
B;509.0;531.0;548.0;654.0;874.0;1003.0;1148.0;1146.0;1048.0;838.0;644.0;453.0;450.0;368.0
B;695.0;740.0;809.0;1011.0;1315.0;1634.0;1761.0;1838.0;1457.0;1262.0;991.0;651.0;584.0;513.0
B;624.0;632.0;742.0;960.0;1304.0;1369.0;1404.0;1340.0;1012.0;810.0;616.0;499.0;494.0;472.0
B;664.0;721.0;855.0;1162.0;1453.0;1626.0;1632.0;1482.0;1159.0;882.0;680.0;554.0;540.0;530.0
B;597.0;617.0;713.0;792.0;1073.0;1334.0;1454.0;1372.0;1187.0;936.0;718.0;563.0;515.0;443.0
B;714.0;679.0;762.0;929.0;1276.0;1511.0;1689.0;1823.0;1525.0;1235.0;913.0;696.0;565.0;557.0
B;650.0;596.0;685.0;749.0;924.0;1191.0;1471.0;1576.0;1408.0;1187.0;920.0;723.0;552.0;495.0
B;753.0;687.0;807.0;1012.0;1355.0;1666.0;1784.0;1750.0;1627.0;1279.0;903.0;722.0;555.0;561.0
B;651.0;654.0;764.0;931.0;1222.0;1428.0;1511.0;1494.0;1260.0;937.0;763.0;588.0;475.0;477.0
B;667.0;722.0;802.0;989.0;1322.0;1582.0;1634.0;1484.0;1277.0;988.0;731.0;574.0;516.0;518.0
B;722.0;748.0;923.0;1111.0;1371.0;1743.0;1822.0;1766.0;1457.0;1179.0;866.0;652.0;635.0;512.0
B;599.0;572.0;619.0;693.0;875.0;1136.0;1362.0;1447.0;1366.0;1111.0;889.0;681.0;510.0;467.0
B;683.0;729.0;784.0;932.0;1281.0;1442.0;1636.0;1602.0;1438.0;1132.0;858.0;695.0;582.0;531.0
B;584.0;587.0;581.0;707.0;909.0;1141.0;1380.0;1485.0;1382.0;1137.0;923.0;659.0;551.0;463.0
B;644.0;727.0;731.0;927.0;1303.0;1557.0;1675.0;1636.0;1370.0;1061.0;873.0;660.0;555.0;535.0
B;647.0;713.0;740.0;961.0;1182.0;1434.0;1566.0;1451.0;1183.0;886.0;699.0;565.0;489.0;517.0
B;587.0;614.0;745.0;865.0;1167.0;1452.0;1445.0;1409.0;1199.0;912.0;701.0;561.0;478.0;447.0
B;634.0;701.0;729.0;896.0;1200.0;1435.0;1498.0;1497.0;1281.0;1035.0;734.0;588.0;492.0;485.0
B;710.0;689.0;764.0;1078.0;1287.0;1570.0;1730.0;1742.0;1480.0;1170.0;930.0;644.0;538.0;525.0
B;529.0;519.0;517.0;556.0;739.0;967.0;1017.0;1116.0;1005.0;847.0;621.0;519.0;400.0;439.0
B;484.0;474.0;540.0;689.0;893.0;1087.0;1111.0;1052.0;894.0;773.0;552.0;448.0;396.0;357.0
B;692.0;626.0;655.0;802.0;1041.0;1272.0;1615.0;1537.0;1528.0;1228.0;977.0;803.0;564.0;513.0
B;666.0;729.0;860.0;1086.0;1439.0;1669.0;1733.0;1578.0;1325.0;1030.0;780.0;591.0;535.0;558.0
B;696.0;718.0;823.0;1002.0;1384.0;1574.0;1763.0;1748.0;1584.0;1223.0;936.0;701.0;559.0;573.0
B;666.0;664.0;664.0;757.0;994.0;1294.0;1537.0;1624.0;1481.0;1254.0;1007.0;719.0;588.0;490.0
B;616.0;569.0;617.0;772.0;1059.0;1348.0;1519.0;1528.0;1335.0;1084.0;828.0;637.0;512.0;465.0
B;581.0;602.0;700.0;898.0;1124.0;1404.0;1503.0;1409.0;1184.0;933.0;679.0;560.0;462.0;464.0
B;545.0;556.0;590.0;876.0;1101.0;1304.0;1331.0;1325.0;1057.0;786.0;598.0;487.0;428.0;434.0
B;744.0;724.0;739.0;1000.0;1267.0;1626.0;1932.0;1851.0;1588.0;1307.0;915.0;672.0;610.0;532.0
B;502.0;519.0;586.0;677.0;928.0;1123.0;1239.0;1188.0;1001.0;834.0;705.0;478.0;419.0;414.0
B;644.0;700.0;780.0;972.0;1297.0;1527.0;1645.0;1557.0;1313.0;1084.0;739.0;617.0;517.0;473.0
B;701.0;712.0;690.0;789.0;1135.0;1370.0;1628.0;1715.0;1647.0;1346.0;1042.0;779.0;620.0;543.0
B;639.0;681.0;825.0;952.0;1238.0;1507.0;1625.0;1544.0;1276.0;1024.0;744.0;574.0;534.0;499.0
B;653.0;645.0;748.0;910.0;1270.0;1527.0;1616.0;1531.0;1246.0;985.0;747.0;578.0;497.0;522.0
B;599.0;586.0;600.0;670.0;931.0;1104.0;1382.0;1422.0;1404.0;1132.0;891.0;631.0;486.0;485.0
B;675.0;673.0;681.0;793.0;1059.0;1364.0;1640.0;1629.0;1628.0;1321.0;1026.0;787.0;581.0;516.0
B;717.0;775.0;884.0;1047.0;1410.0;1581.0;1720.0;1641.0;1452.0;1101.0;857.0;664.0;578.0;592.0
B;440.0;413.0;455.0;559.0;670.0;807.0;907.0;914.0;853.0;714.0;556.0;458.0;328.0;333.0
Multivariate_threshold|Pb-212 <= -1450.276582;159.97747971550518;160.59597614968595;171.80401441800274;197.30222211705598;241.17087040471677;278.1460796387978;292.8715171875705;290.0011061447203;259.3468811091044;220.90001829424483;178.7118249652038;150.83313353257603;127.16129589861032;126.07968398816968
Multivariate_threshold|Pb-212 <= 1229.839043;585.059811167683;595.4522314966266;656.5141210016275;803.6587340784915;1053.6000220048181;1267.4817861502406;1404.1352643431314;1379.6535588314546;1201.221649010457;965.5049240105238;733.5255265144046;567.6266472533893;477.48758726226845;448.11807998342977
Multivariate_threshold|Pb-212 > 1229.839043;585.059811167683;595.4522314966266;656.5141210016275;803.6587340784915;1053.6000220048181;1267.4817861502406;1404.1352643431314;1379.6535588314546;1201.221649010457;965.5049240105238;733.5255265144046;567.6266472533893;477.48758726226845;448.11807998342977
Multivariate_threshold|Pb-212 <= 1713.586811;661.785093847931;673.9416596570197;744.0019255842219;913.103120125584;1200.2395120566516;1446.052044500988;1604.712937947084;1576.3304994373025;1371.2254399696074;1099.9024692601977;833.66668726511;642.8558388555832;540.7197701746356;506.2444360759546
Multivariate_threshold|Pb-212 > -1567.750806;141.34536682217453;141.5354548282846;150.5583103315687;170.72454022217187;205.56065903993579;234.78174005274263;244.1628552195831;242.23970556240067;218.06283868145078;188.26266398022688;154.39335591306366;132.56433422886323;111.80587289645749;111.96416963669668
Multivariate_threshold|Pb-212 > -1450.276582;159.97747971550518;160.59597614968595;171.80401441800274;197.30222211705598;241.17087040471677;278.1460796387978;292.8715171875705;290.0011061447203;259.3468811091044;220.90001829424483;178.7118249652038;150.83313353257603;127.16129589861032;126.07968398816968
