Class;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430
A;4.0;14.0;14.0;11.0;11.0;7.0;19.0;9.0;18.0;13.0;15.0;11.0;15.0;12.0;8.0;15.0;10.0;13.0;14.0;14.0;10.0;7.0;15.0;8.0;12.0;11.0;10.0;12.0;9.0;9.0;7.0;13.0;14.0;8.0;12.0;12.0;9.0;11.0;11.0;16.0;13.0
A;8.0;15.0;8.0;6.0;16.0;14.0;9.0;7.0;11.0;9.0;20.0;7.0;7.0;11.0;6.0;8.0;10.0;11.0;13.0;8.0;13.0;9.0;10.0;12.0;11.0;10.0;14.0;10.0;9.0;14.0;8.0;9.0;11.0;9.0;16.0;10.0;8.0;10.0;7.0;13.0;7.0
A;7.0;11.0;13.0;17.0;5.0;13.0;6.0;19.0;16.0;12.0;14.0;19.0;12.0;6.0;3.0;14.0;8.0;5.0;8.0;3.0;11.0;10.0;7.0;15.0;11.0;8.0;10.0;8.0;10.0;8.0;8.0;11.0;16.0;8.0;11.0;12.0;9.0;19.0;12.0;14.0;11.0
A;15.0;10.0;17.0;13.0;13.0;14.0;8.0;16.0;12.0;7.0;10.0;12.0;13.0;16.0;11.0;13.0;10.0;12.0;11.0;15.0;14.0;12.0;9.0;8.0;15.0;8.0;5.0;10.0;13.0;14.0;21.0;16.0;10.0;14.0;17.0;14.0;13.0;18.0;5.0;14.0;16.0
A;9.0;4.0;7.0;7.0;9.0;16.0;13.0;5.0;2.0;6.0;13.0;6.0;8.0;11.0;12.0;2.0;11.0;13.0;11.0;13.0;10.0;6.0;15.0;13.0;4.0;8.0;8.0;7.0;14.0;9.0;12.0;9.0;15.0;9.0;10.0;10.0;10.0;16.0;8.0;10.0;6.0
A;12.0;13.0;9.0;11.0;15.0;7.0;10.0;13.0;8.0;13.0;13.0;9.0;16.0;6.0;11.0;14.0;10.0;13.0;17.0;8.0;15.0;8.0;11.0;13.0;18.0;7.0;10.0;13.0;11.0;9.0;10.0;11.0;15.0;14.0;15.0;14.0;6.0;9.0;15.0;19.0;6.0
A;14.0;10.0;13.0;9.0;8.0;10.0;13.0;14.0;16.0;9.0;9.0;11.0;8.0;11.0;11.0;8.0;5.0;13.0;12.0;9.0;11.0;6.0;9.0;9.0;14.0;10.0;19.0;11.0;19.0;22.0;4.0;9.0;8.0;8.0;11.0;7.0;11.0;15.0;8.0;6.0;11.0
A;5.0;5.0;11.0;11.0;9.0;6.0;7.0;11.0;6.0;11.0;7.0;4.0;10.0;9.0;10.0;11.0;14.0;7.0;9.0;10.0;8.0;14.0;5.0;8.0;16.0;9.0;7.0;9.0;7.0;11.0;5.0;7.0;11.0;8.0;10.0;8.0;6.0;8.0;12.0;8.0;7.0
A;17.0;13.0;11.0;16.0;9.0;12.0;11.0;13.0;11.0;12.0;12.0;7.0;10.0;7.0;8.0;12.0;16.0;12.0;14.0;8.0;14.0;13.0;9.0;11.0;7.0;15.0;13.0;14.0;18.0;11.0;6.0;15.0;12.0;17.0;14.0;16.0;11.0;17.0;18.0;15.0;9.0
B;26.0;19.0;34.0;28.0;13.0;34.0;25.0;20.0;27.0;20.0;30.0;29.0;25.0;35.0;24.0;25.0;22.0;35.0;26.0;39.0;29.0;35.0;32.0;34.0;33.0;41.0;27.0;39.0;31.0;22.0;30.0;33.0;31.0;33.0;24.0;32.0;29.0;19.0;17.0;23.0;17.0
