B;4.24;4.35;4.38;4.51;4.42;4.76;5.11;5.28;5.58;6.15;7.02;8.31;9.89;11.2;12.4;12.83;12.51;10.95;9.53;8.19;7.04;5.83;5.34;5.09;4.77;4.49;4.64;4.69;4.62;4.61;4.73;4.88;4.83;4.76
B;4.15;4.33;4.25;4.38;4.36;4.69;4.77;5.05;5.43;5.72;6.74;7.62;9.17;10.5;11.96;12.64;12.27;12.0;10.53;9.12;7.79;6.62;5.75;5.24;4.69;4.65;4.51;4.42;4.5;4.67;4.56;4.57;4.67;4.78
B;3.84;4.01;4.1;4.28;4.29;4.46;4.66;5.07;5.22;5.85;6.33;7.47;8.71;10.02;11.08;11.65;11.58;10.98;9.57;8.43;7.1;5.97;5.23;4.88;4.71;4.45;4.27;4.44;4.3;4.41;4.45;4.6;4.53;4.55
B;4.13;4.25;4.34;4.31;4.4;4.56;4.98;5.02;5.58;6.3;7.41;8.7;10.5;12.47;13.83;14.57;13.9;13.27;11.29;9.22;7.44;6.48;5.51;4.94;4.82;4.73;4.36;4.65;4.56;4.73;4.74;4.67;4.67;4.74
B;4.25;4.38;4.3;4.51;4.7;4.7;5.03;5.31;5.58;6.13;6.95;8.0;9.21;10.43;11.89;12.42;12.32;11.37;9.94;8.35;7.51;6.66;5.68;5.14;4.81;4.76;4.72;4.66;4.79;4.63;4.72;4.76;4.86;4.82
B;4.02;3.84;4.06;4.17;4.4;4.55;4.7;4.77;5.24;5.97;6.75;8.09;9.94;11.55;13.06;13.69;13.56;12.85;10.9;9.35;7.7;6.56;5.53;5.06;4.67;4.56;4.42;4.37;4.4;4.49;4.38;4.51;4.41;4.66
B;4.21;4.11;4.44;4.67;4.66;4.77;5.0;5.21;5.63;6.14;6.7;7.71;9.19;10.48;11.73;12.11;12.21;11.23;10.29;8.87;7.51;6.55;5.93;5.26;5.03;4.76;4.6;4.59;4.59;4.64;4.7;4.68;4.95;4.98
B;4.14;4.2;4.36;4.44;4.55;4.64;4.81;5.19;5.2;5.89;6.15;7.01;7.91;8.76;9.35;9.5;9.44;9.05;8.27;7.27;6.49;5.75;5.24;4.89;4.78;4.85;4.58;4.7;4.71;4.63;4.7;4.92;4.62;4.96
B;4.07;4.08;4.31;4.23;4.45;4.78;4.93;5.0;5.45;5.9;6.37;7.23;8.15;9.32;10.1;10.38;9.87;9.15;7.91;6.88;6.19;5.66;4.98;4.74;4.75;4.65;4.38;4.55;4.64;4.59;4.51;4.78;4.8;4.95
B;4.21;4.23;4.34;4.42;4.7;4.74;5.04;5.1;5.72;6.08;6.61;8.21;9.72;11.31;12.63;13.44;13.24;12.04;10.73;9.18;7.83;6.62;5.58;5.33;5.01;4.72;4.74;4.91;4.82;4.82;4.67;4.55;4.91;5.05
B;3.96;3.84;4.04;4.14;4.31;4.33;4.54;4.64;5.16;5.53;6.29;7.06;8.46;9.72;10.58;11.47;10.87;10.31;9.11;7.55;6.52;5.64;4.82;4.55;4.35;4.09;4.27;4.29;4.33;4.39;4.32;4.49;4.44;4.32
B;4.17;4.12;4.31;4.45;4.72;4.51;4.8;5.17;5.41;5.88;6.93;8.01;9.46;10.89;12.07;12.76;12.44;11.62;10.54;8.72;7.58;6.17;5.4;5.14;4.86;4.78;4.74;4.58;4.6;4.58;4.75;4.77;4.75;4.7
B;3.74;4.0;3.97;4.02;4.44;4.56;4.64;4.76;5.42;6.02;7.23;8.88;10.28;12.45;13.65;14.29;13.85;12.53;11.02;8.83;7.48;5.96;5.22;4.82;4.54;4.46;4.23;4.2;4.31;4.16;4.45;4.5;4.54;4.45
B;4.17;4.3;4.13;4.32;4.44;4.56;4.9;5.01;5.51;6.17;7.37;8.56;10.82;13.34;14.69;15.5;15.5;13.96;12.41;10.42;8.52;6.86;5.79;5.13;4.73;4.62;4.36;4.42;4.55;4.53;4.54;4.41;4.44;4.62
B;4.12;4.02;4.1;4.2;4.3;4.54;4.79;5.13;5.45;6.18;7.57;9.25;10.77;12.53;14.02;14.87;14.05;12.87;11.02;9.14;7.4;6.13;5.25;4.89;4.68;4.6;4.61;4.46;4.71;4.75;4.57;4.62;4.68;4.56
B;4.16;4.34;4.54;4.48;4.49;4.84;5.12;5.22;5.62;6.47;7.3;8.54;9.75;11.26;12.0;12.51;12.19;11.39;9.7;8.58;7.09;6.1;5.56;5.19;4.99;4.73;4.71;4.54;4.78;4.66;4.5;4.87;4.97;4.9
B;4.19;4.12;4.24;4.27;4.45;4.69;4.72;5.0;5.67;6.27;7.34;9.05;11.02;13.08;14.9;15.01;14.79;13.13;11.24;9.11;7.82;6.22;5.5;4.88;4.79;4.81;4.52;4.55;4.44;4.76;4.74;4.59;4.82;4.72
B;3.98;4.14;4.22;4.38;4.43;4.67;4.9;5.0;5.43;5.81;6.55;7.79;9.34;10.88;11.97;12.51;12.64;11.86;10.26;8.76;7.2;6.19;5.54;4.93;4.75;4.42;4.63;4.79;4.57;4.73;4.41;4.68;4.69;4.7
B;4.16;4.18;4.34;4.23;4.43;4.81;4.86;4.96;5.24;5.95;6.38;7.28;8.51;9.66;10.42;11.1;10.88;10.21;9.02;7.9;6.78;6.05;5.35;4.91;4.97;4.57;4.55;4.59;4.53;4.59;4.85;4.68;4.79;4.92
B;4.33;4.26;4.38;4.63;4.77;4.79;4.97;5.45;5.42;5.72;6.56;7.07;8.05;9.06;9.88;9.87;9.7;8.98;7.93;6.83;6.19;5.44;5.17;4.7;4.73;4.63;4.76;4.79;4.78;4.6;4.67;4.69;4.77;4.91
B;4.1;4.24;4.41;4.37;4.6;4.63;4.75;4.92;5.47;6.01;6.78;7.98;9.12;10.34;11.63;11.99;11.74;10.64;9.29;7.8;6.65;5.93;5.16;4.85;4.68;4.67;4.57;4.47;4.58;4.42;4.69;4.69;4.65;4.71
B;4.23;4.37;4.22;4.64;4.7;4.86;4.98;5.11;5.66;6.11;6.81;7.85;9.14;10.24;11.46;11.6;11.2;10.15;9.09;7.72;6.53;5.85;5.44;4.81;4.77;4.75;4.8;4.81;4.87;4.61;4.7;4.85;4.97;4.78
B;4.46;4.27;4.3;4.31;4.52;4.7;5.0;5.15;5.61;5.86;6.16;6.68;7.56;8.58;9.45;9.5;9.32;8.88;8.13;7.34;6.5;5.86;5.42;4.98;4.83;4.8;4.76;4.78;4.73;4.76;4.81;4.95;4.96;4.72
B;4.47;4.36;4.45;4.66;4.55;5.13;5.14;5.56;5.95;6.42;7.39;8.83;10.17;12.34;13.53;13.92;13.96;12.75;10.9;9.13;7.69;6.39;5.67;5.39;5.15;4.81;4.88;5.02;4.84;4.94;4.85;4.96;4.97;4.96
B;3.75;3.8;3.94;3.98;4.25;4.38;4.64;4.79;5.29;5.81;6.83;8.03;9.68;11.53;12.8;13.32;13.55;12.46;10.52;8.96;7.4;6.05;5.22;4.76;4.38;4.51;4.19;4.42;4.25;4.65;4.43;4.43;4.39;4.55
B;4.06;3.95;3.97;4.36;4.25;4.51;4.78;5.05;5.49;6.19;7.08;8.75;10.75;12.46;13.78;14.45;14.47;12.75;11.13;9.04;7.4;6.0;5.39;4.78;4.4;4.51;4.54;4.57;4.51;4.43;4.56;4.71;4.8;4.57
B;4.29;4.28;4.27;4.59;4.8;4.81;5.05;5.17;5.62;6.28;7.17;8.54;9.79;11.57;12.62;13.09;12.38;11.5;9.85;8.49;6.86;6.02;5.26;4.91;4.67;4.5;4.63;4.55;4.47;4.57;4.75;4.8;4.81;4.81
B;4.19;4.25;4.38;4.5;4.33;4.66;5.1;5.12;5.44;6.14;6.9;7.89;9.1;10.48;11.96;12.64;12.44;11.88;10.21;8.81;7.75;6.5;5.51;5.22;4.89;4.69;4.59;4.67;4.68;4.59;4.75;4.71;4.84;4.9
B;3.98;4.28;4.21;4.34;4.36;4.68;4.82;4.99;5.2;6.04;6.72;7.8;8.82;9.95;11.03;11.54;11.07;10.06;8.72;7.1;6.41;5.71;5.19;4.79;4.51;4.67;4.63;4.28;4.51;4.55;4.65;4.67;4.54;4.66
B;3.85;3.78;4.11;3.94;4.06;4.09;4.43;4.69;5.07;5.8;6.64;8.16;9.81;11.94;13.66;14.34;14.55;13.09;11.58;9.54;7.78;6.46;5.34;4.77;4.41;4.45;4.44;4.49;4.21;4.33;4.22;4.41;4.44;4.26
B;4.37;4.42;4.36;4.56;4.78;5.1;4.94;5.32;5.83;6.45;6.92;7.97;9.39;10.76;11.64;11.91;11.68;11.08;9.7;8.3;7.17;6.19;5.74;5.28;5.05;4.83;4.89;4.67;4.75;4.88;4.9;4.97;5.07;5.04
B;3.99;4.09;4.21;4.42;4.31;4.51;4.68;5.1;5.28;6.13;7.16;8.39;10.17;11.47;12.94;13.68;13.44;11.91;10.6;8.53;7.3;6.16;5.28;4.88;4.54;4.39;4.52;4.39;4.35;4.37;4.57;4.52;4.47;4.44
B;4.17;4.08;4.32;4.31;4.6;4.64;4.82;5.0;5.36;5.99;6.53;7.84;8.99;10.47;11.66;12.65;12.32;11.42;10.32;8.49;7.51;6.27;5.74;5.05;4.73;4.58;4.48;4.49;4.55;4.63;4.6;4.61;4.59;4.86
B;3.96;3.87;3.97;4.17;4.17;4.44;4.66;4.82;5.12;5.49;6.12;7.04;8.34;9.28;10.01;10.23;10.37;9.29;8.05;7.03;5.88;5.26;4.92;4.66;4.6;4.45;4.41;4.31;4.4;4.45;4.35;4.26;4.38;4.5
B;3.88;3.81;3.9;3.99;4.26;4.46;4.62;4.9;5.33;6.0;6.49;7.93;9.34;11.18;12.53;13.32;13.09;12.38;10.79;9.33;7.76;6.46;5.39;4.81;4.68;4.57;4.3;4.39;4.4;4.33;4.48;4.42;4.66;4.6
B;3.94;4.2;4.13;4.17;4.32;4.43;4.62;4.95;5.37;5.63;6.85;8.31;9.99;11.7;13.69;14.18;14.12;12.95;11.44;9.61;7.8;6.52;5.47;5.07;4.7;4.5;4.62;4.34;4.59;4.46;4.4;4.63;4.62;4.57
B;4.2;4.11;4.25;4.38;4.62;4.73;5.15;4.92;5.53;5.73;6.46;7.01;7.8;8.55;9.5;9.53;9.57;9.13;8.28;7.41;6.45;6.01;5.41;5.07;4.88;4.97;4.62;4.75;4.7;4.8;4.75;4.61;4.95;4.83
B;4.02;3.97;4.27;4.26;4.41;4.52;4.81;4.85;5.45;5.78;6.52;7.7;8.53;9.82;10.76;10.89;10.35;9.97;8.68;7.44;6.16;5.57;5.13;4.7;4.54;4.27;4.36;4.33;4.27;4.45;4.46;4.6;4.54;4.74
B;3.99;4.03;3.88;4.34;4.19;4.76;4.95;5.05;5.46;6.07;6.96;8.43;10.0;12.21;13.45;14.22;14.34;13.22;11.24;9.62;7.54;6.49;5.39;4.9;4.68;4.37;4.31;4.54;4.34;4.41;4.57;4.49;4.62;4.8
B;4.01;4.22;4.2;4.38;4.25;4.64;4.9;5.09;5.69;6.56;7.75;9.3;11.38;14.06;15.65;16.61;16.89;15.4;13.01;10.76;8.95;7.23;5.86;5.29;4.96;4.59;4.47;4.66;4.41;4.64;4.49;4.65;4.76;4.74
B;4.35;4.48;4.28;4.46;4.5;4.84;4.9;5.18;5.8;6.44;7.38;8.5;10.34;12.21;13.68;14.63;14.37;13.81;11.9;9.95;8.72;7.07;5.99;5.2;5.0;4.69;4.73;4.85;4.79;4.79;4.75;4.99;5.1;5.1
B;4.23;4.3;4.01;4.14;4.29;4.5;4.77;5.24;5.6;6.25;7.49;9.08;11.15;13.44;14.55;15.18;15.02;13.33;11.43;9.44;7.39;6.01;5.19;4.54;4.56;4.4;4.46;4.45;4.36;4.64;4.6;4.49;4.59;4.76
B;4.05;4.03;4.13;4.17;4.11;4.58;4.71;5.07;5.45;6.14;7.13;8.39;10.66;12.0;14.13;14.66;14.74;13.35;11.89;9.82;7.84;6.57;5.42;4.82;4.78;4.48;4.64;4.67;4.42;4.5;4.41;4.52;4.53;4.67
B;4.0;3.9;4.01;3.96;4.31;4.38;4.83;4.96;5.46;6.15;7.0;8.39;10.18;12.53;13.61;14.56;14.03;12.94;11.12;8.94;7.5;6.17;5.39;4.83;4.5;4.45;4.27;4.38;4.46;4.31;4.57;4.48;4.38;4.63
B;4.46;4.36;4.51;4.86;4.93;5.03;5.33;5.71;6.2;6.19;7.25;8.52;9.99;11.33;12.35;12.88;12.47;11.03;9.82;8.5;7.03;6.11;5.39;5.19;4.97;5.12;5.03;4.67;4.93;5.09;5.23;4.93;5.27;5.33
B;3.83;3.88;4.07;4.22;4.46;4.6;4.81;4.84;5.27;5.84;6.83;8.24;10.14;11.83;13.05;13.91;13.5;11.81;10.48;8.7;7.28;5.88;5.4;4.64;4.38;4.42;4.49;4.3;4.36;4.57;4.48;4.39;4.51;4.44
B;4.05;4.25;4.29;4.5;4.54;4.62;4.95;5.05;5.51;6.16;7.03;8.17;9.36;10.83;11.99;12.44;12.45;11.22;10.02;8.42;7.24;6.25;5.59;5.12;4.91;4.76;4.65;4.83;4.49;4.63;4.67;4.79;4.84;4.64
B;3.99;4.08;4.25;4.31;4.43;4.78;4.7;4.98;5.24;5.73;6.13;6.97;7.65;8.74;9.22;9.84;9.82;8.87;8.23;7.35;6.41;5.74;5.2;4.77;4.78;4.69;4.76;4.69;4.59;4.88;4.65;4.87;4.79;4.81
B;4.27;4.31;4.2;4.37;4.46;4.52;4.97;5.21;5.75;6.17;7.04;8.2;9.69;11.36;12.8;13.01;12.67;11.81;10.2;8.68;7.29;6.46;5.54;5.05;4.6;4.73;4.61;4.51;4.65;4.55;4.85;4.61;4.55;4.7
B;4.13;4.11;4.24;4.36;4.59;4.79;4.89;5.19;5.16;6.08;6.59;7.52;8.6;10.0;11.11;11.56;11.44;10.58;9.54;8.24;7.19;6.11;5.23;5.23;4.81;4.51;4.74;4.48;4.51;4.61;4.73;4.83;4.77;4.81
B;4.23;4.28;4.42;4.61;4.61;4.84;5.03;5.41;5.85;6.34;7.13;8.8;10.05;11.65;12.24;12.92;12.54;11.28;9.37;7.94;6.82;5.95;5.46;4.89;4.72;4.5;4.94;4.78;4.63;4.8;4.7;4.85;4.89;5.01
B;4.31;4.41;4.71;4.54;4.75;4.84;4.97;5.37;5.66;6.11;7.09;7.94;9.22;10.62;11.68;12.41;12.29;11.38;10.18;8.79;7.63;6.37;5.75;5.14;4.99;4.77;4.44;4.47;4.78;5.0;4.81;4.84;4.95;4.97
