energy;Mean_Abs_SHAP
6.42;0.06650570428048896
6.44;0.062457998642711454
6.4;0.06188496410216359
6.46;0.057340877335806034
6.38;0.0501773740097108
6.48;0.045066817047760784
6.36;0.04217533499025699
6.5;0.03336981380312572
6.34;0.028295805072139583
6.52;0.015158545850852675
6.32;0.01268212933319435
6.54;0.003570276869755963
6.3;0.002174374963728516
4.5;0.0011387477786256037
4.54;0.0007775614437749097
4.52;0.0007755918108107349
4.48;0.0005952258900436387
3.72;0.00033417795700630977
3.7;0.00032094558958990023
6.56;0.00025802387915689455
6.28;0.00022584525559715484
3.68;0.00022337432189464888
6.26;0.0001889610991905124
7.16;0.000187558146975417
7.12;0.00018099531706736733
11.18;0.00017412875807129032
11.54;0.00016876360777649482
7.08;0.00016724135848121408
7.06;0.0001666909943420679
6.6;0.00016133474881683472
8.66;0.00016050614068539065
5.9;0.00015517813935576142
6.16;0.0001414352164690047
3.74;0.000136545412329822
1.5;0.00013146166392648238
10.94;0.00012805052311786372
11.94;0.0001268456645106003
10.7;0.000123667383541755
3.66;0.00012357457490857682
7.4;0.0001232193837511735
5.26;0.00012211670640669564
7.24;0.00012076218506281893
7.04;0.00011840180848113712
11.88;0.00011828409029974965
2.54;0.00011821048113399253
2.28;0.00011637455412436583
5.22;0.00010461396366477508
6.64;9.854761943871913e-05
13;9.262478098283901e-05
1.82;9.034520928691536e-05
9.42;8.963344538347458e-05
9.46;8.605096818166488e-05
3.46;8.480432254100779e-05
3.54;8.436131867737143e-05
7.5;8.377525810543523e-05
11.8;8.335177871971719e-05
1.62;8.239509804927492e-05
12.84;8.230009097006687e-05
8.2;8.058163843679496e-05
9.62;7.981323507057388e-05
1.88;7.96892376481296e-05
11.02;7.85014629188539e-05
1.36;7.803662184251022e-05
3.44;7.725460055101331e-05
10.04;7.63760385746825e-05
9.02;7.558374421528705e-05
10.14;7.544340514847221e-05
3.34;7.501118431448119e-05
5.64;7.451085775001602e-05
10.18;7.408660111752661e-05
3.1;7.378806883235776e-05
8.92;7.263575067199505e-05
2.96;7.235202078638818e-05
4.56;7.210543945489633e-05
10.36;7.189053777779894e-05
3.24;7.181397553216843e-05
7.6;7.149252526096782e-05
7.56;6.98681686565091e-05
12.28;6.951929336869438e-05
6.86;6.937710951617766e-05
2.34;6.929482832410202e-05
5.54;6.902022698834018e-05
5.1;6.869557323886076e-05
10.66;6.841989977290321e-05
4.6;6.832045749238466e-05
7.46;6.825699123414083e-05
11.56;6.802054844935202e-05
9.14;6.692999692751012e-05
5.86;6.665331088247391e-05
2.9;6.658510713599814e-05
11.22;6.635580814999035e-05
7.98;6.562786956258374e-05
9.56;6.560716551932649e-05
8.9;6.547148801991315e-05
12.14;6.54563908776341e-05
11.08;6.522917563534204e-05
10.56;6.475258194790402e-05
5.98;6.437796379224043e-05
11.62;6.429675833408133e-05
4.98;6.410792117148333e-05
3.88;6.403277151452566e-05
4.78;6.400479500196907e-05
4.18;6.375257660391274e-05
8.98;6.374726123466136e-05
10.64;6.348978165237808e-05
7.38;6.294721555277428e-05
4.34;6.251273236261119e-05
9.8;6.143426597093468e-05
4.46;6.142836935066271e-05
9.54;6.1210357862568e-05
2.38;6.0971929620598304e-05
12.74;6.085373138588033e-05
4.58;6.0711422871824134e-05
8.52;6.047724127624963e-05
5.24;6.009069598307933e-05
4.1;5.967443370390008e-05
5.4;5.882465262087607e-05
12.22;5.833146284058592e-05
12.64;5.8292201339729696e-05
7.02;5.8186563468473806e-05
2.24;5.787088187432884e-05
2.58;5.742146527753601e-05
13.06;5.7366684523763694e-05
8.34;5.732939221296886e-05
8.46;5.677851401598376e-05
3.62;5.601090525087846e-05
12.2;5.531720624293986e-05
6.94;5.476284079422572e-05
2.02;5.474711946497509e-05
2.2;5.462232284020345e-05
12.26;5.460861592626416e-05
6.76;5.4375795509509286e-05
2.68;5.3836898396405335e-05
12.68;5.3102309054445854e-05
2.62;5.2844899362732715e-05
2.82;5.225340289182004e-05
2.32;5.166891762760647e-05
4.4;5.1029617252530036e-05
11.2;5.069054177300897e-05
9.5;5.040972573709083e-05
9.64;4.952714544925321e-05
8.06;4.8596535681175504e-05
7.72;4.822632763056336e-05
4.44;4.820193756433566e-05
6.08;4.774594790274145e-05
6.7;4.772862490418012e-05
4.12;4.621407098095748e-05
3.48;4.607240785531707e-05
1.86;4.541138633408689e-05
11.68;4.5099510492766145e-05
10.62;4.333572660664641e-05
9.1;4.1608535665647044e-05
6.58;4.117292211845738e-05
4.38;3.919647394864008e-05
11.42;3.503194681155848e-05
7.1;3.3952435514506765e-05
4.76;3.106508146082035e-05
12.36;0.0
9.44;0.0
12.34;0.0
9.32;0.0
9.3;0.0
12.38;0.0
9.26;0.0
9.48;0.0
9.24;0.0
9.52;0.0
9.28;0.0
9.22;0.0
12.6;0.0
1.74;0.0
12.58;0.0
12.56;0.0
12.54;0.0
12.52;0.0
12.66;0.0
9.36;0.0
12.48;0.0
9.4;0.0
13.1;0.0
12.44;0.0
9.38;0.0
12.42;0.0
9.34;0.0
12.4;0.0
12.5;0.0
13.02;0.0
8.8;0.0
8.78;0.0
8.76;0.0
8.74;0.0
8.72;0.0
8.7;0.0
8.68;0.0
13.04;0.0
8.64;0.0
8.62;0.0
8.6;0.0
12.32;0.0
8.56;0.0
8.54;0.0
8.5;0.0
8.48;0.0
8.44;0.0
8.42;0.0
8.4;0.0
8.38;0.0
8.36;0.0
8.32;0.0
8.3;0.0
1.34;0.0
8.58;0.0
9.2;0.0
9.18;0.0
9.16;0.0
12.7;0.0
12.72;0.0
12.76;0.0
12.78;0.0
9.12;0.0
12.8;0.0
9.08;0.0
9.06;0.0
12.82;0.0
8.82;0.0
12.86;0.0
9;0.0
8.96;0.0
8.94;0.0
12.88;0.0
12.9;0.0
12.92;0.0
12.94;0.0
8.88;0.0
12.96;0.0
8.86;0.0
8.84;0.0
12.98;0.0
9.04;0.0
11.1;0.0
11.84;0.0
11.06;0.0
11.04;0.0
11.86;0.0
11;0.0
10.98;0.0
10.96;0.0
11.9;0.0
10.92;0.0
10.9;0.0
10.88;0.0
8.28;0.0
10.84;0.0
10.82;0.0
10.8;0.0
10.78;0.0
11.92;0.0
11.96;0.0
12.62;0.0
12;0.0
12.02;0.0
10.76;0.0
10.74;0.0
10.72;0.0
12.04;0.0
10.86;0.0
11.52;0.0
11.5;0.0
11.48;0.0
11.46;0.0
11.44;0.0
11.58;0.0
11.6;0.0
11.4;0.0
11.64;0.0
11.38;0.0
11.36;0.0
11.34;0.0
11.12;0.0
