Class;5.78;5.8;5.82;5.84;5.86;5.88;5.9;5.92;5.94;5.96;5.98;6;6.02;6.04;6.06;6.08;6.1;6.12
A;1.900168092;2.174456363;2.703183097;3.237323416;3.915825982;4.265904434;4.700795707;4.55462893;4.157632748;3.313113596;2.878222323;2.398217848;2.219569566;2.077011846;2.096861655;2.008439778;2.315209555;2.369345398
A;1.795;2.15;2.495;2.875;3.45;3.94;4.225;4.135;3.925;3.5;2.955;2.61;2.345;2.11;2.1;2.255;2.265;2.305
A;1.96;2.42;2.84;3.505;4.2;4.84;5.275;5.1;4.805;4.175;3.68;2.92;2.63;2.5;2.335;2.225;2.345;2.535
A;1.734087235;1.987676551;2.357374842;2.850056118;3.300435194;3.772086215;3.907768841;3.905531389;3.534729733;3.062837021;2.657759853;2.299366833;2.011334681;2.051430153;2.021673188;2.138829754;2.153513024;2.310188722
A;2.105;2.625;3.41;4.255;5.155;6.02;6.54;6.28;5.915;4.945;3.985;3.155;2.76;2.34;2.275;2.155;2.51;2.445
A;1.818839292;2.18616349;2.418455568;3.036126034;3.655565087;3.772581945;3.992339697;4.003168318;3.715019944;3.115393187;2.67238243;2.254552615;2.132131179;2.043913288;2.072701774;2.058325497;2.193332165;2.429242268
A;1.832716584;2.035601918;2.566643603;3.199736872;3.857882109;4.160897081;4.343881585;4.279318542;3.744701198;3.207067013;2.806861009;2.442769242;2.015913439;1.990839118;1.936745996;2.071470275;2.062475245;2.270321718
A;1.85;2.11;2.375;3.06;3.415;3.95;4.28;4.055;4.0;3.55;3.185;2.58;2.39;2.365;2.265;2.285;2.335;2.565
A;1.875;2.095;2.52;3.1;3.78;4.17;4.51;4.5;4.06;3.71;3.11;2.77;2.44;2.215;2.18;2.195;2.28;2.365
A;1.769630777;2.065845413;2.412522642;3.002570602;3.680035842;3.95438237;4.183893611;4.061045166;3.736091275;3.196037133;2.833229403;2.437622958;2.13986805;2.11442994;1.941146475;2.060362875;2.114478196;2.4899843
A;1.965;2.34;2.86;3.49;4.235;4.97;4.995;4.915;4.4;3.815;3.12;2.615;2.36;2.175;2.125;2.025;2.225;2.53
A;1.849080624;2.342170835;2.844076791;3.563948504;4.377815866;4.769470471;5.034229641;4.823800936;4.347058412;3.580265529;2.991062888;2.490640037;2.144413277;2.073913985;2.082842157;2.117311923;2.184287983;2.298542934
A;1.92;2.095;2.485;2.94;3.37;3.91;3.93;3.915;3.715;3.375;2.85;2.39;2.305;2.23;2.315;2.25;2.37;2.435
A;1.965;2.305;2.58;3.325;3.81;4.35;4.555;4.33;4.16;3.49;2.995;2.59;2.355;2.1;2.315;2.3;2.29;2.53
A;2.049461214;2.565909075;3.246503418;3.934582195;4.857910072;5.531587394;5.730323105;5.369069832;4.978349358;4.007839628;3.336321735;2.909124778;2.387218131;2.133350207;2.168188544;2.253761814;2.310522946;2.427344569
A;1.983570888;2.50450981;3.137833992;4.03623321;4.865598139;5.642248;5.956312634;5.700430261;5.008876758;4.136016315;3.437348019;2.769415092;2.188745472;2.005389236;2.076129952;2.177812768;2.212310584;2.333933886
A;1.805;2.095;2.605;3.015;3.695;4.085;4.15;4.225;4.085;3.565;3.015;2.695;2.37;2.235;2.225;2.35;2.295;2.405
A;1.872807595;2.136780526;2.530774592;3.013478299;3.604553056;3.960835546;4.082010588;4.063828122;3.854262509;3.284689975;2.742336664;2.48389396;2.145762808;2.031916006;2.160337575;2.077029754;2.337433897;2.393627555
A;1.695203744;1.996009245;2.31290469;2.930399729;3.339328547;3.647078187;3.928448029;3.804609145;3.471761029;3.043811484;2.553494806;2.330500582;2.001409997;1.907586772;1.92887468;1.969538972;2.086327643;2.250812099
A;1.85;2.11;2.47;2.92;3.4;3.8;3.965;4.035;3.74;3.335;2.96;2.6;2.365;2.3;2.255;2.195;2.325;2.54
A;2.035;2.215;2.68;3.145;3.625;4.14;4.335;4.505;4.155;3.395;3.045;2.765;2.295;2.395;2.25;2.23;2.375;2.535
A;1.92;2.145;2.58;2.94;3.62;4.18;4.185;4.31;4.085;3.655;3.025;2.705;2.455;2.285;2.255;2.375;2.45;2.51
A;1.928304258;2.35614633;3.090644738;3.790318064;4.482955072;5.171162844;5.475759354;5.335279505;4.621319333;3.806189391;3.190761132;2.6394989;2.338944344;2.018968001;1.969809149;2.142308937;2.185834042;2.347462457
A;1.925;2.15;2.48;3.025;3.675;4.085;4.39;4.29;3.98;3.555;3.075;2.63;2.34;2.25;2.125;2.245;2.385;2.345
A;1.843805023;2.067950576;2.480131595;2.97658054;3.569537427;3.900951412;4.021106573;3.961965391;3.533711368;3.168234879;2.645035464;2.350905215;2.075087822;1.981866658;1.942469792;2.073184437;2.085808984;2.225498715
A;1.93;2.23;2.55;2.96;3.58;4.11;4.085;4.105;3.915;3.425;2.925;2.625;2.27;2.2;2.26;2.22;2.42;2.64
A;1.710122172;1.996002891;2.384551298;2.68660296;3.031812863;3.337553612;3.290820775;3.281935439;2.922139705;2.603890305;2.487089879;2.179559395;2.014065879;1.936749222;2.04099715;2.22441724;2.10932616;2.276587487
A;1.891322919;2.403991251;3.104658738;4.016797558;4.913052044;5.37636285;5.445391703;5.301672406;4.661434297;3.912767362;3.297040778;2.55994458;2.284494349;2.029727074;2.165468616;2.241032111;2.337056835;2.374887085
A;1.86;2.06;2.495;3.1;3.645;4.335;4.455;4.26;4.025;3.68;3.16;2.81;2.455;2.365;2.165;2.225;2.51;2.475
A;1.85;2.145;2.82;3.17;3.785;4.215;4.49;4.49;4.15;3.59;3.01;2.71;2.48;2.27;2.295;2.295;2.325;2.535
