A;0.25;0.34;0.33;0.63;0.67;0.85;0.88;0.72;0.75;0.68;0.47;0.48;0.48;0.45;0.5;0.45;0.51;0.53
A;0.255;0.31;0.405;0.575;0.74;0.815;0.885;0.77;0.765;0.625;0.61;0.5;0.43;0.465;0.52;0.45;0.47;0.6
A;0.27;0.28;0.34;0.42;0.53;0.59;0.82;0.65;0.63;0.62;0.5;0.47;0.38;0.46;0.4;0.46;0.48;0.58
A;0.25;0.305;0.415;0.555;0.665;0.86;0.84;0.805;0.7;0.615;0.605;0.535;0.46;0.455;0.485;0.43;0.49;0.55
A;0.31;0.34;0.37;0.46;0.64;0.66;0.8;0.88;0.68;0.7;0.48;0.48;0.42;0.42;0.43;0.46;0.48;0.64
A;0.25;0.26;0.32;0.41;0.52;0.64;0.76;0.73;0.61;0.58;0.53;0.45;0.48;0.45;0.47;0.42;0.53;0.64
A;0.23;0.26;0.35;0.44;0.62;0.67;0.7;0.7;0.67;0.61;0.44;0.38;0.39;0.46;0.34;0.4;0.44;0.53
A;0.26;0.27;0.38;0.44;0.5;0.64;0.69;0.71;0.64;0.48;0.58;0.47;0.41;0.4;0.48;0.48;0.54;0.59
A;0.26;0.34;0.41;0.51;0.55;0.71;0.73;0.79;0.6;0.6;0.51;0.4;0.44;0.45;0.42;0.42;0.5;0.6
A;0.3;0.33;0.37;0.73;0.77;0.8;0.79;0.75;0.7;0.56;0.49;0.42;0.41;0.43;0.42;0.37;0.5;0.58
A;0.27;0.31;0.455;0.475;0.635;0.68;0.805;0.78;0.64;0.645;0.52;0.49;0.425;0.445;0.455;0.465;0.49;0.545
A;0.23;0.23;0.365;0.405;0.5;0.525;0.615;0.61;0.545;0.475;0.505;0.44;0.43;0.4;0.455;0.475;0.495;0.53
A;0.265;0.295;0.455;0.57;0.64;0.675;0.835;0.74;0.685;0.585;0.52;0.475;0.445;0.425;0.45;0.53;0.53;0.53
A;0.26;0.33;0.44;0.39;0.5;0.6;0.6;0.67;0.65;0.66;0.53;0.51;0.39;0.43;0.41;0.43;0.52;0.52
A;0.18;0.32;0.38;0.43;0.47;0.65;0.64;0.54;0.57;0.62;0.57;0.48;0.48;0.4;0.5;0.38;0.47;0.62
A;0.3;0.31;0.33;0.39;0.58;0.66;0.78;0.69;0.64;0.58;0.49;0.36;0.42;0.48;0.41;0.45;0.52;0.57
A;0.26;0.3;0.37;0.44;0.59;0.7;0.71;0.7;0.71;0.6;0.53;0.53;0.49;0.43;0.41;0.52;0.52;0.59
A;0.27;0.27;0.365;0.505;0.675;0.76;0.785;0.77;0.61;0.6;0.555;0.465;0.44;0.42;0.375;0.405;0.48;0.545
A;0.25;0.34;0.44;0.46;0.57;0.65;0.78;0.63;0.72;0.55;0.59;0.5;0.46;0.42;0.51;0.45;0.47;0.53
