Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Ag La <= 2.70;7.800547564951678;Ag La;2.70;<=;34.93503948432681;86.0;0.021418286605097592;Ag La <= 34.935039
Ag Lb <= 2.36;6.461032590427296;Ag Lb;2.36;<=;30.578161867946335;0.0;0.008012762675194907;Ag Lb <= 30.578162
Ag La <= 7.76;5.555734051079179;Ag La;7.76;<=;105.81488607575318;78.0;0.002962923541284468;Ag La <= 105.814886
Ag La <= 9.01;4.630826243988367;Ag La;9.01;<=;126.90360743382234;239.0;0.0048005263724526515;Ag La <= 126.903607
Ag Lb <= 6.48;3.8379267037431832;Ag Lb;6.48;<=;75.49644981449632;98.0;0.013049628841997674;Ag Lb <= 75.496450
Ag Lb <= 8.04;3.0600879862887833;Ag Lb;8.04;<=;90.97565161589358;20.0;0.008902278824004739;Ag Lb <= 90.975652
Ag La > -18.52;2.39369023859566;Ag La;-18.52;>;-258.447799838784;161.0;0.011705018376058973;Ag La > -258.447800
Ag La > 7.76;1.9238376724581339;Ag La;7.76;>;105.81488607575318;78.0;0.002962923541284468;Ag La > 105.814886
Ag La > 2.70;1.4292717781333115;Ag La;2.70;>;34.93503948432681;86.0;0.021418286605097592;Ag La > 34.935039
Ag ka <= -7.06;1.0860246696710583;Ag ka;-7.06;<=;-250.57393705511763;70.0;0.012823896618630037;Ag ka <= -250.573937
Ag Lb > -15.87;0.7779005700162551;Ag Lb;-15.87;>;-194.32699493561745;146.0;0.11032869035354942;Ag Lb > -194.326995
Ag ka > -11.59;0.6286828738112965;Ag ka;-11.59;>;-489.01057540288764;105.0;0.04768632458816313;Ag ka > -489.010575
Ag ka <= 5.37;0.6226259307231419;Ag ka;5.37;<=;237.87070756307767;139.0;0.0024089099200788056;Ag ka <= 237.870708
Ag ka > 5.37;0.6109315973885716;Ag ka;5.37;>;237.87070756307767;139.0;0.0024089099200788056;Ag ka > 237.870708
Ag ka <= 20.95;0.5495788281250227;Ag ka;20.95;<=;815.8725816964688;48.0;0.0722384595069201;Ag ka <= 815.872582
Ag Lb > 6.48;0.4854102867523673;Ag Lb;6.48;>;75.49644981449632;98.0;0.013049628841997674;Ag Lb > 75.496450
Ag ka > -7.06;0.4696555182351283;Ag ka;-7.06;>;-250.57393705511763;70.0;0.012823896618630037;Ag ka > -250.573937
Ag Lb > 2.36;0.2563834083270267;Ag Lb;2.36;>;30.578161867946335;0.0;0.008012762675194907;Ag Lb > 30.578162
Ag compton <= 2.96;0.11305308991246511;Ag compton;2.96;<=;74.39470058341419;207.0;0.010136869954574745;Ag compton <= 74.394701
Ag compton <= -1.09;0.10738958056536477;Ag compton;-1.09;<=;-26.815762054746585;75.0;0.015426775365999124;Ag compton <= -26.815762
Ag compton > 2.96;0.1042706090067201;Ag compton;2.96;>;74.39470058341419;207.0;0.010136869954574745;Ag compton > 74.394701
Zn <= 0.56;0.10066121362044876;Zn;0.56;<=;5.069906061307011;142.0;0.0004756073797986815;Zn <= 5.069906
Zn <= -0.39;0.09673776505509847;Zn;-0.39;<=;0.5654668383858341;210.0;0.002495356378217184;Zn <= 0.565467
Fe > -1.18;0.09576282176644756;Fe;-1.18;>;-4.817989609013981;110.0;0.04507887091712082;Fe > -4.817990
Zn <= 1.56;0.09334757048750278;Zn;1.56;<=;7.363036367389341;75.0;0.013925476525880276;Zn <= 7.363036
Zn > -1.47;0.09319561692518324;Zn;-1.47;>;-11.950024642615238;222.0;0.01105499896271489;Zn > -11.950025
Ag compton <= 6.52;0.09290738523129766;Ag compton;6.52;<=;158.18346835845333;100.0;0.030141366695600524;Ag compton <= 158.183468
Zn > -0.39;0.0923342329111008;Zn;-0.39;>;0.5654668383858341;210.0;0.002495356378217184;Zn > 0.565467
Zn > 0.56;0.09131451740952613;Zn;0.56;>;5.069906061307011;142.0;0.0004756073797986815;Zn > 5.069906
Fe > 0.31;0.09006669184989688;Fe;0.31;>;3.353626138321644;32.0;0.0037651289308338054;Fe > 3.353626
Fe > -0.36;0.0889043382879792;Fe;-0.36;>;0.7191163726715928;9.0;0.0011980734203326238;Fe > 0.719116
Ca > 0.46;0.0879929137990941;Ca;0.46;>;3.5310237106826037;28.0;0.010825949448286631;Ca > 3.531024
Fe <= 0.31;0.08672073066879848;Fe;0.31;<=;3.353626138321644;32.0;0.0037651289308338054;Fe <= 3.353626
Fe <= -0.36;0.08519246588898563;Fe;-0.36;<=;0.7191163726715928;9.0;0.0011980734203326238;Fe <= 0.719116
Fe <= 1.20;0.08138779475113841;Fe;1.20;<=;2.8910917025547036;80.0;0.0016484365887581287;Fe <= 2.891092
Ag compton > -1.09;0.08006384440824509;Ag compton;-1.09;>;-26.815762054746585;75.0;0.015426775365999124;Ag compton > -26.815762
Ag compton > -6.71;0.06995996723396043;Ag compton;-6.71;>;-167.57785983835186;39.0;0.07552416180718691;Ag compton > -167.577860
Ca <= -0.68;0.05586619525962141;Ca;-0.68;<=;-8.74246977710527;9.0;0.0047551750893961575;Ca <= -8.742470
Ca > -0.68;0.05502513310397393;Ca;-0.68;>;-8.74246977710527;9.0;0.0047551750893961575;Ca > -8.742470
Ca > -1.79;0.0483828362120516;Ca;-1.79;>;-9.48385584379902;153.0;0.012408522947164657;Ca > -9.483856
Ca <= 0.46;0.04300582558272079;Ca;0.46;<=;3.5310237106826037;28.0;0.010825949448286631;Ca <= 3.531024
Ca <= 1.81;0.037436231914125706;Ca;1.81;<=;-2.575534228929584;222.0;0.04401619141178581;Ca <= -2.575534
