energy;Permutation_importance;Zone
6.38;0.018148205392422304;Fe ka
6.4;0.01501721773311587;Fe ka
6.46;0.013127443313727779;Fe ka
6.48;0.012970898090998495;Fe ka
6.35;0.009266581908265046;Fe ka
6.33;0.008026228012993067;Fe ka
6.43;0.006912727896342871;Fe ka
6.51;0.006414815141125875;Fe ka
3.73;0.005746527016448315;Ca ka
3.7;0.004294039527582746;Ca ka
4.49;0.004112973287331773;Ti ka
3.68;0.00410420272005498;Ca ka
3.78;0.00410408220822774;Ca ka
4.54;0.0037365325458328727;Ti ka
6.53;0.0035610696426393424;Fe ka
6.3;0.0031038242509824473;Fe ka
4.57;0.002738889399316531;Ti ka
4.6;0.0026373924224684514;Ti ka
3.81;0.0025835111740854897;Ca ka
4.47;0.0024448723284251224;Ti ka
4.62;0.002373372680514865;Ti ka
3.75;0.0023352011707490823;Ca ka
8.06;0.0021759694931677348;Cu ka
8.09;0.002078098346240615;Cu ka
7.98;0.0019056799889436344;Cu ka
4.52;0.001718539275190932;Ti ka
7.07;0.0017085679826218038;Fe kb
8.01;0.0015975789412260067;Cu ka
7.14;0.0015251329153447178;Fe kb
7.12;0.0014990773596840258;Fe kb
7.04;0.0014888406917235508;Fe kb
4.44;0.0014303756194652627;Ti ka
3.65;0.0014211769255575474;Ca ka
8.11;0.0013748278716780246;Cu ka
6.58;0.0013611953221542043;Fe ka
3.63;0.001348966842713927;Ca ka
4.42;0.0013489224342285162;Ti ka
7.09;0.001320372642360707;Fe kb
6.56;0.0012898055033143422;Fe ka
8.14;0.0012879169794204482;Cu ka
4.65;0.0011398952717426767;Ti ka
3.83;0.0011210307229101595;Ca ka
4.88;0.0010607550719791;Ti kb
4.06;0.001043760610284744;Ca kb
4.98;0.001038679558385726;Ti kb
3.86;0.0009873149839233514;Ca ka
4.67;0.0009733810618615064;Ti ka
7.02;0.000969417817797082;Fe kb
6.28;0.0009644439577613497;Fe ka
5.03;0.000947396919071122;Ti kb
8.03;0.0009254612976798287;Cu ka
8.16;0.000918574598727845;Cu ka
4.01;0.0008863302131653136;Ca kb
4.9;0.0008739129516262365;Ti kb
4.95;0.0008635252341408538;Ti kb
22.28;0.0008535315149845636;Ag ka scattering
4.93;0.0008464500797436802;Ti kb
3.6;0.0008360803451571107;Ca ka
3.98;0.0008334041721978939;Ca kb
5;0.0008146574791789469;Ti kb
6.99;0.0008039535992295663;Fe kb
4.03;0.0007786801115148806;Ca kb
8.19;0.0007122035897454834;Cu ka
4.09;0.0006862493846133309;Ca kb
7.17;0.0006858521642324982;Fe kb
8.98;0.0006753508082908286;Cu kb
7.96;0.0006444940944789087;Cu ka
21.85;0.0006322608334110546;Ag ka scattering
4.37;0.0006186646664659179;Ti ka
6.25;0.0006124707817259482;Fe ka
4.85;0.0006080290680309397;Ti kb
4.39;0.0006036136332506282;Ti ka
12.75;0.0005967420221016235;background3
6.96;0.000585749491194769;Fe kb
5.08;0.0005681716758198114;Ti kb
5.05;0.0005655089741195386;Ti kb
3.96;0.0005646168295132542;Ca kb
22.3;0.0005363949101831261;Ag ka scattering
21.95;0.0005219510009326328;Ag ka scattering
