A;1.375914693;1.485907874;1.373914817;1.503906758;1.387913949;1.485907874;1.423911717;1.423911717;1.337917049;1.463909238;1.503906758;1.47790837;1.483907998;1.49790713;1.569902666;1.63789845;1.801888283;1.591901302;1.721893243;1.859884687;1.885883075;1.845885555;1.841885803;1.829886547;1.719893367;1.709893987;1.64789783;1.54790403;1.56790279;1.54790403;1.601900682;1.571902542;1.485907874;1.565902914;1.471908742;1.453909858;1.485907874;1.569902666;1.545904154;1.501906882;1.51790589;1.575902294;1.503906758;1.463909238
A;1.401506469;1.502044953;1.45780802;1.417592626;1.423624935;1.39346339;1.385420311;1.445743402;1.445743402;1.485958795;1.405528008;1.471883408;1.500034183;1.510088031;1.683014224;1.560357274;1.687035764;1.678992685;1.751380393;1.795617326;1.966532749;1.803660405;1.767466551;1.815725023;1.805671175;1.745348084;1.632744982;1.622691134;1.636766521;1.491991104;1.491991104;1.610626516;1.502044953;1.590518819;1.485958795;1.554324965;1.612637285;1.540249577;1.52014188;1.658884988;1.622691134;1.624701903;1.630734212;1.471883408
A;1.279102049;1.459257267;1.38319173;1.397203803;1.389196904;1.365176209;1.433234846;1.4132176;1.429231397;1.371181382;1.347160687;1.445245194;1.429231397;1.495288311;1.545331427;1.629403862;1.583364195;1.653424558;1.631405586;1.731491819;1.683450427;1.767522862;1.665434905;1.717479746;1.815564254;1.643415934;1.645417659;1.601379717;1.575357296;1.569352122;1.531319354;1.531319354;1.557341775;1.49929176;1.547333151;1.49929176;1.411215875;1.503295209;1.457255542;1.473269339;1.503295209;1.661431456;1.4132176;1.563346948
A;1.433120378;1.42708195;1.421043521;1.499543092;1.398902616;1.487466235;1.485453426;1.481427807;1.392864188;1.489479045;1.46733814;1.374748902;1.527722426;1.515645568;1.590119521;1.706862473;1.71893933;1.614273235;1.706862473;1.706862473;1.775297996;1.76120833;1.777310806;1.817566996;1.799451711;1.777310806;1.789387663;1.600183568;1.606221997;1.46532533;1.582068283;1.580055473;1.596157949;1.608234806;1.503568711;1.578042664;1.567978616;1.535773664;1.517658378;1.539799283;1.501555902;1.576029854;1.495517473;1.543824902
A;1.545462351;1.59656891;1.610878747;1.600657435;1.500488579;1.576126286;1.608834484;1.400319723;1.664029568;1.617011534;1.578170549;1.59656891;1.621100058;1.59656891;1.776463998;1.680383667;1.819393508;1.860278756;1.848013181;1.98497876;2.011554171;1.90729679;1.946137775;1.972713186;1.919562364;1.91547384;1.796906622;1.762154162;1.766242687;1.684472192;1.678339405;1.75193285;1.713091865;1.63949842;1.625188583;1.711047603;1.694693504;1.635409895;1.647675469;1.690604979;1.70900334;1.629277108;1.735578751;1.643586945
A;1.439849651;1.443849233;1.48984443;1.381855707;1.439849651;1.293864895;1.415852157;1.449848607;1.533839836;1.427850904;1.547838375;1.475845892;1.477845683;1.503842969;1.629829813;1.643828351;1.661826472;1.763815822;1.873804337;1.765815614;1.855806217;1.847807052;1.841807678;1.807811228;1.799812064;1.711821252;1.585834407;1.585834407;1.611831693;1.543838792;1.57383566;1.513841925;1.523840881;1.461847354;1.551837957;1.517841507;1.535839628;1.521841089;1.479845475;1.521841089;1.523840881;1.507842551;1.561836913;1.411852574
A;1.428410254;1.420351522;1.517056306;1.426395571;1.486836061;1.440498352;1.47273328;1.508997574;1.448557084;1.490865427;1.476762646;1.609731725;1.517056306;1.561379333;1.645996019;1.613761091;1.752774219;1.885743297;1.813214709;1.901860761;1.865596467;1.924022274;1.865596467;1.837390905;1.833361539;1.835376222;1.758818268;1.744715486;1.6600988;1.682260313;1.531159087;1.515041623;1.589584895;1.59965831;1.547276552;1.577496797;1.595628944;1.490865427;1.583540846;1.545261868;1.583540846;1.641966653;1.59965831;1.59965831
A;1.405750799;1.501090319;1.559916831;1.468634312;1.482833815;1.576144835;1.509204321;1.511232821;1.428064303;1.444292307;1.566002333;1.55180283;1.592372838;1.612657843;1.563973832;1.624828845;1.718139865;1.768852376;1.791165881;1.78710888;1.998072925;1.827678888;1.852020894;1.92707541;1.923018409;1.845935392;1.83579289;1.685683858;1.604543841;1.657284852;1.651199351;1.630914347;1.618743344;1.568030833;1.606572341;1.732339368;1.482833815;1.614686343;1.580201836;1.64917085;1.472691313;1.594401339;1.683655358;1.594401339
A;1.462680407;1.44851891;1.517303327;1.460657336;1.359503781;1.404011345;1.446495839;1.486957261;1.460657336;1.521349469;1.480888047;1.600249242;1.584064674;1.582041602;1.626549167;1.644756807;1.776256428;1.808625566;1.968448183;1.921917548;1.88954841;1.903709908;1.986655823;1.901686837;1.873363841;1.745910362;1.79851021;1.660941375;1.66903366;1.57799546;1.636664522;1.586087745;1.606318456;1.658918304;1.52337254;1.612387669;1.70544894;1.648802949;1.555741678;1.662964447;1.54158018;1.582041602;1.640710664;1.628572238
A;1.584227407;1.494051462;1.600623034;1.543238341;1.451012942;1.563732874;1.633414287;1.524793261;1.608820847;1.580128501;1.664156086;1.592425221;1.66620554;1.625216474;1.739985859;1.811716725;1.834260711;1.826062898;1.946980643;1.928535563;1.930585016;1.996167522;1.959277363;2.006414789;1.811716725;1.979771896;1.809667271;1.821963991;1.733837499;1.62931538;1.655958273;1.754332032;1.670304446;1.658007726;1.698996793;1.67850226;1.735886952;1.66005718;1.658007726;1.803518911;1.723590232;1.703095699;1.684650619;1.797370551
A;1.36838589;1.340336985;1.418473222;1.432497674;1.376399863;1.298263626;1.406452262;1.452532607;1.452532607;1.484588499;1.38641733;1.458543087;1.406452262;1.562724736;1.54669679;1.584763161;1.598787614;1.684937824;1.664902891;1.68894481;1.704972756;1.632846999;1.69495529;1.594780628;1.749049608;1.704972756;1.660895905;1.598787614;1.506626925;1.570738709;1.52866535;1.52866535;1.436504661;1.570738709;1.4545361;1.482585006;1.482585006;1.550703776;1.490598979;1.566731722;1.444518634;1.574745695;1.542689803;1.54669679
A;1.299541327;1.323133605;1.311337466;1.281847118;1.293643257;1.234662562;1.305439396;1.358522022;1.305439396;1.315269512;1.218934376;1.389978393;1.423400788;1.389978393;1.47451739;1.413570672;1.500075692;1.592478782;1.606240944;1.627867199;1.637697315;1.584614689;1.657357547;1.635731292;1.61017299;1.492211599;1.48041546;1.435196927;1.452891135;1.407672602;1.315269512;1.433230904;1.439128973;1.419468741;1.407672602;1.319201559;1.315269512;1.519735924;1.38801237;1.378182254;1.364420092;1.472551367;1.39391044;1.329031675
A;1.508386873;1.397476074;1.476121913;1.546701513;1.413608553;1.468055673;1.490237833;1.367227674;1.524519353;1.451923193;1.570900233;1.443856953;1.502337193;1.631397032;1.631397032;1.699960072;1.774572792;1.786672152;1.879433911;2.010510311;1.966145991;1.913715431;1.837086151;1.843135831;1.857251751;1.762473432;1.720125672;1.645512952;1.627363912;1.532585593;1.706009752;1.635430152;1.603165193;1.649546072;1.679794472;1.532585593;1.552751193;1.562833993;1.595098953;1.550734633;1.536618713;1.663661992;1.500320633;1.576949913
A;1.561380891;1.50408251;1.483618802;1.47747969;1.534778071;1.512267993;1.633003868;1.575705486;1.542963554;1.651421204;1.469294207;1.680070395;1.614586531;1.69439499;1.671884912;1.88061473;1.862197393;1.858104651;1.911310291;1.888800213;1.946098594;1.90721755;2.070927211;2.009536088;1.993165122;1.956330448;1.888800213;1.849919168;1.798759899;1.663699429;1.82740909;1.678024024;1.735322406;1.651421204;1.723044181;1.710765957;1.614586531;1.716905069;1.757832484;1.684163137;1.712812327;1.749647001;1.708719586;1.710765957
A;1.484912555;1.501207892;1.478801804;1.438063462;1.611201414;1.586758409;1.552130819;1.639718254;1.574536907;1.470654136;1.580647658;1.633607502;1.664161259;1.763970196;1.75378561;1.80267162;1.800634703;1.922849728;1.992104909;2.040990919;2.051175505;2.12450452;2.205981203;1.992104909;1.774154781;1.88007447;1.790450118;1.658050507;1.658050507;1.706936517;1.708973435;1.566389239;1.757859445;1.647865922;1.666198176;1.727305688;1.635644419;1.619349083;1.647865922;1.71915802;1.645829005;1.609164497;1.717121103;1.706936517
A;1.411623253;1.415668019;1.40960087;1.528921461;1.498585717;1.502630483;1.48645142;1.460160443;1.496563334;1.666443497;1.502630483;1.561279587;1.585548181;1.516787163;1.565324352;1.714980686;1.672510645;1.803965533;1.737226898;1.925308506;1.909129443;2.054741011;1.860592254;1.927330889;2.028450033;1.745316429;1.781719321;1.672510645;1.654309199;1.636107753;1.573413884;1.698801623;1.625995839;1.650264434;1.561279587;1.611839159;1.524876695;1.482406654;1.601727244;1.648242051;1.688689708;1.573413884;1.504652866;1.646219668
A;1.638908302;1.482232791;1.539955347;1.628600702;1.593554864;1.587370305;1.575001185;1.66364654;1.735799736;1.66776958;1.626539182;1.651277421;1.564693586;1.82856813;1.696630858;1.770845574;1.950197803;1.919275005;1.913090445;1.911028925;1.946074763;2.059458356;1.99555124;1.941951723;1.913090445;1.896598286;1.925459564;1.842998769;1.911028925;1.851244849;1.729615176;1.6698311;1.766722534;1.777030133;1.744045815;1.764661014;1.774968613;1.847121809;1.739922775;1.768784054;1.636846782;1.801768372;1.820322051;1.805891412
A;1.369024903;1.508350446;1.490177549;1.538638608;1.574984402;1.619407039;1.472004652;1.496235182;1.520465711;1.498254392;1.613349406;1.488158338;1.601234142;1.671906519;1.679983362;1.643637568;1.742578896;1.819308905;1.877866017;1.758732582;1.972768924;1.900077336;1.873827596;1.748636528;1.758732582;1.748636528;1.704213891;1.679983362;1.704213891;1.704213891;1.57094598;1.637579936;1.57094598;1.607291774;1.546715451;1.585080455;1.496235182;1.639599146;1.607291774;1.538638608;1.585080455;1.621426249;1.647675989;1.692098626
A;1.658096729;1.711917596;1.602205828;1.639466428;1.637396395;1.575295394;1.687077196;1.649816595;1.724337796;1.616696061;1.72019773;1.856819932;1.788508831;1.786438797;1.76366843;1.836119598;1.867170099;1.881660332;1.968601734;2.15697477;2.045192969;1.993442134;1.970671767;2.007932368;2.007932368;2.032772768;1.805069098;1.892010499;1.943761333;1.875450232;1.73882803;1.838189632;1.778158664;1.736757997;1.871310166;1.823699398;1.792648898;1.718127696;1.846469765;1.697427363;1.742968097;1.836119598;1.807139131;1.724337796
A;1.529665016;1.58106505;1.507049001;1.523497012;1.601625063;1.593401058;1.453592965;1.599569062;1.556393033;1.655081099;1.70236913;1.620129076;1.751713163;1.722929144;1.829841215;1.749657162;2.031329349;1.938809287;2.119737408;2.090953388;2.049833361;2.195809458;2.043665357;2.156745432;2.058057367;1.996377326;1.895633259;1.979929315;1.803113197;1.696201126;1.749657162;1.718817141;1.616017073;1.685921119;1.663305104;1.751713163;1.712649137;1.805169199;1.737321154;1.675641113;1.704425132;1.729097148;1.704425132;1.805169199
A;1.502572097;1.379707623;1.355537562;1.347480875;1.508614612;1.379707623;1.524727986;1.454231976;1.460274491;1.524727986;1.516671299;1.476387865;1.530770501;1.609323198;1.738230188;1.651620804;1.77649945;1.734201844;1.830882086;2.048412631;1.836924601;1.909434783;1.98798748;1.931590672;1.820811228;1.736216016;1.824839571;1.643564117;1.663705834;1.730173501;1.562997249;1.597238168;1.524727986;1.516671299;1.524727986;1.631479087;1.6234224;1.391792653;1.597238168;1.506600441;1.55292639;1.536813016;1.490487067;1.605294855
A;1.273341326;1.259628419;1.261587406;1.379126605;1.314480046;1.328192952;1.173433007;1.289013219;1.390880525;1.287054233;1.283136259;1.381085592;1.343864846;1.445732152;1.377167619;1.347782819;1.451609112;1.465322018;1.492747831;1.459445058;1.486870871;1.500583778;1.475116952;1.406552419;1.533886551;1.432019245;1.533886551;1.410470392;1.441814178;1.430060258;1.486870871;1.365413699;1.396757485;1.345823832;1.410470392;1.416347352;1.377167619;1.349741806;1.373249645;1.298808153;1.281177273;1.312521059;1.414388365;1.369331672
A;1.552263616;1.474854144;1.399481764;1.540041068;1.55837489;1.540041068;1.533929794;1.511521789;1.450409048;1.525781428;1.625598905;1.535966885;1.491150875;1.58893126;1.574671621;1.686711646;1.749861478;1.84356768;1.745787295;1.886346599;1.839493498;1.829308041;1.847641863;1.923014243;1.886346599;1.835419315;1.792640396;1.780417848;1.778380757;1.707082559;1.680600372;1.635784362;1.713193833;1.637821453;1.639858544;1.615413448;1.629673088;1.698934194;1.58893126;1.560411981;1.670414915;1.627635996;1.652081093;1.729490564
A;1.344542488;1.421997668;1.404123396;1.298863792;1.35645867;1.406109426;1.324682186;1.312766004;1.338584397;1.400151336;1.420011638;1.485550637;1.453774153;1.443844001;1.680181603;1.676209542;1.670251451;1.847008145;1.805301509;1.827147842;1.908575083;1.829133872;1.904603022;1.815231661;1.896658901;1.731818389;1.680181603;1.646419088;1.58683818;1.463704304;1.43192782;1.392207214;1.35645867;1.449802092;1.592796271;1.529243303;1.414053547;1.483564607;1.439871941;1.459732243;1.537187424;1.459732243;1.517327121;1.608684513
A;1.473840845;1.508304799;1.532632296;1.471813554;1.404912938;1.47992272;1.52452313;1.408967521;1.415049395;1.463704388;1.447486057;1.481950011;1.496141051;1.526550422;1.615751243;1.561014376;1.71306123;1.749552475;1.790098303;1.798207469;1.80023476;1.775907264;1.781989138;1.808343926;1.757661641;1.840780588;1.638051449;1.682651859;1.65426978;1.678597277;1.609669369;1.56709625;1.53871417;1.613723952;1.642106031;1.706979356;1.565068958;1.571150833;1.633996866;1.6258877;1.579259998;1.583314581;1.650215197;1.522495839
A;1.637593154;1.656296629;1.74773584;1.633436826;1.637593154;1.756048496;1.837096888;1.596029876;1.606420695;1.706172562;1.656296629;1.722797874;1.689547251;1.731110529;1.749814004;1.930614264;1.934770591;1.95555223;2.01374082;2.00335;2.229869865;2.157134129;2.042835114;2.103101867;2.094789212;2.132196162;1.992959181;1.930614264;1.963864886;1.857878527;1.862034855;1.74773584;1.714485218;1.818393413;1.656296629;1.620967842;1.695781743;1.884894658;1.810080757;1.751892168;1.681234596;1.756048496;1.799689938;1.799689938
A;1.170928459;1.105124215;1.07802835;1.215443095;1.122542986;1.219313933;1.261893149;1.176734716;1.147703432;1.178670135;1.130284661;1.16899304;1.236732703;1.147703432;1.184476392;1.15157427;1.292859852;1.288989015;1.308343204;1.323826555;1.364470353;1.457370462;1.391566218;1.271570244;1.372212029;1.362534934;1.325761974;1.209636838;1.248345217;1.304472366;1.238668122;1.298666109;1.273505663;1.203830581;1.203830581;1.275441082;1.252216055;1.217378514;1.31608488;1.265763987;1.256086893;1.285118177;1.281247339;1.240603541
B;1.500100617;1.386271843;1.439120917;1.439120917;1.542786406;1.575308913;1.47367608;1.43099029;1.40050044;1.477741393;1.648484553;1.557015003;1.60783142;1.60173345;1.648484553;1.739954103;1.900533979;2.000134155;1.955415709;2.085505735;2.148518092;2.144452778;2.120060898;2.162746688;1.963546335;1.955415709;1.855815532;1.880207412;1.725725506;1.707431596;1.660680493;1.599700793;1.55294969;1.652549866;1.496035303;1.668811119;1.416761693;1.575308913;1.656615179;1.496035303;1.64441924;1.57734157;1.62612533;1.634255956
B;1.394539001;1.424943195;1.493859366;1.518182721;1.481697689;1.485751582;1.451293496;1.625610871;1.522236614;1.495886313;1.512101882;1.552640807;1.651961172;1.534398291;1.637772548;1.625610871;1.858709687;1.90532945;1.915464181;1.990461191;2.033027062;2.114104911;1.919518073;1.895194719;1.984380352;1.846548009;1.921545019;1.72290429;1.718850397;1.70668872;1.635745602;1.609395301;1.724931236;1.574937215;1.564802484;1.710742612;1.562775538;1.686419258;1.635745602;1.718850397;1.70668872;1.670203688;1.56682943;1.597233624
B;1.40489125;1.357132907;1.271565877;1.29942491;1.359122838;1.408871112;1.384991941;1.347183253;1.428770422;1.359122838;1.484488488;1.460609317;1.420810698;1.434740215;1.48846835;1.482498557;1.554136071;1.663582274;1.721290271;1.673531928;1.691441307;1.767058683;1.820786819;1.749149305;1.741189581;1.717310409;1.623783655;1.661592343;1.560105864;1.524287107;1.558115933;1.440710007;1.500407936;1.428770422;1.478518695;1.512347522;1.548166279;1.556126002;1.522297176;1.498418005;1.484488488;1.581995105;1.478518695;1.482498557
B;1.361506813;1.41699763;1.218816143;1.401143111;1.302052367;1.33177959;1.33177959;1.325834146;1.260434255;1.268361515;1.391234036;1.391234036;1.460597557;1.442761223;1.413034;1.498252039;1.553742856;1.656797229;1.722197119;1.740033453;1.684542637;1.682560822;1.726160749;1.694451711;1.702378971;1.595360968;1.506179299;1.49428841;1.460597557;1.379343147;1.500233854;1.446724853;1.518070188;1.361506813;1.531942892;1.448706668;1.391234036;1.379343147;1.504197484;1.397179481;1.577524634;1.403124926;1.520052003;1.418979445
B;1.540413561;1.483661482;1.534332981;1.522171821;1.501903221;1.605273079;1.495822642;1.57487018;1.471500322;1.595138779;1.54446728;1.55662844;1.649863998;1.580950759;1.639729698;1.662025157;1.722830956;1.899167771;1.93362439;1.893087191;1.988349609;1.978215309;1.929570671;1.96808101;1.990376469;1.834308253;1.716750376;1.814039653;1.730938396;1.605273079;1.704589216;1.589058199;1.607299939;1.615407379;1.678240037;1.601219359;1.589058199;1.601219359;1.56676274;1.582977619;1.603246219;1.657971437;1.676213177;1.615407379
B;1.485080866;1.388620945;1.438860487;1.440870068;1.475032957;1.509195846;1.473023375;1.404697598;1.444889232;1.39464969;1.497138356;1.344410148;1.410726343;1.569483296;1.541349153;1.57350246;1.661924054;1.692067779;1.686039034;1.696086943;1.772451047;1.846805569;1.627761165;1.804604354;1.848815151;1.718192341;1.541349153;1.58555995;1.56144497;1.551397061;1.589579113;1.571492878;1.487090447;1.533310826;1.44287965;1.555416225;1.414745507;1.60967493;1.521253336;1.499147937;1.370534709;1.503167101;1.579531205;1.517234173
B;1.438756786;1.406739945;1.50479152;1.408740998;1.360715736;1.384728367;1.422748366;1.436755734;1.396734682;1.370720999;1.470773627;1.450763101;1.424749418;1.390731525;1.444759944;1.464770469;1.4887831;1.568825202;1.656871514;1.680884145;1.672879935;1.708898881;1.734912564;1.816955719;1.720905196;1.67688204;1.730910459;1.494786258;1.528804151;1.40273784;1.546813624;1.626855726;1.572827307;1.482779942;1.546813624;1.560820992;1.452764154;1.536808361;1.508793625;1.542811519;1.412743103;1.49678731;1.454765206;1.548814677
B;1.407399687;1.361288301;1.379331887;1.431457801;1.381336729;1.363293144;1.335225344;1.441482015;1.429452958;1.493607929;1.547738687;1.391360944;1.495612772;1.411409372;1.485588558;1.607883972;1.61991303;1.559767744;1.597859758;1.780300458;1.780300458;1.814382787;1.73218423;1.776290772;1.67604863;1.764261715;1.651990515;1.686072844;1.561772587;1.583825858;1.499622458;1.581821015;1.487593401;1.519670887;1.499622458;1.581821015;1.443486858;1.599864601;1.387351258;1.539719315;1.549743529;1.487593401;1.541724158;1.545733844
B;1.427323276;1.391086578;1.523954471;1.417257526;1.451481074;1.421283826;1.368941929;1.459533674;1.411218076;1.491744072;1.465573124;1.485704623;1.52999392;1.519928171;1.53804652;1.648769764;1.674940713;1.632664565;1.793716557;1.739361509;1.775598207;1.840019004;1.860150503;1.819887505;1.743387809;1.809821756;1.775598207;1.53200707;1.606493616;1.596427867;1.590388417;1.630651415;1.52596762;1.487717772;1.588375267;1.554151719;1.519928171;1.54408597;1.562204319;1.511875571;1.642730314;1.622598815;1.590388417;1.672927563
B;1.437471996;1.569257157;1.494240988;1.46991142;1.522625485;1.526680413;1.508433237;1.530735341;1.437471996;1.551009981;1.555064909;1.553037445;1.603724046;1.532762805;1.694959927;1.63616347;1.757811312;1.790250736;1.763893704;1.765921168;1.93825561;1.869321834;1.847019729;1.881486618;1.859184513;1.830800017;1.753756384;1.727399352;1.652383183;1.717262031;1.593586726;1.587504334;1.603724046;1.553037445;1.601696582;1.668602895;1.579394478;1.589531798;1.502350845;1.696987391;1.500323381;1.591559262;1.603724046;1.621971222
B;1.333284924;1.389762954;1.391780026;1.420019041;1.480531216;1.381694664;1.420019041;1.420019041;1.502719014;1.484565361;1.407916606;1.595504349;1.617692146;1.528940956;1.555162899;1.744767714;1.668118959;1.647948234;1.859740847;1.942440819;1.952526182;2.033209082;2.125994417;2.023123719;1.906133514;1.760904294;1.807296961;1.809314034;1.635845799;1.666101886;1.643914089;1.633828726;1.520872666;1.514821449;1.520872666;1.583401914;1.496667796;1.532975101;1.520872666;1.528940956;1.464394636;1.587436059;1.458343419;1.452292201
B;1.539660048;1.582598774;1.498766023;1.496721322;1.476274309;1.488542516;1.6234928;1.488542516;1.457871998;1.584643476;1.502855425;1.586688177;1.648029215;1.662342124;1.668476227;1.703236149;1.80342651;1.748219576;1.924063885;1.901572171;2.018120143;1.934287391;1.850454639;1.89952747;1.977226117;1.866812249;1.731861966;1.825918224;1.652118617;1.67256563;1.643939812;1.535570645;1.588732878;1.613269293;1.740040771;1.556017658;1.793203004;1.551928256;1.633716306;1.596911683;1.617358696;1.715504356;1.627582202;1.676655032
B;1.372214073;1.354105677;1.358129765;1.446659705;1.482876499;1.39032247;1.418491088;1.452695837;1.436599485;1.515069204;1.488912631;1.54726191;1.543237822;1.597563012;1.68005682;1.702189305;1.907417803;1.945646641;2.154899227;2.124718565;2.106610168;2.168983535;2.008020008;2.018080228;1.997959787;1.913453935;1.712249526;1.734382011;1.788707201;1.613659365;1.597563012;1.551285998;1.569394395;1.472816278;1.420503132;1.50299694;1.525129425;1.653900247;1.629755718;1.55732213;1.527141469;1.565370307;1.661948423;1.527141469
B;1.341749948;1.33571509;1.353819662;1.400086902;1.416179855;1.38198233;1.536877002;1.33571509;1.500667858;1.476528428;1.406121759;1.508714334;1.526818906;1.512737572;1.512737572;1.561016431;1.556993193;1.625388242;1.703841388;1.736027294;1.894945203;1.824538535;1.740050532;1.796375867;1.838619868;1.641481195;1.740050532;1.635446338;1.480551666;1.536877002;1.538888621;1.633434719;1.548946716;1.508714334;1.434284427;1.577109384;1.597225575;1.60929529;1.444342522;1.500667858;1.593202337;1.601248813;1.579121003;1.470493571
B;1.344608121;1.430264639;1.378472326;1.298791845;1.38245635;1.302775869;1.428272627;1.376480314;1.398392446;1.396400434;1.48006494;1.476080916;1.448192747;1.567713469;1.551777373;1.583649565;1.667314071;1.830659057;1.868507286;1.842611129;1.836635093;1.842611129;1.786834792;1.741018516;1.665322059;1.613529746;1.643409926;1.615521758;1.458152807;1.523889204;1.49998506;1.551777373;1.581657553;1.452176771;1.424288603;1.450184759;1.462136831;1.468112867;1.549785361;1.38245635;1.40237647;1.494009024;1.466120855;1.531857252
