Class;3.46;3.48;3.50;3.52;3.54;3.56;3.58;3.60;3.62;3.64;3.66;3.68;3.70;3.72;3.74;3.76;3.78;3.80;3.82;3.84;3.86
A;0.261875553;0.251803416;0.398856611;0.431087448;0.715121702;0.888362452;1.23685838;1.484632941;1.958023363;2.503933169;3.208982734;3.623954764;3.640070183;3.162650906;2.336735701;1.472546377;0.922607716;0.43713073;0.259861125;0.155110904;0.14302434
A;0.330209511;0.31805456;0.36870019;0.437578247;0.704987177;0.952137853;1.24183086;1.673331632;2.064315899;2.560643078;3.279811031;3.680924425;3.697131026;3.283862681;2.528229874;1.651047554;1.031145037;0.581411838;0.301847958;0.184350095;0.147885241
A;0.28811327;0.268513728;0.34887185;0.440989698;0.684024021;0.895699076;1.250450789;1.513084654;1.891355818;2.416623548;3.008529721;3.394640701;3.431879831;3.077128118;2.357824921;1.58560296;0.936858115;0.484108691;0.290073224;0.197955376;0.14895652
A;0.320605885;0.239950316;0.334720609;0.463769519;0.625080656;0.94568654;1.193702413;1.655455543;2.02042199;2.60719125;3.480287779;3.873483675;3.83517228;3.252435798;2.35312621;1.734094722;0.929555427;0.542408698;0.248015873;0.175425861;0.145180023
A;0.276994966;0.268966126;0.351261732;0.515852944;0.696501835;0.933352603;1.254506186;1.515443473;2.091512714;2.615394497;3.247665615;3.73943204;3.653122014;3.321932381;2.446788866;1.657955376;0.965467961;0.545961092;0.285023806;0.166598422;0.128461433
A;0.33993491;0.269534189;0.317808969;0.480736351;0.667801124;0.933312414;1.247098485;1.631285276;2.224662781;2.787868548;3.427509383;3.906234286;3.874051099;3.451646773;2.681261742;1.709731793;0.935323863;0.510908089;0.269534189;0.16896173;0.160915933
A;0.306283651;0.276058291;0.356659251;0.515846149;0.664957926;1.021617178;1.297675468;1.690605152;2.039204307;2.679981945;3.236128575;3.699584099;3.729809459;3.201873166;2.367653222;1.6442596;0.997436889;0.570251797;0.302253603;0.177322114;0.120901441
A;0.276505452;0.232424873;0.328600682;0.452827769;0.741355197;0.891629899;1.296369764;1.602930156;2.161952048;2.853215678;3.690746685;4.095486549;4.197673347;3.616611165;2.734999579;1.837358692;0.953743443;0.579058519;0.31257138;0.204373595;0.130238075
A;0.28207087;0.258564964;0.309494427;0.454447513;0.622906505;0.897142074;1.153748213;1.547472136;2.093984447;2.628743805;3.237938532;3.747233159;3.864762688;3.263403263;2.477914243;1.547472136;0.891265597;0.4995005;0.242894361;0.123406006;0.127323657
A;0.285982269;0.243984873;0.321980037;0.437972846;0.675958091;0.929942344;1.13192982;1.505906634;2.107869312;2.917819095;3.779765655;4.387727961;4.145742964;3.675772102;2.921818847;1.723893119;0.929942344;0.511968258;0.271983137;0.171989337;0.127992064
A;0.31971238;0.277486216;0.367970852;0.470520106;0.721866316;1.017449459;1.307000294;1.70915423;1.998705064;2.807034477;3.205166874;3.802365469;3.820462397;3.267500734;2.455149782;1.548292655;0.816372491;0.478563184;0.229227744;0.148796956;0.122656951
A;0.292251798;0.230198334;0.304262146;0.428369074;0.686591554;0.896772641;1.18502099;1.497290035;2.017738443;2.528178228;2.992578346;3.348885333;3.428954318;3.178738738;2.444105793;1.55534005;0.900776091;0.50843806;0.25421903;0.154132798;0.154132798
A;0.326075142;0.281793333;0.269716476;0.507227999;0.577676332;0.909789903;1.251967521;1.569991425;2.057091329;2.632754852;3.387558422;3.743825707;3.48014766;3.319122898;2.592498661;1.642452568;0.970174189;0.527356094;0.307959857;0.199268142;0.140896666
A;0.27597542;0.259621321;0.384321325;0.547862315;0.701181993;0.954670526;1.394186936;1.584303336;2.203714834;2.637098456;3.42618373;3.6939821;3.984267357;3.370988646;2.64936403;1.643586945;1.005777085;0.568304939;0.306639355;0.173762301;0.149231153
A;0.241974733;0.293969304;0.30396826;0.429955104;0.729923781;0.977897888;1.335860509;1.575835451;1.961795149;2.621726239;3.4016448;3.887594057;3.82360074;3.235662132;2.509737933;1.601832737;0.887907285;0.475950301;0.229975986;0.157983503;0.153983921
A;0.284070304;0.255864742;0.318319916;0.400921919;0.693050955;0.946901015;1.259176881;1.545261868;2.087211598;2.842717727;3.559944878;3.813794938;3.892367575;3.54785678;2.528427177;1.577496797;0.886460524;0.503670752;0.278026255;0.179306788;0.183336154
A;0.322531569;0.243420052;0.346873574;0.454384097;0.661291141;0.880369187;1.148131244;1.486890816;2.06907044;2.649221563;3.355139713;3.773010802;3.712155789;3.470764238;2.703991075;1.801308383;1.144074243;0.56595162;0.28196156;0.196764542;0.184593539
A;0.25693003;0.315599092;0.333806732;0.443052572;0.610967473;0.845643721;1.250257942;1.573949318;2.047347956;2.674499998;3.340090391;3.813489029;3.752796896;3.313790466;2.698776851;1.713541224;1.023673978;0.51386006;0.262999243;0.176007186;0.169937973
A;0.307417996;0.28487401;0.348407062;0.491868794;0.715259205;0.926352895;1.340342464;1.768678205;2.090442374;2.518778116;3.330361626;3.721807208;3.725906115;3.121317389;2.360970211;1.541188888;0.871017656;0.516462234;0.301269636;0.190599158;0.151659545
A;0.308537961;0.212370285;0.328572893;0.436761529;0.615072428;0.835456686;1.190074991;1.456539593;2.025531677;2.706719382;3.277714958;3.784598751;3.824668616;3.193568242;2.51438403;1.747046115;0.997739639;0.55496763;0.302527481;0.174303913;0.136237541
A;0.22216062;0.224126643;0.302767571;0.416796916;0.581942863;0.796239391;1.071482637;1.535464109;1.909008515;2.488985355;3.224278027;3.660735175;3.481827065;3.019811616;2.310077245;1.415536695;0.882744411;0.414830893;0.192670272;0.137621623;0.115995368
A;0.330715838;0.300467439;0.367013918;0.522289038;0.750160317;0.967948796;1.439823833;1.607198313;2.24846439;2.722355987;3.575360863;3.974639742;3.777016862;3.369671744;2.401722949;1.492254393;0.911485116;0.413394798;0.252069999;0.157291679;0.125026719
A;0.313094727;0.278306424;0.364253996;0.50954632;0.685534205;0.99453619;1.160292222;1.600261935;2.027953425;2.758507786;3.51975771;4.154132646;4.025211288;3.753043977;2.967237604;1.929727628;1.096854728;0.587308409;0.313094727;0.247610862;0.155524178
A;0.317759065;0.236282382;0.279057641;0.480712432;0.721068648;0.994015538;1.340291442;1.715084186;2.034880168;2.833351666;3.303879512;3.994394404;3.937360726;3.369060859;2.523740269;1.543983151;0.914575771;0.482749349;0.254614636;0.20980246;0.14665803
A;0.335715559;0.297290284;0.349872239;0.471215212;0.641095374;0.954564721;1.308481726;1.545100524;2.064852925;2.558314349;3.330864611;3.674669701;3.759609782;3.377379417;2.360120826;1.630040605;0.906027532;0.463125681;0.273021689;0.143589185;0.113253442
A;0.387565737;0.311289501;0.352519899;0.49682629;0.783377553;1.053436657;1.33586488;1.741984295;2.292410102;2.985080781;3.66538234;4.003471599;4.15808559;3.605598263;2.83252831;1.884229167;1.177127849;0.601963804;0.3319047;0.214398067;0.16904463
A;0.31297767;0.246343714;0.308939248;0.486629796;0.684512451;0.906625636;1.259987521;1.827385748;2.065652619;2.794587707;3.372081988;3.697174922;3.723424662;3.232756445;2.368534235;1.552773083;0.918740901;0.460380056;0.238266871;0.139325543;0.121152646
A;0.285664605;0.310505005;0.349835639;0.434707007;0.674830878;0.966705583;1.285490722;1.57322536;2.090733703;2.635152479;3.570807561;4.011724669;3.949623668;3.419695125;2.610312078;1.747108163;1.074347318;0.56511911;0.364325873;0.227703671;0.17181277
A;0.318680212;0.219992146;0.345408229;0.446152296;0.688760457;0.943704627;1.237712822;1.599569062;1.940865289;2.557665698;3.277266176;3.647346422;3.637066415;3.151850093;2.399353593;1.624241078;0.908752603;0.476992317;0.254944169;0.185040123;0.178872119
A;0.312196615;0.241700605;0.340395019;0.475344524;0.708988443;0.988958311;1.363594249;1.683847551;2.098766924;2.817826225;3.474446203;3.933677354;4.014244222;3.456318658;2.696975923;1.728159329;1.03528426;0.497500413;0.3061541;0.187317969;0.155091222
A;0.250750292;0.252709279;0.297765972;0.352617598;0.536762344;0.859995142;1.10682746;1.408511405;1.812062656;2.356660946;2.762171184;3.224492035;3.165722435;3.010962489;2.219531881;1.332110926;0.861954128;0.472115784;0.238996372;0.170431839;0.127334133
A;0.29945243;0.321860435;0.366676445;0.484827744;0.710944884;0.957432939;1.146882435;1.525781428;1.973941527;2.509696555;3.057674131;3.428424758;3.518056778;3.055637039;2.593217301;1.72337929;1.04910205;0.556125941;0.266858968;0.189449496;0.140559304
A;0.220449359;0.305848661;0.313792782;0.466717112;0.597795109;0.921518042;1.231338763;1.525271242;2.043625141;2.800302671;3.16771827;3.795303833;3.896591376;3.253117571;2.385222346;1.670251451;0.855979043;0.456786961;0.218463329;0.166826542;0.139022118
A;0.273684339;0.28990267;0.322339332;0.433840359;0.573723465;0.857544261;1.10284652;1.55290521;1.893490165;2.465186338;3.148383539;3.823471574;3.819416992;3.316648725;2.564523617;1.769825389;0.9426905;0.571696174;0.298011835;0.184483517;0.137855815
A;0.363678683;0.315880913;0.399007469;0.534088122;0.677481432;1.01206582;1.261445488;1.810080757;2.281823963;2.820068413;3.555738434;3.911104461;4.081513901;3.572363745;2.766036152;1.791377282;1.126364834;0.581885892;0.359522355;0.224441701;0.201581898
A;0.286442003;0.270958652;0.32902122;0.40256714;0.63868825;0.890292713;1.198024324;1.348987002;1.807681291;2.33798608;2.872161708;3.247632983;3.352145605;2.920547182;2.208313011;1.594785207;0.903840645;0.507079762;0.195477313;0.160639772;0.100641785
B;0.321159753;0.319127096;0.355714916;0.536621359;0.754115622;0.969577228;1.25414916;1.630190643;2.193236538;2.750184464;3.609998232;4.1649135;4.223860543;3.717729035;2.994103263;1.870044129;1.130157104;0.682972638;0.300833186;0.229690203;0.15244925
B;0.304041933;0.291880256;0.336473073;0.470251524;0.652676684;0.922260532;1.228329411;1.532371345;2.093835448;2.57624865;3.103254668;3.628233739;3.583640922;3.101227721;2.442470199;1.607368355;0.94455694;0.496601825;0.267556901;0.190532945;0.129724558
B;0.284560126;0.306449366;0.316399021;0.507432392;0.660657075;0.835770999;1.084512367;1.484488488;2.043659085;2.415776173;3.150060693;3.372932959;3.442580542;2.984896424;2.280460868;1.589954829;0.90143872;0.479573359;0.232821921;0.141285097;0.111436133
B;0.261599562;0.231872339;0.344835787;0.499417346;0.673817055;0.939380247;1.242597921;1.543833781;2.005596645;2.637795588;3.371067088;3.813011804;3.674284763;3.180812861;2.336559728;1.541851966;0.89181669;0.529144569;0.247726858;0.170436079;0.132781596
B;0.275652953;0.261464933;0.308082712;0.441855469;0.644541463;0.906006397;1.201927949;1.536359841;2.008618208;2.691670011;3.200411858;3.561192929;3.713207425;3.11123002;2.409936478;1.57081646;0.922221276;0.508741847;0.261464933;0.198632275;0.131745897
B;0.371772612;0.285360599;0.307465998;0.50038584;0.755602714;1.008810006;1.21579692;1.639818655;2.071878718;2.548149577;3.136957011;3.542892511;3.480595479;3.177148645;2.536092087;1.58555995;0.956560882;0.526510402;0.297418089;0.204977332;0.150718626
B;0.26613999;0.258135779;0.346182092;0.474249455;0.598314714;0.918483122;1.210636795;1.68488625;2.035070447;2.661399896;3.35376408;3.717955645;4.008108265;3.407792499;2.599367267;1.85697677;1.044549433;0.562295768;0.316166303;0.18809894;0.148077889
