Class;14.61;14.63;14.65;14.67;14.69;14.71;14.73;14.75;14.77;14.79;14.81;14.83;14.85;14.87;14.89;14.91;14.93;14.95;14.97;14.99;15.01;15.03;15.05;15.07;15.09;15.11;15.13;15.15;15.17;15.19;15.21;15.23;15.25;15.27;15.29;15.31;15.33;15.35;15.37;15.39;15.41;15.43;15.45;15.47;15.49
A;1.543051334;1.537008052;1.609527435;1.557152325;1.639743845;1.593412017;1.645787127;1.617585145;1.639743845;1.520892633;1.645787127;1.541036906;1.645787127;1.678017965;1.575282171;1.667945828;1.738450785;1.746508494;1.647801555;1.647801555;1.635714991;1.645787127;1.680032392;1.694133383;1.726364221;1.726364221;1.571253316;1.657873691;1.605498581;1.716292084;1.559166752;1.722335366;1.637729418;1.690104529;1.768667194;1.714277657;1.617585145;1.579311026;1.708234375;1.863345279;1.702191093;1.728378648;1.563195607;1.651830409;1.736436357
A;1.651047554;1.65712503;1.472774935;1.606479399;1.61053105;1.582169497;1.628763477;1.634840952;1.697641534;1.604453574;1.440361731;1.612556875;1.709796486;1.699667359;1.628763477;1.748287165;1.681434933;1.734106388;1.70371901;1.646995904;1.732080563;1.584195322;1.683460758;1.66117668;1.667254156;1.644970079;1.738158039;1.740183864;1.642944253;1.715873961;1.616608525;1.717899786;1.701693185;1.734106388;1.762467941;1.685486583;1.689538233;1.608505225;1.701693185;1.565962895;1.768545417;1.687512408;1.620660176;1.66117668;1.630789302
A;1.309249416;1.289649874;1.368048042;1.303369553;1.407247127;1.299449645;1.307289462;1.387647585;1.289649874;1.36216818;1.403327218;1.391567493;1.364128134;1.279850103;1.379807768;1.417046898;1.375887859;1.424886715;1.381767722;1.360208226;1.469965662;1.43664644;1.424886715;1.395487401;1.405287172;1.315129279;1.371967951;1.450366119;1.346488546;1.297489691;1.419006852;1.405287172;1.393527447;1.468005707;1.383727676;1.460165891;1.403327218;1.450366119;1.432726532;1.409207081;1.428806623;1.354328363;1.417046898;1.377847813;1.358248271
A;1.488095238;1.605045812;1.58488192;1.596980256;1.542537747;1.538504968;1.659488321;1.524390244;1.568750807;1.625209704;1.697799716;1.629242483;1.544554136;1.651422764;1.649406375;1.68771777;1.709898051;1.786520841;1.55866886;1.564718028;1.669570267;1.788537231;1.609078591;1.707881662;1.574799974;1.580849142;1.685701381;1.582865531;1.770389728;1.679652213;1.711914441;1.655455543;1.717963608;1.598996645;1.631258872;1.762324171;1.588914699;1.659488321;1.580849142;1.7381275;1.588914699;1.609078591;1.796602787;1.625209704;1.635291651
A;1.599746289;1.633868857;1.605767918;1.519457893;1.56562372;1.549566041;1.455227176;1.519457893;1.57164535;1.493364164;1.551573251;1.543544412;1.597739079;1.543544412;1.597739079;1.639890487;1.647919326;1.585695819;1.585695819;1.796452859;1.521465103;1.607775128;1.659962586;1.672005845;1.627847227;1.57565977;1.635876067;1.597739079;1.517450683;1.625840017;1.655948166;1.559602091;1.597739079;1.633868857;1.599746289;1.607775128;1.543544412;1.682041894;1.477306485;1.615803968;1.7643375;1.627847227;1.587703029;1.611789548;1.653940956
A;1.587033394;1.603124987;1.623239479;1.611170784;1.639331072;1.667491361;1.554850207;1.595079191;1.641342522;1.607147886;1.707720344;1.578987597;1.719789039;1.578987597;1.576976148;1.554850207;1.687605853;1.709731793;1.514621224;1.576976148;1.629273827;1.643353971;1.542781512;1.713754692;1.615193682;1.679560056;1.733869183;1.609159335;1.635308174;1.705708895;1.591056292;1.528701368;1.583010496;1.639331072;1.66950281;1.721800488;1.659445564;1.661457013;1.707720344;1.715766141;1.673525708;1.619216581;1.591056292;1.653411217;1.623239479
A;1.52940323;1.583808879;1.581793855;1.565673663;1.52940323;1.541493375;1.670454912;1.567688687;1.618064287;1.525373182;1.680530032;1.583808879;1.656349744;1.573733759;1.652319696;1.601944095;1.618064287;1.666424864;1.6946352;1.706725344;1.6946352;1.759115969;1.587838927;1.587838927;1.67448496;1.702695296;1.696650224;1.730905632;1.660379792;1.603959119;1.622094335;1.666424864;1.662394816;1.70471032;1.591868975;1.726875584;1.755085921;1.583808879;1.686575104;1.722845536;1.587838927;1.581793855;1.668439888;1.618064287;1.597914047
A;1.632985097;1.576882541;1.588904517;1.51677266;1.576882541;1.540816613;1.645007073;1.632985097;1.490725045;1.502747022;1.6650437;1.653021724;1.645007073;1.598922831;1.624970446;1.536809287;1.669051025;1.61294847;1.620963121;1.56085324;1.675062013;1.703113291;1.596919168;1.661036374;1.614952132;1.566864228;1.53881295;1.540816613;1.574878879;1.530798299;1.675062013;1.628977771;1.59090818;1.624970446;1.689087652;1.604933819;1.550834926;1.640999748;1.614952132;1.488721383;1.624970446;1.729160906;1.550834926;1.640999748;1.630981434
A;1.330042507;1.36334254;1.298701299;1.396642573;1.465201465;1.467160291;1.380971969;1.355507238;1.308495426;1.380971969;1.441695559;1.404477875;1.396642573;1.469119116;1.494583848;1.467160291;1.398601399;1.429942606;1.337877808;1.557266263;1.48478972;1.469119116;1.527883881;1.437777908;1.359424889;1.371177842;1.416230828;1.42406613;1.412313177;1.504377975;1.343754285;1.390766097;1.420148479;1.512213277;1.382930795;1.480872069;1.357466063;1.396642573;1.347671936;1.420148479;1.433860257;1.375095493;1.388807271;1.418189653;1.312413077
A;1.463909238;1.621899442;1.529905146;1.509906386;1.465909114;1.52790527;1.591901302;1.67789597;1.513906138;1.629898946;1.525905394;1.62789907;1.549903906;1.505906634;1.629898946;1.639898326;1.659897086;1.615899814;1.581901922;1.563903038;1.663896838;1.569902666;1.619899566;1.625899194;1.613899938;1.641898202;1.575902294;1.55790341;1.523905518;1.543904278;1.539904526;1.525905394;1.539904526;1.695894855;1.581901922;1.639898326;1.57790217;1.735892375;1.729892747;1.595901054;1.651897582;1.575902294;1.561903162;1.685895474;1.62789907
A;1.471883408;1.578454201;1.622691134;1.636766521;1.612637285;1.500034183;1.618669594;1.544271116;1.6448096;1.699100382;1.662906527;1.556335734;1.586497279;1.672960376;1.602583437;1.570411122;1.554324965;1.594540358;1.735294236;1.733283466;1.640788061;1.624701903;1.737305006;1.610626516;1.687035764;1.58046497;1.652852679;1.676981915;1.596551128;1.64682037;1.674971145;1.586497279;1.58046497;1.64883114;1.727251157;1.610626516;1.666928067;1.70714346;1.721218848;1.588508049;1.642798831;1.650841909;1.576443431;1.58448651;1.576443431
A;1.563346948;1.52531418;1.527315905;1.431233122;1.543329702;1.61138834;1.511302108;1.547333151;1.623398688;1.527315905;1.573355572;1.643415934;1.569352122;1.423226223;1.609386615;1.61138834;1.583364195;1.707471123;1.735495268;1.569352122;1.621396963;1.573355572;1.643415934;1.605383166;1.513303832;1.561345224;1.691457326;1.587367644;1.55534005;1.603381441;1.625400412;1.571353847;1.527315905;1.691457326;1.563346948;1.533321079;1.535322803;1.605383166;1.463260716;1.481276238;1.617393514;1.599377992;1.649421108;1.651422833;1.653424558
A;1.543824902;1.620311663;1.600183568;1.54986333;1.545837711;1.652516616;1.505581521;1.648490997;1.632388521;1.67465752;1.576029854;1.688747187;1.608234806;1.626350092;1.797438901;1.590119521;1.686734378;1.626350092;1.569991425;1.684721568;1.662580663;1.580055473;1.694785616;1.610247616;1.565965806;1.741080235;1.648490997;1.628362902;1.630375711;1.618298854;1.745105854;1.582068283;1.612260425;1.499543092;1.59414514;1.656542235;1.666606282;1.557914568;1.704849663;1.610247616;1.610247616;1.59213233;1.726990568;1.71893933;1.682708759
A;1.643586945;1.641542682;1.651763994;1.666073831;1.71718039;1.831659082;1.668118093;1.645631207;1.727401702;1.643586945;1.852101706;1.841880394;1.694693504;1.784641048;1.690604979;1.75193285;1.780552523;1.75193285;1.698782028;1.825526295;1.796906622;1.800995147;1.75193285;1.680383667;1.772375474;1.884809904;1.75193285;1.678339405;1.811216459;1.733534489;1.803039409;1.858234493;1.82961482;1.743755801;1.690604979;1.778508261;1.756021375;1.762154162;1.627232846;1.825526295;1.845968919;1.739667276;1.758065637;1.753977112;1.723313177
A;1.411852574;1.521841089;1.48984443;1.535839628;1.495843804;1.535839628;1.551837957;1.577835242;1.501843178;1.617831066;1.601832737;1.497843595;1.443849233;1.599832945;1.567836287;1.679824593;1.67582501;1.667825846;1.633829396;1.661826472;1.537839419;1.553837748;1.627830022;1.637828978;1.57383566;1.693823131;1.605832319;1.699822505;1.67582501;1.567836287;1.57383566;1.523840881;1.593833572;1.597833154;1.585834407;1.565836495;1.545838584;1.561836913;1.653827307;1.783813734;1.655827099;1.569836078;1.615831275;1.595833363;1.617831066
A;1.59965831;1.515041623;1.662113483;1.635922604;1.577496797;1.551305918;1.672186898;1.581526163;1.72053929;1.652040068;1.529144404;1.621819823;1.587570212;1.664128166;1.601672993;1.601672993;1.571452748;1.748744852;1.569438065;1.611746408;1.645996019;1.650025385;1.591599578;1.666142849;1.712480558;1.712480558;1.684274996;1.567423382;1.635922604;1.645996019;1.654054751;1.736656754;1.567423382;1.668157532;1.712480558;1.59965831;1.702407143;1.654054751;1.527129721;1.672186898;1.589584895;1.633907921;1.627863872;1.627863872;1.706436509
A;1.594401339;1.683655358;1.604543841;1.669455855;1.707997363;1.570059334;1.557888331;1.602515341;1.55383133;1.576144835;1.665398854;1.612657843;1.60048684;1.766823875;1.521375323;1.616714844;1.69176936;1.699883361;1.703940362;1.762766875;1.728282367;1.580201836;1.630914347;1.636999848;1.815507886;1.714082864;1.641056849;1.783051879;1.69582636;1.673512856;1.74045337;1.69379786;1.827678888;1.669455855;1.673512856;1.74248187;1.643085349;1.687712359;1.610629342;1.643085349;1.604543841;1.612657843;1.608600842;1.671484355;1.632942847
A;1.628572238;1.610364598;1.691287442;1.616433811;1.685218229;1.689264371;1.648802949;1.717587366;1.640710664;1.626549167;1.57799546;1.57799546;1.677125944;1.715564295;1.729725793;1.681172086;1.675102873;1.689264371;1.808625566;1.725679651;1.656895233;1.660941375;1.782325642;1.549672465;1.664987518;1.707472011;1.751979575;1.652849091;1.66903366;1.760071859;1.630595309;1.675102873;1.681172086;1.618456882;1.642733736;1.610364598;1.70544894;1.770187215;1.592156958;1.648802949;1.66903366;1.590133887;1.628572238;1.709495082;1.747933433
A;1.797370551;1.608820847;1.729738592;1.776876018;1.787123285;1.776876018;1.805568365;1.588326314;1.651859367;1.713342966;1.723590232;1.826062898;1.735886952;1.62931538;1.862953057;1.862953057;1.735886952;1.778925472;1.807617818;1.746134219;1.774826565;1.821963991;1.844507977;1.807617818;1.756381485;1.760480392;1.830161804;1.752282579;1.856804697;1.94493119;1.701046246;1.723590232;1.848606884;1.748183672;1.772777112;1.858854151;1.809667271;1.862953057;1.799420005;1.787123285;1.824013444;1.88959595;1.742035312;1.799420005;1.869101417
A;1.54669679;1.582759668;1.556714256;1.554710763;1.504623431;1.554710763;1.628840013;1.562724736;1.514640898;1.494605965;1.530668844;1.550703776;1.652881932;1.530668844;1.618822547;1.588770148;1.656888918;1.644867959;1.452532607;1.538682817;1.500616445;1.572742202;1.662899398;1.606801587;1.570738709;1.566731722;1.638857479;1.562724736;1.644867959;1.566731722;1.548700283;1.514640898;1.510633911;1.52866535;1.672916864;1.61481556;1.596784121;1.588770148;1.664902891;1.578752682;1.672916864;1.578752682;1.592777134;1.644867959;1.456539593
A;1.329031675;1.443061019;1.43716295;1.366386115;1.364420092;1.435196927;1.482381483;1.458789205;1.391944417;1.488279553;1.492211599;1.356555999;1.446993066;1.543328202;1.490245576;1.468619321;1.421434764;1.484347506;1.458789205;1.504007738;1.395876463;1.48041546;1.488279553;1.407672602;1.472551367;1.464687275;1.511871831;1.568886503;1.482381483;1.397842486;1.470585344;1.462721251;1.559056388;1.439128973;1.470585344;1.535464109;1.507939785;1.370318162;1.386046347;1.484347506;1.48631353;1.468619321;1.417502718;1.478449437;1.452891135
A;1.576949913;1.647529512;1.722142232;1.657612312;1.514436553;1.635430152;1.633413592;1.556784313;1.597115513;1.589049273;1.657612312;1.502337193;1.568883673;1.675761352;1.689877272;1.611231433;1.701976632;1.663661992;1.679794472;1.726175352;1.778605912;1.716092552;1.639463272;1.754407192;1.718109112;1.651562632;1.679794472;1.675761352;1.697943512;1.615264553;1.677777912;1.641479832;1.619297672;1.675761352;1.671728232;1.617281112;1.697943512;1.663661992;1.657612312;1.716092552;1.710042872;1.675761352;1.782639032;1.701976632;1.651562632
A;1.710765957;1.600261935;1.716905069;1.864243764;1.723044181;1.71895144;1.839687315;1.606401048;1.708719586;1.708719586;1.675977654;1.794667158;1.872429247;1.72099781;1.698487732;1.80080627;1.77420345;1.788528046;1.69234862;1.753739743;1.784435304;1.671884912;1.802852641;1.733276035;1.843780056;1.784435304;1.780342562;1.716905069;1.811038124;1.759878855;1.680070395;1.667792171;1.811038124;1.776249821;1.798759899;1.698487732;1.690302249;1.782388933;1.851965539;1.77420345;1.680070395;1.710765957;1.847872798;1.794667158;1.819223607
A;1.706936517;1.653976673;1.649902839;1.784339367;1.678419678;1.770080947;1.674345844;1.651939756;1.672308927;1.713047269;1.725268771;1.776191698;1.729342605;1.737490274;1.825077708;1.651939756;1.786376284;1.886185221;1.780265533;1.729342605;1.75378561;1.745637942;1.774154781;1.696751932;1.741564108;1.739527191;1.770080947;1.696751932;1.658050507;1.603053746;1.835262294;1.763970196;1.662124342;1.918775894;1.812856206;1.786376284;1.761933279;1.601016829;1.757859445;1.76804403;1.792487035;1.780265533;1.713047269;1.755822527;1.649902839
A;1.646219668;1.636107753;1.609816776;1.524876695;1.516787163;1.520831929;1.640152519;1.704868772;1.658353965;1.654309199;1.712958303;1.557234821;1.528921461;1.646219668;1.706891154;1.684644943;1.611839159;1.650264434;1.628018222;1.634085371;1.634085371;1.739249281;1.684644943;1.660376348;1.670488262;1.789808853;1.599704862;1.621951073;1.694756857;1.723070217;1.712958303;1.61992869;1.632062988;1.660376348;1.721047835;1.579481033;1.56330197;1.587570564;1.664421114;1.648242051;1.656331582;1.741271663;1.692734474;1.708913537;1.656331582
A;1.805891412;1.698692378;1.752291895;1.890413726;1.739922775;1.814137491;1.731676696;1.816199011;1.882167647;1.845060289;1.789399252;1.795583812;1.777030133;1.764661014;1.779091653;1.950197803;1.840937249;1.900721326;1.83681421;1.700753898;1.950197803;1.931644124;1.754353415;1.803829892;1.799706852;1.849183329;1.842998769;1.793522292;1.801768372;1.82650661;1.83681421;1.799706852;1.923398044;1.900721326;1.83475269;1.857429408;1.803829892;1.766722534;1.865675488;1.904844366;1.818260531;1.793522292;1.82650661;1.818260531;1.82856813
A;1.692098626;1.659791254;1.647675989;1.635560725;1.738540474;1.643637568;1.667868097;1.643637568;1.75469416;1.653733622;1.667868097;1.694117837;1.70219468;1.550753872;1.645656779;1.714309945;1.690079416;1.75469416;1.720367577;1.718348366;1.738540474;1.67594494;1.736521263;1.692098626;1.710271523;1.736521263;1.692098626;1.682002572;1.750655739;1.714309945;1.688060205;1.696137048;1.716329156;1.601234142;1.627483882;1.661810465;1.770847846;1.645656779;1.633541514;1.710271523;1.720367577;1.673925729;1.667868097;1.661810465;1.726425209
A;1.724337796;1.836119598;1.831979532;1.778158664;1.767808497;1.740898063;1.819559331;1.774018597;1.817489298;1.831979532;1.854749899;1.879590299;1.925131033;1.896150566;1.765738464;1.860959999;1.898220599;1.906500733;1.9106408;1.796788964;1.908570766;1.937551233;1.925131033;1.923061;1.956181534;1.958251567;1.883730366;1.914780866;1.904430699;1.920990966;2.020352568;1.978951901;1.987232034;2.026562668;1.908570766;1.865100065;1.906500733;1.999652234;1.945831367;1.898220599;1.848539798;1.937551233;1.985162001;1.829909498;2.020352568
A;1.805169199;1.729097148;1.764049171;1.801057196;1.714705139;1.817505207;1.6571371;1.801057196;1.714705139;1.735265152;1.751713163;1.799001195;1.788721188;1.854513231;1.813393204;1.741433156;1.784609185;1.817505207;1.885353252;1.879185248;1.836009219;1.766105173;1.833953218;1.687977121;1.823673211;1.681809117;1.77638518;1.749657162;1.770217175;1.766105173;1.782553184;1.778441181;1.784609185;1.764049171;1.918249274;1.899745261;1.751713163;1.850401229;1.940865289;1.751713163;1.905913266;1.786665186;1.955257298;1.805169199;1.794889192
A;1.605294855;1.617379885;1.665720006;1.456246148;1.571053935;1.657663319;1.649606632;1.504586269;1.613351541;1.621408228;1.643564117;1.562997249;1.683847551;1.532784673;1.562997249;1.550912218;1.587167309;1.768442763;1.567025592;1.617379885;1.63550743;1.637521602;1.714060127;1.710031784;1.609323198;1.77649945;1.659677491;1.573068107;1.639535774;1.637521602;1.653634976;1.61133737;1.577096451;1.617379885;1.631479087;1.599252339;1.560983077;1.585153137;1.629464915;1.649606632;1.603280683;1.683847551;1.71808847;1.677805036;1.671762521
A;1.369331672;1.339946872;1.469239992;1.412429379;1.337987886;1.479034925;1.439855192;1.404593432;1.412429379;1.363454712;1.408511405;1.269423353;1.367372685;1.537804524;1.367372685;1.537804524;1.385003565;1.471198978;1.396757485;1.410470392;1.514296685;1.529968578;1.567189324;1.410470392;1.388921539;1.465322018;1.422224312;1.404593432;1.353659779;1.410470392;1.459445058;1.510378711;1.475116952;1.428101272;1.424183298;1.320357006;1.506460738;1.426142285;1.392839512;1.471198978;1.353659779;1.455527085;1.449650125;1.453568098;1.292931193
A;1.729490564;1.590968352;1.717268016;1.705045468;1.668377823;1.727453473;1.635784362;1.694860011;1.64800691;1.700971285;1.631710179;1.625598905;1.810974219;1.705045468;1.776343665;1.625598905;1.774306574;1.664303641;1.73763893;1.758009843;1.845604772;1.774306574;1.709119651;1.733564747;1.7681953;1.717268016;1.694860011;1.776343665;1.666340732;1.721342199;1.72337929;1.719305107;1.764121117;1.829308041;1.774306574;1.778380757;1.741713112;1.753935661;1.749861478;1.762084026;1.851716046;1.827270949;1.686711646;1.670414915;1.719305107
A;1.608684513;1.497466818;1.386249124;1.537187424;1.485550637;1.551089636;1.521299182;1.592796271;1.427955759;1.479592546;1.423983699;1.527257272;1.549103605;1.499452849;1.439871941;1.555061696;1.594782301;1.537187424;1.604712453;1.642447028;1.58683818;1.600740392;1.479592546;1.606698483;1.553075666;1.549103605;1.509383;1.626558786;1.537187424;1.543145514;1.43391385;1.648405118;1.499452849;1.523285212;1.527257272;1.543145514;1.50739697;1.51136903;1.543145514;1.477606516;1.495480788;1.429941789;1.559033757;1.672237482;1.596768332
