Class;1.40;1.42;1.44;1.46;1.48;1.50;1.52;1.54;1.56;1.58;1.60;1.62;1.64;1.66
A;0.433156847;0.429127481;0.497626703;0.465391775;0.467406458;0.473450507;0.431142164;0.489567971;0.487553288;0.408980651;0.380775089;0.402936602;0.338466746;0.380775089
A;0.393529084;0.460469598;0.444241594;0.474669101;0.399614585;0.482783103;0.458441097;0.476697601;0.474669101;0.413814088;0.488868604;0.381358081;0.42192809;0.338759572
A;0.412706505;0.408660363;0.439006429;0.469352496;0.49565242;0.434960287;0.493629349;0.453167927;0.445075643;0.465306354;0.396521936;0.436983358;0.349991301;0.349991301
A;0.479572074;0.454978634;0.452929181;0.440632461;0.543105127;0.471374261;0.543105127;0.469324808;0.516462234;0.469324808;0.436533555;0.387346675;0.352505969;0.356604876
A;0.418730089;0.382667211;0.380663718;0.418730089;0.398695157;0.386674197;0.434758035;0.434758035;0.424740569;0.448782488;0.40069865;0.342597346;0.336586866;0.354618305
A;0.383374522;0.351918151;0.373544406;0.377476452;0.328325872;0.403034753;0.361748266;0.369612359;0.387306568;0.353884174;0.391238614;0.336189965;0.30866564;0.328325872
A;0.451709438;0.360964238;0.389196078;0.498090318;0.455742558;0.471875038;0.455742558;0.481957838;0.451709438;0.423477598;0.411378238;0.409361678;0.373063598;0.371047038
A;0.396995928;0.423598748;0.460433421;0.519778173;0.464526163;0.480897129;0.474758017;0.527963656;0.454294309;0.421552377;0.444062455;0.413366894;0.382671332;0.329465693
A;0.456269427;0.442011007;0.499044686;0.450158676;0.499044686;0.472564764;0.509229271;0.460343261;0.531635359;0.462380178;0.41960492;0.37071891;0.336091319;0.366645075
A;0.475259978;0.412566108;0.376163216;0.473237595;0.440879469;0.463125681;0.440879469;0.400431811;0.505595721;0.457058532;0.362006536;0.39234228;0.347849856;0.345827473
A;0.513318449;0.476211091;0.472088052;0.486518691;0.535995168;0.554548847;0.517441489;0.546302767;0.490641731;0.443226773;0.49682629;0.410242455;0.441165253;0.385504217
A;0.432111105;0.411918997;0.474514531;0.482591374;0.41999584;0.464418477;0.512879536;0.41999584;0.464418477;0.411918997;0.440187948;0.377592414;0.351342674;0.317016091
A;0.457477375;0.476107675;0.459547408;0.455407341;0.503018109;0.482317775;0.511298242;0.517508342;0.542348743;0.503018109;0.436777041;0.409866607;0.36225584;0.401586474
A;0.474936315;0.444096295;0.458488304;0.491384326;0.534560355;0.479048318;0.526336349;0.476992317;0.472880314;0.476992317;0.487272324;0.380360253;0.425592283;0.378304251
A;0.42297606;0.420961888;0.386720969;0.457216979;0.473330352;0.412905201;0.445131948;0.449160292;0.475344524;0.507571271;0.433046918;0.362550908;0.384706797;0.344423363
A;0.395715304;0.372207465;0.429018078;0.350658611;0.348699625;0.366330505;0.405510238;0.399633278;0.362412531;0.340863678;0.325191785;0.336945705;0.280135092;0.276217118
A;0.456308465;0.423715003;0.454271373;0.527606662;0.458345556;0.472605195;0.474642287;0.468531013;0.478716469;0.454271373;0.448160099;0.378898993;0.456308465;0.346305531
A;0.413094295;0.367415599;0.345569266;0.432954597;0.423024446;0.393233992;0.373373689;0.405150174;0.419052386;0.399192083;0.389261932;0.355499417;0.280030267;0.321736903
A;0.407485571;0.431813068;0.458167856;0.474386187;0.373021617;0.470331604;0.443976816;0.508850141;0.395321822;0.492631809;0.360857869;0.364912451;0.448031399;0.328421206
A;0.465508714;0.521619139;0.515384647;0.509150156;0.53824445;0.482134025;0.542400778;0.529931795;0.515384647;0.544478942;0.471743205;0.436414419;0.442648911;0.384460322
A;0.307731612;0.315473287;0.307731612;0.381277531;0.352246247;0.317408706;0.361923342;0.344504571;0.373535856;0.332892058;0.327085801;0.269023233;0.276764909;0.272894071
