energy;Permutation_importance;Zone
3.28;0.011834725724843453;K ka
3.3;0.010494298863392747;K ka
3.26;0.010101704819818837;K ka
3.32;0.00899672913096319;K ka
3.24;0.008957905777962419;K ka
3.34;0.00799689896445095;K ka
13.38;0.007054931783812453;Rb ka + Br kb
13.4;0.006824333723952106;Rb ka + Br kb
13.34;0.006801738937387433;Rb ka + Br kb
13.36;0.0059584786783289075;Rb ka + Br kb
3.22;0.005829462034039748;K ka
13.3;0.00527477770714629;Rb ka + Br kb
13.32;0.004938253442724014;Rb ka + Br kb
3.36;0.004640200655942653;K ka
13.42;0.004610419821234538;Rb ka + Br kb
13.44;0.004527161549608051;Rb ka + Br kb
3.2;0.004220931398205198;K ka
2.58;0.003917252246880051;Cl
3.38;0.0036421257791570093;K ka
2.56;0.003144678033434322;Cl
13.46;0.0027384382326405133;Rb ka + Br kb
13.48;0.0023847910988928404;Rb ka + Br kb
2.62;0.0022392509174992384;Cl
2.6;0.0022004823693779997;Cl
13.5;0.0019699749786028274;Rb ka + Br kb
3.18;0.00189611882701549;K ka
13.26;0.0017350388750651594;Rb ka + Br kb
13.28;0.0016999839311353782;Rb ka + Br kb
19.3;0.0015787639775597395;Rh ka Compton
19.16;0.0015693558383567808;Rh ka Compton
3.7;0.001534261632169143;K kb + Ca ka
3.56;0.0015191815124971004;K kb + Ca ka
3.4;0.0015101368877365445;K ka
19.32;0.0014365830899169467;Rh ka Compton
2.64;0.001436554795094177;Cl
3.66;0.0014192808515372892;K kb + Ca ka
11.88;0.0014059507891272763;Br ka
19.18;0.0013615733192667088;Rh ka Compton
13.52;0.0013503112981684737;Rb ka + Br kb
3.52;0.0012903673392545153;K kb + Ca ka
3.54;0.0012543934774223667;K kb + Ca ka
19.08;0.0012471415429493376;Rh ka Compton
3.58;0.0012390693010212654;K kb + Ca ka
3.68;0.001218080215025649;K kb + Ca ka
2.54;0.0011830098860758844;Cl
19.6;0.0011714702760633104;Rh ka Compton
11.9;0.00112984358514717;Br ka
18.92;0.0011274351844550513;Rh ka Compton
2.52;0.0011102267256688204;Cl
19.34;0.0010993075674538267;Rh ka Compton
19.56;0.0010709127691321228;Rh ka Compton
3.6;0.001065486576060529;K kb + Ca ka
19.1;0.0010653074080979887;Rh ka Compton
19.02;0.0010629775272134614;Rh ka Compton
19.2;0.0010590934847368922;Rh ka Compton
19.48;0.0010097415730588983;Rh ka Compton
19.26;0.0010046990393431465;Rh ka Compton
19.22;0.0009872336764301752;Rh ka Compton
13.24;0.0009685089620825775;Rb ka + Br kb
8.62;0.0009652967701325229;Zn
19.04;0.0009608413046447281;Rh ka Compton
11.96;0.0009594151466398679;Br ka
16;0.000953438820961758;background3
19.46;0.0009335672483418113;Rh ka Compton
21.46;0.000933144592843522;Rh kb Compton
8.58;0.0009290670964102315;Zn
19.24;0.0009266283012189834;Rh ka Compton
19.12;0.0008946316018433413;Rh ka Compton
8.6;0.0008926463915815945;Zn
3.5;0.0008864497597260886;K kb + Ca ka
19.38;0.0008764387815428197;Rh ka Compton
19.28;0.0008718445209616382;Rh ka Compton
21.34;0.0008591112817648713;Rh kb Compton
3.72;0.0008433615921773308;K kb + Ca ka
19.06;0.0008277156270582546;Rh ka Compton
2.66;0.0008145208905218587;Cl
21.32;0.0008127336963786744;Rh kb Compton
3.64;0.0008044178432484967;K kb + Ca ka
19.36;0.0007738611399928513;Rh ka Compton
19.82;0.0007721558000457054;Rh ka Compton
20.04;0.0007700164242277184;Rh ka Rayleigh
21.72;0.0007512881731430616;Rh kb Compton
11.82;0.0007505532466225063;Br ka
3.14;0.0007398283421071533;K ka
19.14;0.0007337455847405529;Rh ka Compton
19;0.0007176053841367152;Rh ka Compton
18.94;0.000716851622712016;Rh ka Compton
19.4;0.0007074471936582809;Rh ka Compton
19.66;0.0007040432915131559;Rh ka Compton
19.42;0.000702955749371988;Rh ka Compton
20.1;0.0007001635740618613;Rh ka Rayleigh
6.42;0.0006863099549673906;Fe
18.64;0.0006848721246090425;Rh ka Compton
18.96;0.00068379439067212;Rh ka Compton
16.72;0.0006724586061128208;background3
6.38;0.0006719208314745106;Fe
15;0.0006684173318603379;background3
17.16;0.0006675873098691573;Rh ka Compton
10.24;0.0006600341471345369;background2
18.98;0.0006470518788164345;Rh ka Compton
